time,gFx,gFy,gFz,TgF
13:38:02:1970,0.0154,0.5665,0.5384,0.782
13:38:02:2000,0.0379,0.5756,0.5423,0.792
13:38:02:2039,0.0579,0.5873,0.5484,0.806
13:38:02:2050,0.0716,0.6034,0.5555,0.823
13:38:02:2080,0.0784,0.6227,0.5624,0.843
13:38:02:2100,0.0777,0.6432,0.5690,0.862
13:38:02:2130,0.0723,0.6635,0.5753,0.881
13:38:02:2160,0.0621,0.6852,0.5800,0.900
13:38:02:2170,0.0462,0.7070,0.5829,0.917
13:38:02:2200,0.0278,0.7273,0.5829,0.932
13:38:02:2230,0.0078,0.7461,0.5790,0.944
13:38:02:2240,-0.0125,0.7605,0.5712,0.951
13:38:02:2280,-0.0318,0.7722,0.5599,0.954
13:38:02:2290,-0.0498,0.7817,0.5475,0.956
13:38:02:2330,-0.0677,0.7883,0.5328,0.954
13:38:02:2340,-0.0860,0.7940,0.5128,0.949
13:38:02:2370,-0.1028,0.7984,0.4930,0.944
13:38:02:2390,-0.1170,0.8030,0.4769,0.941
13:38:02:2420,-0.1280,0.8076,0.4639,0.940
13:38:02:2450,-0.1366,0.8096,0.4556,0.939
13:38:02:2460,-0.1410,0.8101,0.4527,0.939
13:38:02:2490,-0.1427,0.8079,0.4546,0.938
13:38:02:2520,-0.1422,0.8023,0.4610,0.936
13:38:02:2540,-0.1383,0.7930,0.4730,0.934
13:38:02:2580,-0.1290,0.7822,0.4876,0.931
13:38:02:2590,-0.1163,0.7686,0.5032,0.926
13:38:02:2610,-0.1046,0.7488,0.5201,0.918
13:38:02:2640,-0.0933,0.7251,0.5331,0.905
13:38:02:2660,-0.0833,0.6984,0.5401,0.887
13:38:02:2690,-0.0745,0.6738,0.5460,0.870
13:38:02:2720,-0.0647,0.6493,0.5489,0.853
13:38:02:2730,-0.0552,0.6247,0.5492,0.834
13:38:02:2760,-0.0469,0.6007,0.5477,0.814
13:38:02:2780,-0.0413,0.5770,0.5436,0.794
13:38:02:2800,-0.0379,0.5548,0.5357,0.772
13:38:02:2829,-0.0352,0.5323,0.5243,0.748
13:38:02:2859,-0.0335,0.5120,0.5098,0.723
13:38:02:2880,-0.0320,0.4954,0.4920,0.699
13:38:02:2900,-0.0320,0.4774,0.4722,0.672
13:38:02:2950,-0.0327,0.4600,0.4502,0.645
13:38:02:2960,-0.0335,0.4463,0.4268,0.618
13:38:02:2970,-0.0379,0.4341,0.4036,0.594
13:38:02:3000,-0.0440,0.4241,0.3794,0.571
13:38:02:3030,-0.0518,0.4175,0.3542,0.550
13:38:02:3050,-0.0621,0.4148,0.3283,0.533
13:38:02:3070,-0.0723,0.4141,0.3002,0.517
13:38:02:3100,-0.0818,0.4151,0.2736,0.504
13:38:02:3120,-0.0919,0.4185,0.2480,0.495
13:38:02:3140,-0.1038,0.4246,0.2206,0.490
13:38:02:3160,-0.1148,0.4329,0.1932,0.488
13:38:02:3180,-0.1246,0.4412,0.1659,0.488
13:38:02:3210,-0.1327,0.4546,0.1373,0.493
13:38:02:3230,-0.1366,0.4739,0.1126,0.506
13:38:02:3260,-0.1390,0.4905,0.0931,0.518
13:38:02:3280,-0.1432,0.5059,0.0787,0.532
13:38:02:3310,-0.1485,0.5208,0.0723,0.546
13:38:02:3330,-0.1539,0.5338,0.0699,0.560
13:38:02:3350,-0.1588,0.5475,0.0708,0.574
13:38:02:3380,-0.1620,0.5621,0.0772,0.590
13:38:02:3400,-0.1656,0.5746,0.0872,0.604
13:38:02:3439,-0.1710,0.5892,0.0970,0.621
13:38:02:3459,-0.1771,0.6068,0.1038,0.641
13:38:02:3479,-0.1847,0.6227,0.1131,0.659
13:38:02:3510,-0.1913,0.6398,0.1292,0.680
13:38:02:3530,-0.1971,0.6547,0.1507,0.700
13:38:02:3560,-0.2030,0.6660,0.1759,0.718
13:38:02:3580,-0.2074,0.6767,0.2030,0.736
13:38:02:3610,-0.2128,0.6865,0.2301,0.755
13:38:02:3630,-0.2162,0.6972,0.2582,0.774
13:38:02:3660,-0.2160,0.7063,0.2885,0.793
13:38:02:3680,-0.2142,0.7119,0.3205,0.810
13:38:02:3700,-0.2079,0.7187,0.3525,0.827
13:38:02:3730,-0.2001,0.7260,0.3813,0.844
13:38:02:3760,-0.1901,0.7312,0.4080,0.859
13:38:02:3790,-0.1744,0.7392,0.4314,0.874
13:38:02:3830,-0.1561,0.7510,0.4512,0.890
13:38:02:3840,-0.1341,0.7620,0.4659,0.903
13:38:02:3850,-0.1104,0.7725,0.4783,0.915
13:38:02:3870,-0.0901,0.7830,0.4876,0.927
13:38:02:3900,-0.0696,0.7940,0.4913,0.936
13:38:02:3920,-0.0503,0.8032,0.4915,0.943
13:38:02:3940,-0.0354,0.8089,0.4896,0.946
13:38:02:3970,-0.0237,0.8106,0.4827,0.944
13:38:02:3990,-0.0120,0.8108,0.4693,0.937
13:38:02:4020,0.0002,0.8111,0.4512,0.928
13:38:02:4040,0.0137,0.8069,0.4295,0.914
13:38:02:4069,0.0296,0.7991,0.4082,0.898
13:38:02:4089,0.0459,0.7920,0.3899,0.884
13:38:02:4130,0.0647,0.7847,0.3752,0.872
13:38:02:4150,0.0843,0.7756,0.3647,0.861
13:38:02:4170,0.1024,0.7710,0.3589,0.857
13:38:02:4190,0.1195,0.7698,0.3589,0.858
13:38:02:4210,0.1361,0.7698,0.3638,0.862
13:38:02:4240,0.1527,0.7710,0.3723,0.870
13:38:02:4260,0.1673,0.7749,0.3831,0.880
13:38:02:4280,0.1798,0.7837,0.3938,0.895
13:38:02:4320,0.1908,0.7952,0.4048,0.912
13:38:02:4340,0.1998,0.8094,0.4163,0.932
13:38:02:4360,0.2064,0.8257,0.4285,0.953
13:38:02:4380,0.2091,0.8433,0.4395,0.974
13:38:02:4410,0.2081,0.8638,0.4483,0.995
13:38:02:4440,0.2028,0.8853,0.4551,1.016
13:38:02:4450,0.1915,0.9068,0.4612,1.035
13:38:02:4480,0.1764,0.9273,0.4686,1.054
13:38:02:4510,0.1593,0.9479,0.4766,1.073
13:38:02:4530,0.1385,0.9711,0.4825,1.093
13:38:02:4550,0.1151,0.9926,0.4888,1.112
13:38:02:4580,0.0945,1.0116,0.4949,1.130
13:38:02:4610,0.0757,1.0304,0.4952,1.146
13:38:02:4630,0.0586,1.0505,0.4903,1.161
13:38:02:4650,0.0452,1.0705,0.4800,1.174
13:38:02:4680,0.0335,1.0913,0.4651,1.187
13:38:02:4700,0.0242,1.1123,0.4493,1.200
13:38:02:4730,0.0173,1.1294,0.4312,1.209
13:38:02:4750,0.0139,1.1457,0.4099,1.217
13:38:02:4770,0.0129,1.1614,0.3887,1.225
13:38:02:4800,0.0117,1.1734,0.3664,1.229
13:38:02:4820,0.0149,1.1826,0.3440,1.232
13:38:02:4850,0.0215,1.1909,0.3252,1.235
13:38:02:4870,0.0298,1.1970,0.3117,1.237
13:38:02:4900,0.0420,1.1992,0.3049,1.238
13:38:02:4920,0.0599,1.2012,0.3017,1.240
13:38:02:4950,0.0867,1.2029,0.3022,1.243
13:38:02:4970,0.1241,1.2029,0.3083,1.248
13:38:02:4990,0.1700,1.2007,0.3217,1.255
13:38:02:5020,0.2160,1.1946,0.3442,1.262
13:38:02:5040,0.2594,1.1863,0.3740,1.271
13:38:02:5080,0.3049,1.1795,0.4085,1.285
13:38:02:5090,0.3525,1.1768,0.4436,1.306
13:38:02:5120,0.4016,1.1773,0.4747,1.331
13:38:02:5130,0.4517,1.1807,0.5011,1.360
13:38:02:5160,0.5028,1.1868,0.5240,1.391
13:38:02:5180,0.5526,1.1949,0.5436,1.424
13:38:02:5240,0.5983,1.2041,0.5621,1.457
13:38:02:5250,0.6435,1.2132,0.5775,1.490
13:38:02:5280,0.6894,1.2227,0.5883,1.522
13:38:02:5290,0.7341,1.2339,0.5944,1.554
13:38:02:5300,0.7756,1.2484,0.5949,1.586
13:38:02:5330,0.8140,1.2652,0.5875,1.615
13:38:02:5360,0.8504,1.2828,0.5709,1.642
13:38:02:5370,0.8851,1.3021,0.5502,1.668
13:38:02:5400,0.9188,1.3255,0.5267,1.697
13:38:02:5430,0.9488,1.3546,0.5030,1.729
13:38:02:5450,0.9747,1.3864,0.4859,1.763
13:38:02:5480,0.9970,1.4206,0.4754,1.799
13:38:02:5490,1.0109,1.4548,0.4727,1.834
13:38:02:5530,1.0187,1.4826,0.4732,1.860
13:38:02:5540,1.0219,1.5041,0.4671,1.877
13:38:02:5560,1.0190,1.5212,0.4551,1.887
13:38:02:5590,1.0131,1.5334,0.4405,1.890
13:38:02:5620,1.0031,1.5374,0.4270,1.885
13:38:02:5639,0.9857,1.5310,0.4241,1.870
13:38:02:5679,0.9591,1.5168,0.4317,1.846
13:38:02:5689,0.9193,1.4961,0.4466,1.812
13:38:02:5719,0.8704,1.4724,0.4673,1.773
13:38:02:5729,0.8145,1.4494,0.4930,1.734
13:38:02:5760,0.7544,1.4274,0.5243,1.697
13:38:02:5780,0.6960,1.4062,0.5575,1.665
13:38:02:5810,0.6410,1.3832,0.5912,1.635
13:38:02:5830,0.5890,1.3580,0.6278,1.608
13:38:02:5860,0.5421,1.3321,0.6657,1.585
13:38:02:5880,0.5030,1.3045,0.6992,1.563
13:38:02:5910,0.4678,1.2767,0.7300,1.543
13:38:02:5930,0.4353,1.2464,0.7551,1.521
13:38:02:5960,0.4033,1.2129,0.7722,1.493
13:38:02:5980,0.3711,1.1819,0.7844,1.466
13:38:02:6000,0.3403,1.1511,0.7905,1.437
13:38:02:6030,0.3093,1.1203,0.7918,1.406
13:38:02:6060,0.2795,1.0905,0.7901,1.375
13:38:02:6080,0.2487,1.0627,0.7830,1.343
13:38:02:6100,0.2155,1.0407,0.7732,1.314
13:38:02:6130,0.1837,1.0275,0.7642,1.294
13:38:02:6150,0.1527,1.0194,0.7544,1.277
13:38:02:6170,0.1202,1.0119,0.7441,1.262
13:38:02:6200,0.0872,1.0026,0.7329,1.245
13:38:02:6230,0.0550,0.9962,0.7216,1.231
13:38:02:6250,0.0220,0.9955,0.7060,1.221
13:38:02:6270,-0.0105,0.9931,0.6828,1.205
13:38:02:6300,-0.0415,0.9914,0.6569,1.190
13:38:02:6320,-0.0726,0.9909,0.6332,1.178
13:38:02:6350,-0.1016,0.9879,0.6105,1.166
13:38:02:6370,-0.1283,0.9843,0.5875,1.153
13:38:02:6400,-0.1522,0.9794,0.5663,1.142
13:38:02:6420,-0.1722,0.9745,0.5440,1.129
13:38:02:6450,-0.1884,0.9677,0.5243,1.117
13:38:02:6470,-0.2006,0.9569,0.5074,1.102
13:38:02:6490,-0.2079,0.9452,0.4869,1.083
13:38:02:6520,-0.2101,0.9344,0.4625,1.064
13:38:02:6540,-0.2072,0.9249,0.4380,1.044
13:38:02:6570,-0.1981,0.9139,0.4173,1.024
13:38:02:6590,-0.1847,0.9058,0.4028,1.008
13:38:02:6620,-0.1666,0.9037,0.3938,1.000
13:38:02:6640,-0.1419,0.9039,0.3901,0.995
13:38:02:6660,-0.1072,0.9032,0.3906,0.990
13:38:02:6690,-0.0630,0.9002,0.3945,0.985
13:38:02:6710,-0.0139,0.8973,0.4075,0.986
13:38:02:6730,0.0371,0.8966,0.4312,0.996
13:38:02:6760,0.0862,0.8993,0.4649,1.016
13:38:02:6790,0.1317,0.9046,0.5054,1.045
13:38:02:6810,0.1776,0.9093,0.5484,1.077
13:38:02:6840,0.2201,0.9117,0.5961,1.111
13:38:02:6860,0.2528,0.9124,0.6510,1.149
13:38:02:6879,0.2795,0.9144,0.7065,1.189
13:38:02:6899,0.3019,0.9181,0.7561,1.227
13:38:02:6929,0.3191,0.9200,0.7984,1.259
13:38:02:6949,0.3310,0.9193,0.8340,1.285
13:38:02:6979,0.3371,0.9173,0.8651,1.305
13:38:02:7000,0.3386,0.9129,0.8922,1.321
13:38:02:7030,0.3342,0.9054,0.9137,1.329
13:38:02:7050,0.3212,0.8958,0.9254,1.327
13:38:02:7070,0.3019,0.8858,0.9322,1.321
13:38:02:7100,0.2780,0.8743,0.9330,1.309
13:38:02:7120,0.2487,0.8587,0.9254,1.287
13:38:02:7140,0.2186,0.8416,0.9144,1.262
13:38:02:7170,0.1891,0.8260,0.9024,1.238
13:38:02:7200,0.1598,0.8103,0.8900,1.214
13:38:02:7220,0.1324,0.7971,0.8753,1.191
13:38:02:7240,0.1090,0.7857,0.8560,1.167
13:38:02:7270,0.0875,0.7749,0.8340,1.142
13:38:02:7290,0.0713,0.7666,0.8128,1.120
13:38:02:7320,0.0640,0.7573,0.7920,1.098
13:38:02:7340,0.0650,0.7510,0.7708,1.078
13:38:02:7370,0.0745,0.7478,0.7502,1.062
13:38:02:7390,0.0867,0.7461,0.7331,1.050
13:38:02:7420,0.1055,0.7463,0.7158,1.039
13:38:02:7440,0.1329,0.7456,0.6940,1.027
13:38:02:7470,0.1629,0.7444,0.6681,1.013
13:38:02:7500,0.1947,0.7466,0.6396,1.002
13:38:02:7510,0.2294,0.7505,0.6100,0.994
13:38:02:7540,0.2660,0.7510,0.5782,0.984
13:38:02:7560,0.3022,0.7488,0.5450,0.974
13:38:02:7590,0.3388,0.7453,0.5113,0.965
13:38:02:7610,0.3757,0.7395,0.4791,0.958
13:38:02:7630,0.4107,0.7314,0.4478,0.951
13:38:02:7650,0.4439,0.7234,0.4175,0.946
13:38:02:7680,0.4737,0.7146,0.3892,0.942
13:38:02:7700,0.4981,0.7033,0.3633,0.935
13:38:02:7720,0.5194,0.6889,0.3401,0.927
13:38:02:7750,0.5382,0.6728,0.3217,0.920
13:38:02:7770,0.5538,0.6569,0.3103,0.914
13:38:02:7800,0.5675,0.6423,0.3012,0.908
13:38:02:7820,0.5802,0.6291,0.2951,0.905
13:38:02:7850,0.5897,0.6149,0.2951,0.902
13:38:02:7880,0.5995,0.6019,0.2998,0.901
13:38:02:7900,0.6090,0.5907,0.3054,0.902
13:38:02:7930,0.6139,0.5765,0.3117,0.898
13:38:02:7940,0.6124,0.5619,0.3208,0.891
13:38:02:7970,0.6066,0.5482,0.3274,0.881
13:38:02:8000,0.5966,0.5338,0.3310,0.866
13:38:02:8020,0.5817,0.5208,0.3359,0.850
13:38:02:8040,0.5643,0.5094,0.3381,0.832
13:38:02:8090,0.5453,0.4979,0.3371,0.812
13:38:02:8100,0.5252,0.4910,0.3352,0.793
13:38:02:8139,0.5059,0.4903,0.3335,0.779
13:38:02:8149,0.4852,0.4898,0.3315,0.765
13:38:02:8169,0.4593,0.4874,0.3283,0.746
13:38:02:8189,0.4283,0.4857,0.3264,0.725
13:38:02:8230,0.3931,0.4861,0.3271,0.706
13:38:02:8270,0.3552,0.4874,0.3278,0.686
13:38:02:8280,0.3149,0.4852,0.3281,0.665
13:38:02:8290,0.2758,0.4788,0.3330,0.645
13:38:02:8320,0.2443,0.4749,0.3430,0.635
13:38:02:8340,0.2216,0.4764,0.3552,0.634
13:38:02:8360,0.2081,0.4803,0.3726,0.642
13:38:02:8390,0.2050,0.4839,0.3933,0.656
13:38:02:8420,0.2059,0.4869,0.4182,0.674
13:38:02:8430,0.2113,0.4913,0.4485,0.698
13:38:02:8460,0.2250,0.4993,0.4815,0.729
13:38:02:8480,0.2419,0.5091,0.5194,0.766
13:38:02:8510,0.2612,0.5230,0.5587,0.809
13:38:02:8530,0.2834,0.5406,0.5941,0.852
13:38:02:8560,0.3107,0.5594,0.6210,0.892
13:38:02:8580,0.3396,0.5778,0.6410,0.927
13:38:02:8630,0.3664,0.5953,0.6542,0.957
13:38:02:8630,0.3911,0.6112,0.6569,0.979
13:38:02:8650,0.4129,0.6217,0.6496,0.989
13:38:02:8670,0.4322,0.6300,0.6342,0.993
13:38:02:8710,0.4468,0.6376,0.6132,0.991
13:38:02:8730,0.4598,0.6442,0.5883,0.986
13:38:02:8770,0.4744,0.6515,0.5641,0.984
13:38:02:8780,0.4874,0.6591,0.5426,0.983
13:38:02:8810,0.4981,0.6677,0.5233,0.984
13:38:02:8820,0.5074,0.6779,0.5062,0.987
13:38:02:8840,0.5152,0.6901,0.4891,0.990
13:38:02:8880,0.5216,0.7033,0.4717,0.995
13:38:02:8890,0.5262,0.7136,0.4544,0.996
13:38:02:8920,0.5287,0.7212,0.4344,0.994
13:38:02:8940,0.5272,0.7273,0.4136,0.989
13:38:02:8990,0.5228,0.7322,0.3955,0.983
13:38:02:9000,0.5155,0.7363,0.3772,0.975
13:38:02:9020,0.5030,0.7392,0.3572,0.963
13:38:02:9050,0.4866,0.7390,0.3386,0.947
13:38:02:9060,0.4637,0.7348,0.3232,0.927
13:38:02:9090,0.4363,0.7280,0.3137,0.905
13:38:02:9120,0.4077,0.7187,0.3107,0.883
13:38:02:9140,0.3757,0.7082,0.3107,0.860
13:38:02:9180,0.3440,0.6977,0.3120,0.838
13:38:02:9180,0.3142,0.6874,0.3132,0.818
13:38:02:9230,0.2866,0.6794,0.3156,0.802
13:38:02:9240,0.2641,0.6725,0.3191,0.790
13:38:02:9260,0.2421,0.6655,0.3234,0.779
13:38:02:9280,0.2196,0.6581,0.3293,0.768
13:38:02:9320,0.1971,0.6506,0.3364,0.758
13:38:02:9330,0.1744,0.6435,0.3418,0.749
13:38:02:9350,0.1539,0.6361,0.3447,0.740
13:38:02:9380,0.1334,0.6281,0.3481,0.730
13:38:02:9400,0.1124,0.6227,0.3496,0.723
13:38:02:9450,0.0936,0.6203,0.3489,0.718
13:38:02:9460,0.0762,0.6168,0.3474,0.712
13:38:02:9480,0.0606,0.6137,0.3479,0.708
13:38:02:9520,0.0447,0.6124,0.3476,0.706
13:38:02:9530,0.0308,0.6124,0.3464,0.704
13:38:02:9550,0.0215,0.6161,0.3496,0.709
13:38:02:9570,0.0137,0.6225,0.3557,0.717
13:38:02:9600,0.0081,0.6293,0.3640,0.727
13:38:02:9630,0.0044,0.6352,0.3755,0.738
13:38:02:9640,0.0027,0.6430,0.3879,0.751
13:38:02:9670,0.0056,0.6542,0.3994,0.767
13:38:02:9700,0.0127,0.6635,0.4109,0.781
13:38:02:9720,0.0222,0.6745,0.4229,0.796
13:38:02:9750,0.0344,0.6874,0.4331,0.813
13:38:02:9780,0.0474,0.6999,0.4392,0.828
13:38:02:9800,0.0630,0.7143,0.4422,0.842
13:38:02:9820,0.0809,0.7287,0.4436,0.857
13:38:02:9840,0.0977,0.7407,0.4429,0.869
13:38:02:9880,0.1163,0.7529,0.4397,0.880
13:38:02:9890,0.1358,0.7646,0.4370,0.891
13:38:02:9930,0.1571,0.7800,0.4348,0.907
13:38:02:9940,0.1827,0.7986,0.4312,0.926
13:38:02:9980,0.2111,0.8174,0.4270,0.946
13:38:02:9990,0.2384,0.8360,0.4243,0.967
13:38:03:0010,0.2648,0.8521,0.4207,0.986
13:38:03:0040,0.2900,0.8702,0.4158,1.007
13:38:03:0060,0.3132,0.8890,0.4119,1.029
13:38:03:0080,0.3342,0.9058,0.4087,1.048
13:38:03:0130,0.3528,0.9237,0.4043,1.068
13:38:03:0140,0.3713,0.9398,0.3972,1.086
13:38:03:0150,0.3872,0.9520,0.3889,1.099
13:38:03:0180,0.3982,0.9613,0.3799,1.108
13:38:03:0200,0.4065,0.9694,0.3723,1.115
13:38:03:0240,0.4116,0.9757,0.3664,1.121
13:38:03:0250,0.4129,0.9794,0.3616,1.123
13:38:03:0280,0.4109,0.9826,0.3591,1.124
13:38:03:0300,0.4053,0.9860,0.3591,1.125
13:38:03:0330,0.3958,0.9887,0.3628,1.125
13:38:03:0350,0.3850,0.9884,0.3677,1.123
13:38:03:0380,0.3704,0.9855,0.3733,1.117
13:38:03:0400,0.3515,0.9828,0.3813,1.111
13:38:03:0420,0.3296,0.9777,0.3887,1.103
13:38:03:0450,0.3066,0.9686,0.3940,1.090
13:38:03:0490,0.2809,0.9572,0.3965,1.073
13:38:03:0500,0.2516,0.9437,0.3975,1.054
13:38:03:0520,0.2206,0.9303,0.3960,1.035
13:38:03:0540,0.1884,0.9173,0.3955,1.017
13:38:03:0570,0.1568,0.9076,0.3982,1.003
13:38:03:0590,0.1261,0.9007,0.4004,0.994
13:38:03:0620,0.0958,0.8968,0.4036,0.988
13:38:03:0640,0.0686,0.8980,0.4092,0.989
13:38:03:0670,0.0469,0.9027,0.4153,0.995
13:38:03:0690,0.0281,0.9076,0.4234,1.002
13:38:03:0709,0.0095,0.9137,0.4326,1.011
13:38:03:0740,-0.0095,0.9227,0.4449,1.024
13:38:03:0760,-0.0259,0.9364,0.4629,1.045
13:38:03:0780,-0.0403,0.9542,0.4876,1.072
13:38:03:0830,-0.0540,0.9740,0.5191,1.105
13:38:03:0840,-0.0691,0.9970,0.5558,1.144
13:38:03:0880,-0.0862,1.0226,0.5951,1.186
13:38:03:0890,-0.1021,1.0500,0.6339,1.231
13:38:03:0910,-0.1170,1.0783,0.6762,1.278
13:38:03:0930,-0.1322,1.1071,0.7207,1.328
13:38:03:0960,-0.1449,1.1379,0.7627,1.378
13:38:03:0990,-0.1524,1.1724,0.8028,1.429
13:38:03:1019,-0.1542,1.2105,0.8387,1.481
13:38:03:1030,-0.1478,1.2484,0.8655,1.526
13:38:03:1050,-0.1302,1.2850,0.8822,1.564
13:38:03:1080,-0.1048,1.3231,0.8875,1.597
13:38:03:1100,-0.0743,1.3598,0.8804,1.622
13:38:03:1130,-0.0396,1.3937,0.8685,1.643
13:38:03:1160,-0.0044,1.4262,0.8533,1.662
13:38:03:1170,0.0340,1.4555,0.8348,1.678
13:38:03:1230,0.0735,1.4809,0.8159,1.692
13:38:03:1250,0.1119,1.5058,0.7976,1.708
13:38:03:1250,0.1490,1.5298,0.7786,1.723
13:38:03:1270,0.1756,1.5501,0.7595,1.735
13:38:03:1300,0.1945,1.5664,0.7397,1.743
13:38:03:1330,0.2123,1.5799,0.7175,1.748
13:38:03:1340,0.2257,1.5860,0.6962,1.747
13:38:03:1380,0.2345,1.5833,0.6784,1.738
13:38:03:1390,0.2357,1.5701,0.6640,1.721
13:38:03:1440,0.2279,1.5464,0.6515,1.693
13:38:03:1440,0.2157,1.5183,0.6393,1.661
13:38:03:1470,0.1984,1.4897,0.6347,1.631
13:38:03:1490,0.1749,1.4636,0.6425,1.608
13:38:03:1530,0.1537,1.4389,0.6574,1.589
13:38:03:1540,0.1258,1.4142,0.6794,1.574
13:38:03:1560,0.0914,1.3886,0.7004,1.558
13:38:03:1590,0.0650,1.3634,0.7111,1.539
13:38:03:1610,0.0391,1.3451,0.7258,1.529
13:38:03:1630,0.0137,1.3304,0.7453,1.525
13:38:03:1670,-0.0129,1.3084,0.7580,1.512
13:38:03:1680,-0.0393,1.2826,0.7651,1.494
13:38:03:1710,-0.0657,1.2598,0.7720,1.479
13:38:03:1739,-0.0994,1.2415,0.7842,1.472
13:38:03:1770,-0.1322,1.2227,0.7927,1.463
13:38:03:1780,-0.1585,1.2007,0.7908,1.446
13:38:03:1830,-0.1815,1.1829,0.7901,1.434
13:38:03:1830,-0.2001,1.1699,0.7944,1.428
13:38:03:1850,-0.2125,1.1560,0.7966,1.420
13:38:03:1880,-0.2147,1.1387,0.7876,1.401
13:38:03:1900,-0.2113,1.1196,0.7752,1.378
13:38:03:1930,-0.2094,1.1030,0.7705,1.362
13:38:03:1950,-0.2025,1.0852,0.7624,1.342
13:38:03:1980,-0.1891,1.0664,0.7473,1.316
13:38:03:1990,-0.1742,1.0510,0.7356,1.295
13:38:03:2020,-0.1534,1.0346,0.7246,1.272
13:38:03:2050,-0.1285,1.0177,0.7170,1.252
13:38:03:2070,-0.0989,1.0045,0.7129,1.236
13:38:03:2110,-0.0635,0.9904,0.7082,1.219
13:38:03:2110,-0.0305,0.9730,0.7043,1.202
13:38:03:2140,0.0024,0.9532,0.6933,1.179
13:38:03:2180,0.0381,0.9315,0.6752,1.151
13:38:03:2190,0.0704,0.9110,0.6591,1.127
13:38:03:2250,0.1050,0.8887,0.6452,1.103
13:38:03:2250,0.1468,0.8648,0.6330,1.082
13:38:03:2260,0.1879,0.8431,0.6215,1.064
13:38:03:2290,0.2274,0.8221,0.6051,1.046
13:38:03:2310,0.2655,0.8001,0.5836,1.025
13:38:03:2340,0.3019,0.7761,0.5619,1.005
13:38:03:2360,0.3388,0.7512,0.5448,0.988
13:38:03:2380,0.3745,0.7236,0.5296,0.972
13:38:03:2430,0.4080,0.6953,0.5133,0.956
13:38:03:2440,0.4414,0.6706,0.4986,0.945
13:38:03:2450,0.4766,0.6457,0.4827,0.937
13:38:03:2480,0.5128,0.6203,0.4668,0.930
13:38:03:2500,0.5465,0.5968,0.4559,0.929
13:38:03:2530,0.5760,0.5748,0.4495,0.930
13:38:03:2550,0.6007,0.5560,0.4449,0.932
13:38:03:2580,0.6195,0.5387,0.4388,0.931
13:38:03:2600,0.6342,0.5201,0.4312,0.927
13:38:03:2620,0.6457,0.5011,0.4268,0.922
13:38:03:2650,0.6520,0.4835,0.4278,0.918
13:38:03:2670,0.6528,0.4676,0.4400,0.916
13:38:03:2700,0.6508,0.4573,0.4668,0.922
13:38:03:2740,0.6435,0.4519,0.5089,0.937
13:38:03:2750,0.6293,0.4463,0.5707,0.960
13:38:03:2780,0.6110,0.4434,0.6442,0.992
13:38:03:2790,0.5885,0.4444,0.7234,1.033
13:38:03:2829,0.5641,0.4478,0.8072,1.082
13:38:03:2849,0.5375,0.4519,0.8868,1.131
13:38:03:2870,0.5020,0.4549,0.9625,1.177
13:38:03:2900,0.4563,0.4507,1.0373,1.220
13:38:03:2930,0.4024,0.4385,1.1042,1.254
13:38:03:2950,0.3386,0.4234,1.1570,1.278
13:38:03:2970,0.2663,0.4077,1.1958,1.291
13:38:03:3000,0.1884,0.3950,1.2247,1.301
13:38:03:3020,0.1124,0.3875,1.2413,1.305
13:38:03:3040,0.0423,0.3879,1.2462,1.306
13:38:03:3070,-0.0225,0.3967,1.2422,1.304
13:38:03:3090,-0.0782,0.4138,1.2278,1.298
13:38:03:3110,-0.1246,0.4344,1.2002,1.282
13:38:03:3140,-0.1612,0.4578,1.1599,1.257
13:38:03:3160,-0.1879,0.4844,1.1111,1.227
13:38:03:3190,-0.2055,0.5103,1.0571,1.192
13:38:03:3210,-0.2162,0.5365,0.9982,1.154
13:38:03:3230,-0.2223,0.5619,0.9320,1.111
13:38:03:3340,-0.2255,0.5853,0.8604,1.065
13:38:03:3350,-0.2265,0.6083,0.7861,1.019
13:38:03:3350,-0.2238,0.6298,0.7099,0.975
13:38:03:3350,-0.2191,0.6467,0.6330,0.931
13:38:03:3360,-0.2140,0.6618,0.5592,0.892
13:38:03:3380,-0.2052,0.6745,0.4908,0.859
13:38:03:3410,-0.1930,0.6821,0.4312,0.830
13:38:03:3420,-0.1754,0.6865,0.3833,0.806
13:38:03:3449,-0.1512,0.6857,0.3445,0.782
13:38:03:3469,-0.1207,0.6809,0.3132,0.759
13:38:03:3500,-0.0887,0.6772,0.2912,0.742
13:38:03:3520,-0.0569,0.6752,0.2805,0.733
13:38:03:3550,-0.0259,0.6711,0.2809,0.728
13:38:03:3570,-0.0005,0.6650,0.2907,0.726
13:38:03:3600,0.0181,0.6576,0.3049,0.725
13:38:03:3650,0.0300,0.6479,0.3215,0.724
13:38:03:3650,0.0347,0.6352,0.3383,0.721
13:38:03:3670,0.0364,0.6244,0.3576,0.721
13:38:03:3690,0.0349,0.6164,0.3789,0.724
13:38:03:3730,0.0300,0.6115,0.4016,0.732
13:38:03:3740,0.0227,0.6076,0.4285,0.744
13:38:03:3770,0.0098,0.6019,0.4595,0.757
13:38:03:3790,-0.0100,0.5963,0.4925,0.773
13:38:03:3820,-0.0357,0.5895,0.5267,0.791
13:38:03:3840,-0.0625,0.5797,0.5624,0.810
13:38:03:3870,-0.0919,0.5695,0.5973,0.830
13:38:03:3890,-0.1251,0.5614,0.6288,0.852
13:38:03:3920,-0.1576,0.5553,0.6552,0.873
