time,gFx,gFy,gFz,TgF
13:42:48:4300,0.1432,0.9569,0.5098,1.094
13:42:48:4340,0.1539,0.9457,0.4974,1.080
13:42:48:4360,0.1637,0.9342,0.4942,1.069
13:42:48:4380,0.1735,0.9242,0.4937,1.062
13:42:48:4400,0.1813,0.9122,0.4923,1.052
13:42:48:4430,0.1852,0.8990,0.4910,1.041
13:42:48:4450,0.1884,0.8853,0.4903,1.029
13:42:48:4470,0.1920,0.8721,0.4927,1.020
13:42:48:4490,0.1974,0.8602,0.4979,1.013
13:42:48:4520,0.2040,0.8443,0.5015,1.003
13:42:48:4540,0.2120,0.8257,0.5023,0.989
13:42:48:4570,0.2223,0.8074,0.5023,0.977
13:42:48:4590,0.2353,0.7866,0.5045,0.964
13:42:48:4610,0.2489,0.7607,0.5108,0.950
13:42:48:4640,0.2599,0.7302,0.5245,0.936
13:42:48:4660,0.2702,0.6965,0.5370,0.920
13:42:48:4690,0.2753,0.6611,0.5445,0.900
13:42:48:4710,0.2729,0.6259,0.5509,0.877
13:42:48:4730,0.2653,0.5866,0.5555,0.850
13:42:48:4830,0.2521,0.5375,0.5633,0.818
13:42:48:4840,0.2357,0.4869,0.5782,0.792
13:42:48:4850,0.2189,0.4446,0.6019,0.780
13:42:48:4850,0.2037,0.4146,0.6313,0.782
13:42:48:4850,0.1940,0.3955,0.6586,0.792
13:42:48:4880,0.1888,0.3835,0.6816,0.805
13:42:48:4900,0.1866,0.3787,0.6989,0.817
13:42:48:4930,0.1886,0.3774,0.7080,0.824
13:42:48:4950,0.1945,0.3755,0.7107,0.827
13:42:48:4980,0.1996,0.3743,0.7094,0.827
13:42:48:5000,0.2079,0.3740,0.7055,0.825
13:42:48:5030,0.2199,0.3743,0.6994,0.823
13:42:48:5050,0.2321,0.3757,0.6896,0.819
13:42:48:5070,0.2460,0.3782,0.6728,0.810
13:42:48:5100,0.2626,0.3813,0.6498,0.798
13:42:48:5120,0.2778,0.3860,0.6281,0.788
13:42:48:5140,0.2907,0.3916,0.6122,0.783
13:42:48:5170,0.3022,0.3970,0.6032,0.783
13:42:48:5190,0.3120,0.4072,0.6019,0.791
13:42:48:5220,0.3183,0.4229,0.6098,0.807
13:42:48:5240,0.3212,0.4441,0.6225,0.829
13:42:48:5270,0.3232,0.4668,0.6327,0.850
13:42:48:5290,0.3232,0.4888,0.6398,0.868
13:42:48:5320,0.3225,0.5106,0.6449,0.884
13:42:48:5340,0.3208,0.5316,0.6469,0.897
13:42:48:5370,0.3183,0.5516,0.6452,0.907
13:42:48:5390,0.3164,0.5687,0.6391,0.912
13:42:48:5410,0.3134,0.5853,0.6276,0.914
13:42:48:5440,0.3100,0.6007,0.6132,0.913
13:42:48:5460,0.3061,0.6146,0.5997,0.912
13:42:48:5480,0.2998,0.6283,0.5885,0.912
13:42:48:5510,0.2905,0.6415,0.5797,0.912
13:42:48:5530,0.2802,0.6552,0.5734,0.915
13:42:48:5560,0.2680,0.6677,0.5692,0.917
13:42:48:5580,0.2506,0.6794,0.5665,0.919
13:42:48:5610,0.2296,0.6889,0.5636,0.919
13:42:48:5629,0.2052,0.6948,0.5599,0.916
13:42:48:5649,0.1761,0.6992,0.5502,0.907
13:42:48:5679,0.1436,0.6980,0.5379,0.893
13:42:48:5709,0.1107,0.6921,0.5277,0.877
13:42:48:5729,0.0860,0.6835,0.5206,0.864
13:42:48:5760,0.0726,0.6728,0.5204,0.854
13:42:48:5780,0.0625,0.6642,0.5267,0.850
13:42:48:5800,0.0535,0.6574,0.5353,0.849
13:42:48:5830,0.0471,0.6525,0.5423,0.850
13:42:48:6440,0.0420,0.6467,0.5475,0.848
13:42:48:6450,0.0384,0.6386,0.5494,0.843
13:42:48:6470,0.0357,0.6274,0.5472,0.833
13:42:48:6480,0.0362,0.6103,0.5426,0.817
13:42:48:6480,0.0415,0.5902,0.5382,0.800
13:42:48:6480,0.0511,0.5682,0.5353,0.782
13:42:48:6480,0.0630,0.5428,0.5333,0.764
13:42:48:6490,0.0733,0.5164,0.5338,0.746
13:42:48:6490,0.0826,0.4901,0.5350,0.730
13:42:48:6490,0.0936,0.4656,0.5384,0.718
13:42:48:6490,0.1058,0.4444,0.5462,0.712
13:42:48:6500,0.1197,0.4246,0.5563,0.710
13:42:48:6500,0.1400,0.4070,0.5731,0.717
13:42:48:6500,0.1661,0.3892,0.5968,0.732
13:42:48:6500,0.1969,0.3713,0.6266,0.755
13:42:48:6510,0.2309,0.3542,0.6630,0.786
13:42:48:6510,0.2658,0.3376,0.7065,0.827
13:42:48:6510,0.3029,0.3215,0.7502,0.871
13:42:48:6510,0.3374,0.3027,0.7861,0.907
13:42:48:6520,0.3660,0.2809,0.8108,0.933
13:42:48:6520,0.3904,0.2548,0.8213,0.944
13:42:48:6520,0.4153,0.2304,0.8194,0.947
13:42:48:6520,0.4397,0.2113,0.8064,0.943
13:42:48:6530,0.4595,0.1957,0.7827,0.928
13:42:48:6530,0.4788,0.1837,0.7546,0.912
13:42:48:6530,0.4967,0.1759,0.7243,0.896
13:42:48:6530,0.5138,0.1722,0.6882,0.876
13:42:48:6540,0.5323,0.1713,0.6457,0.854
13:42:48:6540,0.5521,0.1722,0.5966,0.831
13:42:48:6560,0.5751,0.1769,0.5409,0.809
13:42:48:6580,0.6022,0.1866,0.4798,0.792
13:42:48:6590,0.6313,0.2008,0.4163,0.782
13:42:48:6620,0.6557,0.2184,0.3542,0.777
13:42:48:6640,0.6745,0.2362,0.2958,0.773
13:42:48:6670,0.6933,0.2550,0.2438,0.778
13:42:48:6690,0.7121,0.2756,0.1986,0.789
13:42:48:6720,0.7270,0.2976,0.1603,0.802
13:42:48:6740,0.7385,0.3205,0.1246,0.815
13:42:48:6770,0.7463,0.3423,0.0892,0.826
13:42:48:6800,0.7510,0.3623,0.0550,0.836
13:42:48:6820,0.7522,0.3828,0.0227,0.844
13:42:48:6840,0.7468,0.4055,-0.0024,0.850
13:42:48:6860,0.7341,0.4246,-0.0195,0.848
13:42:48:6889,0.7148,0.4378,-0.0271,0.839
13:42:48:6909,0.6896,0.4519,-0.0239,0.825
13:42:48:6939,0.6530,0.4666,-0.0093,0.803
13:42:48:6959,0.6044,0.4788,0.0144,0.771
13:42:48:6979,0.5472,0.4915,0.0457,0.737
13:42:48:7020,0.4835,0.5020,0.0821,0.702
13:42:48:7040,0.4195,0.5089,0.1173,0.670
13:42:48:7070,0.3594,0.5167,0.1498,0.647
13:42:48:7090,0.3037,0.5235,0.1808,0.632
13:42:48:7110,0.2531,0.5294,0.2099,0.623
13:42:48:7140,0.2074,0.5350,0.2360,0.620
13:42:48:7170,0.1654,0.5394,0.2624,0.622
13:42:48:7180,0.1265,0.5428,0.2917,0.629
13:42:48:7210,0.0906,0.5445,0.3208,0.638
13:42:48:7240,0.0581,0.5445,0.3542,0.652
13:42:48:7260,0.0271,0.5438,0.3889,0.669
13:42:48:7280,-0.0042,0.5433,0.4214,0.688
13:42:48:7310,-0.0332,0.5428,0.4507,0.706
13:42:48:7330,-0.0618,0.5426,0.4737,0.723
13:42:48:7360,-0.0892,0.5433,0.4879,0.736
13:42:48:7380,-0.1156,0.5467,0.4901,0.743
13:42:48:7410,-0.1417,0.5502,0.4832,0.746
13:42:48:7430,-0.1644,0.5521,0.4712,0.744
13:42:48:7450,-0.1854,0.5543,0.4544,0.740
13:42:48:7470,-0.2035,0.5550,0.4344,0.734
13:42:48:7510,-0.2164,0.5570,0.4148,0.727
13:42:48:7530,-0.2265,0.5582,0.3967,0.721
13:42:48:7550,-0.2343,0.5580,0.3791,0.714
13:42:48:7570,-0.2362,0.5585,0.3598,0.705
13:42:48:7600,-0.2301,0.5585,0.3423,0.694
13:42:48:7630,-0.2169,0.5604,0.3288,0.685
13:42:48:7650,-0.1967,0.5638,0.3198,0.677
13:42:48:7670,-0.1678,0.5695,0.3154,0.672
13:42:48:7700,-0.1331,0.5790,0.3125,0.671
13:42:48:7720,-0.0960,0.5897,0.3088,0.673
13:42:48:7740,-0.0581,0.5985,0.3046,0.674
13:42:48:7770,-0.0210,0.6056,0.2998,0.676
13:42:48:7790,0.0154,0.6142,0.2946,0.681
13:42:48:7820,0.0508,0.6225,0.2897,0.688
13:42:48:7830,0.0845,0.6283,0.2836,0.695
13:42:48:7860,0.1173,0.6347,0.2773,0.702
13:42:48:7890,0.1500,0.6423,0.2726,0.714
13:42:48:7910,0.1813,0.6501,0.2687,0.726
13:42:48:7930,0.2103,0.6591,0.2660,0.741
13:42:48:7950,0.2382,0.6686,0.2621,0.757
13:42:48:7980,0.2636,0.6772,0.2580,0.771
13:42:48:8010,0.2851,0.6879,0.2575,0.788
13:42:48:8040,0.3041,0.6994,0.2607,0.806
13:42:48:8060,0.3220,0.7109,0.2670,0.825
13:42:48:8080,0.3364,0.7214,0.2768,0.843
13:42:48:8110,0.3476,0.7312,0.2888,0.860
13:42:48:8129,0.3552,0.7395,0.3032,0.875
13:42:48:8149,0.3606,0.7439,0.3186,0.886
13:42:48:8179,0.3616,0.7478,0.3308,0.894
13:42:48:8210,0.3606,0.7515,0.3420,0.901
13:42:48:8230,0.3601,0.7556,0.3562,0.910
13:42:48:8250,0.3567,0.7622,0.3745,0.921
13:42:48:8280,0.3520,0.7703,0.3931,0.934
13:42:48:8310,0.3474,0.7786,0.4104,0.946
13:42:48:8330,0.3398,0.7859,0.4300,0.958
13:42:48:8350,0.3286,0.7923,0.4537,0.970
13:42:48:8380,0.3169,0.7969,0.4774,0.981
13:42:48:8400,0.3037,0.8006,0.4989,0.991
13:42:48:8430,0.2883,0.8008,0.5194,0.997
13:42:48:8450,0.2729,0.7962,0.5396,1.000
13:42:48:8470,0.2572,0.7871,0.5611,1.000
13:42:48:8500,0.2411,0.7793,0.5841,1.003
13:42:48:8540,0.2245,0.7739,0.6059,1.008
13:42:48:8550,0.2072,0.7686,0.6276,1.014
13:42:48:8570,0.1896,0.7642,0.6454,1.018
13:42:48:8590,0.1730,0.7629,0.6579,1.022
13:42:48:8620,0.1590,0.7651,0.6652,1.026
13:42:48:8640,0.1466,0.7686,0.6711,1.031
13:42:48:8660,0.1329,0.7730,0.6784,1.037
13:42:48:8680,0.1219,0.7795,0.6860,1.046
13:42:48:8710,0.1121,0.7859,0.6948,1.055
13:42:48:8730,0.1009,0.7910,0.7070,1.066
13:42:48:8760,0.0882,0.7974,0.7234,1.080
13:42:48:8780,0.0757,0.8059,0.7380,1.095
13:42:48:8810,0.0630,0.8167,0.7502,1.111
13:42:48:8830,0.0503,0.8299,0.7605,1.127
13:42:48:8860,0.0391,0.8438,0.7644,1.139
13:42:48:8880,0.0283,0.8582,0.7632,1.149
13:42:48:8910,0.0164,0.8729,0.7642,1.160
13:42:48:8930,0.0032,0.8865,0.7688,1.173
13:42:48:8950,-0.0137,0.9005,0.7766,1.189
13:42:48:8980,-0.0325,0.9134,0.7879,1.207
13:42:48:9000,-0.0511,0.9256,0.7996,1.224
13:42:48:9040,-0.0672,0.9388,0.8096,1.242
13:42:48:9050,-0.0821,0.9518,0.8181,1.258
13:42:48:9070,-0.0977,0.9620,0.8230,1.270
13:42:48:9100,-0.1131,0.9708,0.8225,1.277
13:42:48:9120,-0.1261,0.9784,0.8216,1.284
13:42:48:9140,-0.1366,0.9835,0.8218,1.289
13:42:48:9170,-0.1471,0.9860,0.8206,1.291
13:42:48:9200,-0.1573,0.9882,0.8186,1.293
13:42:48:9240,-0.1659,0.9928,0.8159,1.296
13:42:48:9250,-0.1725,0.9994,0.8155,1.301
13:42:48:9270,-0.1803,1.0072,0.8221,1.313
13:42:48:9310,-0.1896,1.0177,0.8379,1.332
13:42:48:9310,-0.1969,1.0268,0.8550,1.351
13:42:48:9340,-0.2020,1.0341,0.8670,1.365
13:42:48:9370,-0.2077,1.0439,0.8802,1.381
13:42:48:9390,-0.2118,1.0549,0.8951,1.400
13:42:48:9410,-0.2133,1.0637,0.9068,1.414
13:42:48:9440,-0.2169,1.0661,0.9193,1.424
13:42:48:9460,-0.2152,1.0849,0.9303,1.445
13:42:48:9480,-0.2052,1.1199,0.9288,1.469
13:42:48:9510,-0.1991,1.1455,0.9164,1.480
13:42:48:9530,-0.1959,1.1594,0.8951,1.478
13:42:48:9560,-0.1925,1.1648,0.8626,1.462
13:42:48:9580,-0.1884,1.1663,0.8235,1.440
13:42:48:9610,-0.1840,1.1611,0.7827,1.412
13:42:48:9630,-0.1786,1.1472,0.7317,1.372
13:42:48:9660,-0.1744,1.1247,0.6745,1.323
13:42:48:9690,-0.1747,1.0949,0.6266,1.274
13:42:48:9710,-0.1791,1.0578,0.5936,1.226
13:42:48:9740,-0.1866,1.0153,0.5704,1.179
13:42:48:9760,-0.1910,0.9728,0.5445,1.131
13:42:48:9790,-0.1888,0.9354,0.5189,1.086
13:42:48:9810,-0.1840,0.9078,0.5023,1.054
13:42:48:9830,-0.1747,0.8907,0.4957,1.034
13:42:48:9850,-0.1585,0.8795,0.4952,1.022
13:42:48:9890,-0.1434,0.8746,0.5025,1.019
13:42:48:9900,-0.1305,0.8804,0.5216,1.032
13:42:48:9930,-0.1160,0.8951,0.5553,1.060
13:42:48:9950,-0.1004,0.9166,0.6015,1.101
13:42:48:9970,-0.0865,0.9432,0.6562,1.152
13:42:49:0000,-0.0752,0.9733,0.7280,1.218
13:42:49:0030,-0.0603,1.0087,0.8108,1.296
13:42:49:0050,-0.0430,1.0527,0.8993,1.385
13:42:49:0070,-0.0271,1.1023,0.9899,1.482
13:42:49:0100,-0.0103,1.1558,1.0749,1.578
13:42:49:0130,0.0059,1.2134,1.1553,1.675
13:42:49:0150,0.0188,1.2681,1.2261,1.764
13:42:49:0170,0.0300,1.3138,1.2901,1.842
13:42:49:0190,0.0393,1.3512,1.3492,1.910
13:42:49:0220,0.0493,1.3729,1.4032,1.964
13:42:49:0240,0.0642,1.3725,1.4550,2.001
13:42:49:0270,0.1009,1.3497,1.5054,2.024
13:42:49:0290,0.1832,1.3009,1.5422,2.026
13:42:49:0320,0.2805,1.2376,1.5867,2.032
13:42:49:0340,0.3459,1.1790,1.6619,2.067
13:42:49:0370,0.3728,1.1252,1.7457,2.110
13:42:49:0390,0.3738,1.0729,1.8195,2.145
13:42:49:0410,0.3640,1.0280,1.8757,2.170
13:42:49:0440,0.3454,0.9923,1.9194,2.188
13:42:49:0460,0.3188,0.9681,1.9487,2.199
13:42:49:0490,0.2907,0.9593,1.9536,2.196
13:42:49:0509,0.2587,0.9623,1.9353,2.177
13:42:49:0540,0.2189,0.9662,1.8928,2.136
13:42:49:0560,0.1722,0.9628,1.8183,2.065
13:42:49:0600,0.1182,0.9537,1.7115,1.963
13:42:49:0610,0.0486,0.9374,1.5813,1.839
13:42:49:0640,-0.0384,0.9102,1.4379,1.702
13:42:49:0660,-0.1241,0.8726,1.2982,1.569
13:42:49:0690,-0.1949,0.8301,1.1795,1.455
13:42:49:0700,-0.2531,0.7927,1.1010,1.380
13:42:49:0730,-0.3019,0.7666,1.0668,1.348
13:42:49:0760,-0.3427,0.7588,1.0590,1.347
13:42:49:0780,-0.3735,0.7754,1.0522,1.359
13:42:49:0830,-0.3931,0.8142,1.0275,1.369
13:42:49:0830,-0.4033,0.8724,0.9852,1.376
13:42:49:0850,-0.4041,0.9422,0.9349,1.388
13:42:49:0880,-0.3945,1.0119,0.8834,1.400
13:42:49:0900,-0.3745,1.0742,0.8404,1.414
13:42:49:0930,-0.3423,1.1233,0.8089,1.426
13:42:49:0950,-0.2988,1.1558,0.7825,1.427
13:42:49:0980,-0.2467,1.1714,0.7610,1.419
13:42:49:1000,-0.1913,1.1738,0.7449,1.403
13:42:49:1019,-0.1378,1.1655,0.7341,1.384
13:42:49:1050,-0.0899,1.1489,0.7309,1.365
13:42:49:1080,-0.0552,1.1282,0.7346,1.347
13:42:49:1090,-0.0357,1.1089,0.7370,1.332
13:42:49:1120,-0.0227,1.0930,0.7312,1.315
13:42:49:1160,-0.0137,1.0820,0.7214,1.301
13:42:49:1180,-0.0049,1.0766,0.7148,1.292
13:42:49:1190,0.0051,1.0729,0.7094,1.286
13:42:49:1240,0.0147,1.0739,0.7138,1.290
13:42:49:1240,0.0261,1.0769,0.7336,1.303
13:42:49:1270,0.0391,1.0786,0.7666,1.324
13:42:49:1290,0.0471,1.0805,0.8081,1.350
13:42:49:1310,0.0469,1.0793,0.8602,1.381
13:42:49:1340,0.0359,1.0754,0.9227,1.417
13:42:49:1390,0.0129,1.0722,0.9845,1.456
13:42:49:1390,-0.0198,1.0710,1.0383,1.492
13:42:49:1409,-0.0618,1.0681,1.0776,1.518
13:42:49:1440,-0.1112,1.0634,1.1010,1.535
13:42:49:1460,-0.1664,1.0580,1.1096,1.542
13:42:49:1490,-0.2267,1.0514,1.1042,1.542
13:42:49:1510,-0.2829,1.0461,1.0935,1.539
13:42:49:1530,-0.3276,1.0385,1.0778,1.532
13:42:49:1550,-0.3650,1.0282,1.0563,1.519
13:42:49:1580,-0.3948,1.0168,1.0336,1.503
13:42:49:1610,-0.4199,1.0026,1.0089,1.483
13:42:49:1640,-0.4400,0.9838,0.9821,1.458
13:42:49:1650,-0.4529,0.9613,0.9503,1.426
13:42:49:1680,-0.4629,0.9379,0.9115,1.387
13:42:49:1700,-0.4681,0.9124,0.8687,1.344
13:42:49:1729,-0.4703,0.8844,0.8247,1.297
13:42:49:1750,-0.4730,0.8587,0.7795,1.252
13:42:49:1780,-0.4734,0.8333,0.7326,1.206
13:42:49:1790,-0.4705,0.8057,0.6840,1.157
13:42:49:1840,-0.4637,0.7783,0.6379,1.108
13:42:49:1840,-0.4532,0.7512,0.5958,1.061
13:42:49:1870,-0.4378,0.7246,0.5555,1.013
13:42:49:1890,-0.4177,0.6989,0.5206,0.966
13:42:49:1920,-0.3950,0.6745,0.4937,0.925
13:42:49:1940,-0.3672,0.6550,0.4727,0.887
13:42:49:1970,-0.3327,0.6420,0.4551,0.854
13:42:49:1990,-0.2929,0.6366,0.4414,0.828
13:42:49:2020,-0.2487,0.6391,0.4329,0.811
13:42:49:2039,-0.1979,0.6449,0.4292,0.800
13:42:49:2070,-0.1410,0.6545,0.4283,0.795
13:42:49:2090,-0.0843,0.6664,0.4273,0.796
13:42:49:2120,-0.0276,0.6762,0.4246,0.799
13:42:49:2140,0.0293,0.6852,0.4195,0.804
13:42:49:2160,0.0850,0.6921,0.4080,0.808
13:42:49:2190,0.1407,0.6958,0.3884,0.809
13:42:49:2210,0.1957,0.6953,0.3669,0.810
13:42:49:2240,0.2453,0.6882,0.3457,0.808
13:42:49:2260,0.2870,0.6747,0.3249,0.802
13:42:49:2280,0.3242,0.6552,0.3049,0.792
13:42:49:2340,0.3581,0.6335,0.2841,0.781
13:42:49:2350,0.3870,0.6088,0.2612,0.767
13:42:49:2360,0.4102,0.5831,0.2382,0.752
13:42:49:2380,0.4302,0.5572,0.2169,0.737
13:42:49:2400,0.4475,0.5321,0.1957,0.722
13:42:49:2430,0.4625,0.5079,0.1769,0.709
13:42:49:2450,0.4744,0.4844,0.1620,0.697
13:42:49:2480,0.4837,0.4649,0.1512,0.688
13:42:49:2500,0.4915,0.4507,0.1490,0.683
13:42:49:2520,0.4971,0.4410,0.1576,0.683
13:42:49:2540,0.5035,0.4339,0.1771,0.688
13:42:49:2590,0.5111,0.4295,0.2052,0.698
13:42:49:2600,0.5189,0.4285,0.2416,0.715
13:42:49:2630,0.5250,0.4300,0.2868,0.737
13:42:49:2640,0.5323,0.4344,0.3359,0.765
13:42:49:2660,0.5414,0.4444,0.3838,0.799
13:42:49:2690,0.5502,0.4576,0.4292,0.834
13:42:49:2720,0.5597,0.4698,0.4756,0.872
13:42:49:2740,0.5685,0.4808,0.5167,0.906
13:42:49:2770,0.5773,0.4891,0.5536,0.937
13:42:49:2780,0.5873,0.4954,0.5861,0.966
13:42:49:2819,0.5963,0.4986,0.6110,0.989
13:42:49:2839,0.6068,0.4993,0.6278,1.006
13:42:49:2870,0.6171,0.4986,0.6342,1.016
13:42:49:2890,0.6247,0.4947,0.6310,1.016
13:42:49:2910,0.6296,0.4908,0.6181,1.010
13:42:49:2940,0.6330,0.4866,0.5980,0.998
13:42:49:2970,0.6364,0.4815,0.5724,0.982
13:42:49:2990,0.6366,0.4747,0.5436,0.962
13:42:49:3010,0.6325,0.4671,0.5167,0.941
13:42:49:3040,0.6254,0.4583,0.4947,0.920
13:42:49:3060,0.6186,0.4485,0.4756,0.900
13:42:49:3080,0.6120,0.4375,0.4576,0.881
13:42:49:3110,0.6024,0.4236,0.4439,0.860
13:42:49:3140,0.5932,0.4087,0.4341,0.841
13:42:49:3150,0.5841,0.3933,0.4292,0.825
13:42:49:3180,0.5785,0.3821,0.4270,0.814
13:42:49:3200,0.5756,0.3755,0.4248,0.808
13:42:49:3240,0.5739,0.3706,0.4231,0.804
13:42:49:3250,0.5699,0.3672,0.4202,0.798
13:42:49:3280,0.5641,0.3652,0.4173,0.791
13:42:49:3300,0.5563,0.3638,0.4146,0.783
13:42:49:3330,0.5414,0.3618,0.4109,0.770
13:42:49:3350,0.5184,0.3608,0.4094,0.753
13:42:49:3380,0.4854,0.3623,0.4114,0.732
13:42:49:3400,0.4475,0.3647,0.4165,0.712
13:42:49:3439,0.4053,0.3694,0.4209,0.691
13:42:49:3449,0.3589,0.3745,0.4246,0.670
13:42:49:3479,0.3110,0.3794,0.4278,0.651
13:42:49:3489,0.2646,0.3875,0.4300,0.636
13:42:49:3520,0.2186,0.3950,0.4336,0.626
13:42:49:3540,0.1730,0.4014,0.4392,0.620
13:42:49:3580,0.1292,0.4094,0.4478,0.620
13:42:49:3590,0.0870,0.4163,0.4571,0.624
13:42:49:3620,0.0462,0.4231,0.4649,0.630
13:42:49:3640,0.0098,0.4322,0.4722,0.640
13:42:49:3680,-0.0249,0.4412,0.4805,0.653
13:42:49:3700,-0.0589,0.4490,0.4886,0.666
13:42:49:3720,-0.0889,0.4563,0.4947,0.679
13:42:49:3740,-0.1158,0.4634,0.4991,0.691
13:42:49:3760,-0.1400,0.4710,0.5054,0.705
13:42:49:3800,-0.1629,0.4815,0.5162,0.724
13:42:49:3840,-0.1876,0.4920,0.5313,0.748
13:42:49:3850,-0.2120,0.5030,0.5492,0.774
13:42:49:3860,-0.2355,0.5164,0.5660,0.802
13:42:49:3890,-0.2607,0.5309,0.5802,0.828
13:42:49:3910,-0.2853,0.5450,0.5897,0.852
13:42:49:3930,-0.3095,0.5592,0.5941,0.873
13:42:49:3960,-0.3357,0.5760,0.5929,0.892
13:42:49:3980,-0.3608,0.5919,0.5880,0.909
13:42:49:4010,-0.3831,0.6059,0.5804,0.922
13:42:49:4050,-0.4021,0.6208,0.5682,0.933
13:42:49:4060,-0.4173,0.6327,0.5531,0.938
13:42:49:4079,-0.4309,0.6405,0.5367,0.940
13:42:49:4100,-0.4434,0.6484,0.5189,0.941
13:42:49:4130,-0.4534,0.6528,0.4991,0.938
13:42:49:4150,-0.4595,0.6535,0.4786,0.931
13:42:49:4180,-0.4607,0.6542,0.4581,0.922
13:42:49:4200,-0.4593,0.6557,0.4383,0.913
13:42:49:4230,-0.4578,0.6542,0.4197,0.902
13:42:49:4240,-0.4534,0.6520,0.4006,0.890
13:42:49:4270,-0.4417,0.6513,0.3831,0.875
13:42:49:4300,-0.4241,0.6510,0.3723,0.862
13:42:49:4320,-0.3982,0.6552,0.3672,0.850
13:42:49:4350,-0.3608,0.6655,0.3684,0.842
13:42:49:4360,-0.3117,0.6777,0.3769,0.836
13:42:49:4390,-0.2563,0.6909,0.3916,0.834
13:42:49:4410,-0.1993,0.7011,0.4126,0.838
13:42:49:4440,-0.1407,0.7050,0.4358,0.841
13:42:49:4460,-0.0811,0.7043,0.4603,0.845
13:42:49:4480,-0.0203,0.6997,0.4818,0.850
13:42:49:4510,0.0435,0.6921,0.4945,0.852
13:42:49:4530,0.1090,0.6835,0.5001,0.854
13:42:49:4560,0.1727,0.6755,0.5003,0.858
13:42:49:4580,0.2328,0.6669,0.4967,0.864
13:42:49:4610,0.2873,0.6550,0.4869,0.865
13:42:49:4630,0.3359,0.6388,0.4676,0.860
13:42:49:4650,0.3811,0.6230,0.4449,0.855
13:42:49:4680,0.4234,0.6103,0.4221,0.854
13:42:49:4700,0.4627,0.5997,0.4014,0.857
13:42:49:4730,0.5001,0.5939,0.3860,0.867
13:42:49:4750,0.5377,0.5936,0.3735,0.884
13:42:49:4780,0.5739,0.5985,0.3623,0.905
13:42:49:4800,0.6051,0.6059,0.3545,0.927
13:42:49:4830,0.6322,0.6142,0.3491,0.948
13:42:49:4850,0.6576,0.6264,0.3440,0.971
13:42:49:4870,0.6804,0.6391,0.3388,0.993
13:42:49:4890,0.6992,0.6508,0.3347,1.012
13:42:49:4920,0.7177,0.6652,0.3281,1.032
13:42:49:4950,0.7341,0.6811,0.3191,1.051
13:42:49:4970,0.7456,0.6945,0.3071,1.064
13:42:49:4990,0.7527,0.7102,0.2900,1.075
13:42:49:5020,0.7559,0.7297,0.2697,1.085
13:42:49:5040,0.7563,0.7480,0.2450,1.092
13:42:49:5070,0.7507,0.7637,0.2191,1.093
13:42:49:5090,0.7395,0.7795,0.1949,1.092
13:42:49:5120,0.7246,0.7957,0.1732,1.090
13:42:49:5140,0.7080,0.8150,0.1581,1.091
13:42:49:5160,0.6889,0.8372,0.1498,1.095
13:42:49:5190,0.6655,0.8575,0.1493,1.096
13:42:49:5210,0.6398,0.8743,0.1605,1.095
13:42:49:5240,0.6120,0.8905,0.1830,1.096
13:42:49:5260,0.5839,0.9098,0.2152,1.102
13:42:49:5290,0.5563,0.9288,0.2546,1.112
13:42:49:5310,0.5282,0.9474,0.2983,1.125
13:42:49:5340,0.5003,0.9659,0.3479,1.142
13:42:49:5360,0.4756,0.9870,0.4021,1.167
13:42:49:5380,0.4541,1.0097,0.4561,1.197
13:42:49:5410,0.4353,1.0329,0.5120,1.232
13:42:49:5440,0.4182,1.0566,0.5665,1.270
13:42:49:5460,0.4068,1.0810,0.6161,1.309
13:42:49:5490,0.4006,1.1059,0.6652,1.351
13:42:49:5510,0.3972,1.1313,0.7153,1.396
13:42:49:5530,0.4009,1.1589,0.7634,1.445
13:42:49:5560,0.4104,1.1890,0.8032,1.492
13:42:49:5580,0.4263,1.2173,0.8335,1.536
13:42:49:5610,0.4495,1.2440,0.8567,1.576
13:42:49:5629,0.4771,1.2696,0.8731,1.613
13:42:49:5659,0.5081,1.2926,0.8836,1.646
13:42:49:5679,0.5418,1.3168,0.8870,1.678
13:42:49:5699,0.5790,1.3434,0.8817,1.708
13:42:49:5729,0.6186,1.3683,0.8694,1.735
13:42:49:5750,0.6620,1.3893,0.8480,1.757
13:42:49:5780,0.7085,1.4111,0.8155,1.777
13:42:49:5800,0.7551,1.4345,0.7720,1.796
13:42:49:5830,0.8040,1.4587,0.7133,1.812
13:42:49:5860,0.8548,1.4853,0.6423,1.830
13:42:49:5880,0.9071,1.5129,0.5609,1.851
13:42:49:5930,0.9606,1.5410,0.4637,1.874
13:42:49:5940,1.0192,1.5723,0.3528,1.907
13:42:49:5960,1.0827,1.6028,0.2306,1.948
13:42:49:6000,1.1426,1.6285,0.1028,1.992
13:42:49:6010,1.1975,1.6475,-0.0120,2.037
13:42:49:6020,1.2486,1.6600,-0.1050,2.080
13:42:49:6040,1.2923,1.6654,-0.1776,2.115
13:42:49:6070,1.3302,1.6656,-0.2272,2.144
13:42:49:6090,1.3629,1.6649,-0.2524,2.166
13:42:49:6110,1.3852,1.6610,-0.2570,2.178
13:42:49:6140,1.3952,1.6556,-0.2497,2.179
13:42:49:6160,1.3947,1.6483,-0.2301,2.171
13:42:49:6190,1.3827,1.6356,-0.1908,2.150
13:42:49:6220,1.3588,1.6185,-0.1334,2.117
13:42:49:6240,1.3207,1.5977,-0.0674,2.074
