time,gFx,gFy,gFz,TgF
13:39:01:2560,0.4085,0.3928,0.2819,0.633
13:39:01:2580,0.4038,0.3804,0.2797,0.621
13:39:01:2600,0.4004,0.3696,0.2773,0.611
13:39:01:2630,0.3975,0.3589,0.2773,0.603
13:39:01:2650,0.3933,0.3493,0.2800,0.596
13:39:01:2680,0.3879,0.3403,0.2807,0.587
13:39:01:2710,0.3811,0.3293,0.2827,0.578
13:39:01:2730,0.3750,0.3186,0.2880,0.570
13:39:01:2750,0.3704,0.3071,0.2944,0.564
13:39:01:2780,0.3635,0.2971,0.3017,0.558
13:39:01:2800,0.3557,0.2878,0.3081,0.552
13:39:01:2829,0.3481,0.2785,0.3127,0.545
13:39:01:2930,0.3391,0.2719,0.3193,0.539
13:39:01:2940,0.3296,0.2670,0.3261,0.535
13:39:01:2950,0.3222,0.2651,0.3283,0.531
13:39:01:2970,0.3161,0.2638,0.3291,0.527
13:39:01:2980,0.3071,0.2643,0.3300,0.523
13:39:01:2980,0.2983,0.2655,0.3288,0.517
13:39:01:2990,0.2897,0.2658,0.3215,0.508
13:39:01:3020,0.2802,0.2660,0.3107,0.496
13:39:01:3030,0.2736,0.2663,0.3007,0.486
13:39:01:3070,0.2668,0.2677,0.2912,0.477
13:39:01:3080,0.2587,0.2690,0.2836,0.469
13:39:01:3120,0.2499,0.2680,0.2761,0.459
13:39:01:3130,0.2414,0.2675,0.2702,0.450
13:39:01:3160,0.2326,0.2717,0.2685,0.447
13:39:01:3180,0.2245,0.2783,0.2655,0.445
13:39:01:3210,0.2182,0.2861,0.2653,0.447
13:39:01:3230,0.2123,0.2932,0.2690,0.451
13:39:01:3260,0.2091,0.3010,0.2721,0.456
13:39:01:3280,0.2084,0.3103,0.2741,0.463
13:39:01:3300,0.2081,0.3171,0.2792,0.471
13:39:01:3330,0.2077,0.3242,0.2868,0.480
13:39:01:3360,0.2077,0.3320,0.2924,0.489
13:39:01:3380,0.2091,0.3405,0.2976,0.498
13:39:01:3400,0.2130,0.3515,0.3054,0.512
13:39:01:3439,0.2174,0.3616,0.3181,0.528
13:39:01:3459,0.2216,0.3716,0.3322,0.545
13:39:01:3479,0.2250,0.3835,0.3462,0.564
13:39:01:3510,0.2260,0.3950,0.3596,0.580
13:39:01:3540,0.2277,0.4058,0.3721,0.596
13:39:01:3560,0.2284,0.4136,0.3816,0.607
13:39:01:3580,0.2291,0.4185,0.3901,0.616
13:39:01:3600,0.2331,0.4239,0.3975,0.626
13:39:01:3620,0.2416,0.4297,0.3980,0.634
13:39:01:3650,0.2509,0.4329,0.3955,0.638
13:39:01:3670,0.2592,0.4370,0.3919,0.642
13:39:01:3700,0.2699,0.4422,0.3877,0.647
13:39:01:3720,0.2797,0.4444,0.3860,0.652
13:39:01:3740,0.2861,0.4478,0.3877,0.658
13:39:01:3770,0.2946,0.4534,0.3884,0.666
13:39:01:3790,0.3056,0.4607,0.3855,0.674
13:39:01:3820,0.3149,0.4681,0.3787,0.679
13:39:01:3840,0.3237,0.4764,0.3684,0.684
13:39:01:3870,0.3337,0.4857,0.3564,0.689
13:39:01:3890,0.3435,0.4927,0.3445,0.692
13:39:01:3930,0.3530,0.4991,0.3352,0.697
13:39:01:3940,0.3623,0.5050,0.3281,0.703
13:39:01:3990,0.3706,0.5069,0.3234,0.706
13:39:01:3990,0.3789,0.5076,0.3244,0.712
13:39:01:4020,0.3853,0.5089,0.3305,0.719
13:39:01:4040,0.3901,0.5076,0.3381,0.724
13:39:01:4069,0.3950,0.5057,0.3459,0.729
13:39:01:4079,0.3980,0.5035,0.3525,0.732
13:39:01:4110,0.3994,0.5035,0.3572,0.735
13:39:01:4140,0.3984,0.5035,0.3603,0.736
13:39:01:4160,0.3960,0.5018,0.3625,0.735
13:39:01:4180,0.3923,0.4996,0.3638,0.732
13:39:01:4210,0.3862,0.4984,0.3662,0.729
13:39:01:4240,0.3787,0.4976,0.3701,0.727
13:39:01:4250,0.3701,0.4979,0.3760,0.725
13:39:01:4300,0.3606,0.4969,0.3823,0.723
13:39:01:4310,0.3533,0.4976,0.3897,0.724
13:39:01:4340,0.3481,0.5023,0.3992,0.730
13:39:01:4350,0.3427,0.5094,0.4087,0.738
13:39:01:4370,0.3371,0.5184,0.4192,0.747
13:39:01:4400,0.3344,0.5282,0.4263,0.757
13:39:01:4430,0.3332,0.5370,0.4307,0.765
13:39:01:4460,0.3300,0.5465,0.4356,0.773
13:39:01:4480,0.3286,0.5543,0.4412,0.781
13:39:01:4490,0.3291,0.5619,0.4500,0.792
13:39:01:4540,0.3308,0.5721,0.4617,0.806
13:39:01:4550,0.3332,0.5834,0.4747,0.823
13:39:01:4570,0.3352,0.5963,0.4879,0.840
13:39:01:4590,0.3391,0.6098,0.4984,0.857
13:39:01:4640,0.3459,0.6230,0.5045,0.873
13:39:01:4650,0.3528,0.6359,0.5106,0.889
13:39:01:4670,0.3591,0.6486,0.5177,0.904
13:39:01:4690,0.3635,0.6601,0.5262,0.919
13:39:01:4720,0.3677,0.6716,0.5392,0.936
13:39:01:4740,0.3752,0.6821,0.5536,0.955
13:39:01:4760,0.3833,0.6916,0.5668,0.973
13:39:01:4790,0.3904,0.7002,0.5787,0.989
13:39:01:4820,0.3945,0.7104,0.5892,1.004
13:39:01:4840,0.3975,0.7219,0.5934,1.015
13:39:01:4860,0.4011,0.7314,0.5922,1.023
13:39:01:4880,0.4068,0.7392,0.5870,1.028
13:39:01:4920,0.4143,0.7468,0.5773,1.031
13:39:01:4930,0.4195,0.7524,0.5633,1.029
13:39:01:4960,0.4256,0.7568,0.5477,1.027
13:39:01:4990,0.4329,0.7590,0.5348,1.024
13:39:01:5010,0.4378,0.7585,0.5240,1.021
13:39:01:5030,0.4434,0.7580,0.5184,1.020
13:39:01:5050,0.4500,0.7573,0.5184,1.022
13:39:01:5080,0.4559,0.7561,0.5208,1.025
13:39:01:5100,0.4610,0.7563,0.5272,1.031
13:39:01:5140,0.4668,0.7598,0.5353,1.040
13:39:01:5150,0.4742,0.7598,0.5394,1.045
13:39:01:5180,0.4808,0.7602,0.5409,1.050
13:39:01:5200,0.4857,0.7646,0.5416,1.055
13:39:01:5220,0.4903,0.7673,0.5462,1.062
13:39:01:5240,0.4932,0.7708,0.5570,1.071
13:39:01:5270,0.4957,0.7769,0.5677,1.082
13:39:01:5290,0.4979,0.7844,0.5770,1.094
13:39:01:5320,0.5003,0.7923,0.5817,1.103
13:39:01:5420,0.5023,0.7993,0.5826,1.109
13:39:01:5430,0.5013,0.8074,0.5834,1.115
13:39:01:5440,0.4971,0.8150,0.5836,1.119
13:39:01:5440,0.4913,0.8225,0.5853,1.123
13:39:01:5440,0.4852,0.8318,0.5866,1.128
13:39:01:5460,0.4803,0.8389,0.5870,1.131
13:39:01:5530,0.4761,0.8436,0.5890,1.134
13:39:01:5540,0.4695,0.8475,0.5941,1.137
13:39:01:5550,0.4617,0.8497,0.6041,1.140
13:39:01:5550,0.4534,0.8506,0.6161,1.144
13:39:01:5699,0.4441,0.8523,0.6286,1.148
13:39:01:5830,0.4390,0.8550,0.6405,1.155
13:39:01:5830,0.4358,0.8585,0.6501,1.162
13:39:01:5830,0.4319,0.8653,0.6581,1.170
13:39:01:5840,0.4268,0.8741,0.6633,1.177
13:39:01:5840,0.4224,0.8819,0.6662,1.183
13:39:01:5840,0.4197,0.8917,0.6679,1.191
13:39:01:5840,0.4197,0.9029,0.6672,1.199
13:39:01:5850,0.4202,0.9137,0.6664,1.206
13:39:01:5850,0.4182,0.9249,0.6677,1.215
13:39:01:5850,0.4146,0.9359,0.6696,1.223
13:39:01:5860,0.4114,0.9471,0.6708,1.231
13:39:01:5880,0.4146,0.9569,0.6772,1.243
13:39:01:5900,0.4182,0.9642,0.6901,1.257
13:39:01:5920,0.4177,0.9711,0.7065,1.271
13:39:01:5970,0.4163,0.9765,0.7282,1.287
13:39:01:5980,0.4153,0.9818,0.7566,1.307
13:39:01:6000,0.4143,0.9923,0.7864,1.332
13:39:01:6020,0.4148,1.0050,0.8067,1.354
13:39:01:6080,0.4155,1.0212,0.8116,1.369
13:39:01:6100,0.4126,1.0405,0.8040,1.378
13:39:01:6190,0.4063,1.0583,0.7881,1.381
13:39:01:6190,0.4043,1.0744,0.7661,1.380
13:39:01:6200,0.4046,1.0908,0.7475,1.383
13:39:01:6210,0.4053,1.1047,0.7339,1.387
13:39:01:6250,0.4085,1.1113,0.7224,1.387
13:39:01:6260,0.4046,1.1181,0.7292,1.395
13:39:01:6260,0.4026,1.1301,0.7417,1.410
13:39:01:6280,0.4068,1.1445,0.7449,1.425
13:39:01:6290,0.4119,1.1606,0.7400,1.437
13:39:01:6330,0.4158,1.1785,0.7285,1.447
13:39:01:6340,0.4153,1.1973,0.7173,1.456
13:39:01:6360,0.4129,1.2183,0.7114,1.470
13:39:01:6390,0.4126,1.2388,0.7107,1.487
13:39:01:6410,0.4126,1.2542,0.7114,1.500
13:39:01:6430,0.4119,1.2645,0.7124,1.509
13:39:01:6540,0.4124,1.2718,0.7173,1.517
13:39:01:6560,0.4094,1.2777,0.7273,1.526
13:39:01:6560,0.4004,1.2826,0.7463,1.537
13:39:01:6570,0.3919,1.2896,0.7683,1.551
13:39:01:6580,0.3877,1.2970,0.7825,1.564
13:39:01:6580,0.3789,1.3014,0.7952,1.571
13:39:01:6610,0.3630,1.3104,0.8091,1.582
13:39:01:6630,0.3481,1.3219,0.8103,1.589
13:39:01:6650,0.3379,1.3265,0.7976,1.584
13:39:01:6680,0.3230,1.3275,0.7847,1.576
13:39:01:6700,0.3049,1.3255,0.7769,1.566
13:39:01:6720,0.2844,1.3194,0.7749,1.556
13:39:01:6750,0.2599,1.3136,0.7781,1.549
13:39:01:6870,0.2348,1.3106,0.7854,1.546
13:39:01:6899,0.2123,1.3143,0.7944,1.550
13:39:01:6899,0.1935,1.3255,0.8010,1.561
13:39:01:6909,0.1744,1.3356,0.7971,1.565
13:39:01:6909,0.1515,1.3395,0.7837,1.559
13:39:01:6919,0.1270,1.3419,0.7737,1.554
13:39:01:6929,0.1050,1.3409,0.7676,1.549
13:39:01:6959,0.0828,1.3361,0.7656,1.542
13:39:01:6969,0.0594,1.3307,0.7717,1.539
13:39:01:6990,0.0413,1.3219,0.7783,1.535
13:39:01:7030,0.0310,1.3150,0.7825,1.531
13:39:01:7040,0.0300,1.3190,0.7866,1.536
13:39:01:7070,0.0381,1.3339,0.7883,1.550
13:39:01:7090,0.0491,1.3532,0.7839,1.565
13:39:01:7110,0.0638,1.3637,0.7668,1.566
13:39:01:7130,0.0770,1.3710,0.7490,1.564
13:39:01:7160,0.0843,1.3871,0.7424,1.576
13:39:01:7190,0.0911,1.4003,0.7319,1.583
13:39:01:7200,0.1019,1.4057,0.7136,1.580
13:39:01:7240,0.1112,1.4115,0.6960,1.578
13:39:01:7260,0.1204,1.4130,0.6760,1.571
13:39:01:7280,0.1356,1.4062,0.6559,1.558
13:39:01:7310,0.1495,1.4035,0.6464,1.552
13:39:01:7360,0.1610,1.4032,0.6410,1.551
13:39:01:7380,0.1737,1.3957,0.6276,1.540
13:39:01:7390,0.1893,1.3859,0.6093,1.526
13:39:01:7400,0.2059,1.3805,0.6000,1.519
13:39:01:7440,0.2238,1.3751,0.6027,1.518
13:39:01:7450,0.2406,1.3681,0.6088,1.517
13:39:01:7470,0.2590,1.3610,0.6122,1.515
13:39:01:7500,0.2792,1.3512,0.6166,1.511
13:39:01:7520,0.2949,1.3395,0.6217,1.506
13:39:01:7580,0.3063,1.3287,0.6249,1.500
13:39:01:7600,0.3169,1.3155,0.6274,1.492
13:39:01:7610,0.3244,1.3011,0.6303,1.482
13:39:01:7630,0.3288,1.2855,0.6322,1.470
13:39:01:7660,0.3298,1.2694,0.6293,1.455
13:39:01:7680,0.3283,1.2527,0.6215,1.436
13:39:01:7690,0.3230,1.2298,0.6095,1.410
13:39:01:7720,0.3147,1.2027,0.5973,1.379
13:39:01:7770,0.3056,1.1712,0.5885,1.346
13:39:01:7780,0.2956,1.1370,0.5839,1.312
13:39:01:7820,0.2870,1.1020,0.5822,1.279
13:39:01:7830,0.2797,1.0651,0.5844,1.247
13:39:01:7840,0.2746,1.0297,0.5888,1.218
13:39:01:7870,0.2734,1.0009,0.5932,1.195
13:39:01:7890,0.2734,0.9708,0.5905,1.169
13:39:01:7930,0.2734,0.9379,0.5775,1.135
13:39:01:7950,0.2768,0.9068,0.5626,1.102
13:39:01:7960,0.2824,0.8756,0.5506,1.072
13:39:01:7990,0.2888,0.8453,0.5445,1.046
13:39:01:8020,0.2961,0.8145,0.5462,1.024
13:39:01:8040,0.3019,0.7795,0.5502,1.001
13:39:01:8060,0.3098,0.7424,0.5548,0.977
13:39:01:8080,0.3200,0.7094,0.5587,0.958
13:39:01:8110,0.3281,0.6818,0.5592,0.941
13:39:01:8139,0.3376,0.6576,0.5589,0.927
13:39:01:8179,0.3474,0.6381,0.5597,0.917
13:39:01:8189,0.3564,0.6232,0.5604,0.911
13:39:01:8210,0.3662,0.6115,0.5609,0.907
13:39:01:8240,0.3769,0.6054,0.5638,0.909
13:39:01:8250,0.3899,0.6051,0.5668,0.916
13:39:01:8290,0.4026,0.6095,0.5631,0.922
13:39:01:8300,0.4155,0.6144,0.5538,0.926
13:39:01:8320,0.4319,0.6132,0.5467,0.928
13:39:01:8350,0.4502,0.6085,0.5428,0.932
13:39:01:8380,0.4693,0.5993,0.5414,0.934
13:39:01:8400,0.4893,0.5883,0.5440,0.939
13:39:01:8420,0.5096,0.5790,0.5521,0.949
13:39:01:8440,0.5304,0.5736,0.5638,0.963
13:39:01:8470,0.5514,0.5760,0.5760,0.984
13:39:01:8490,0.5690,0.5795,0.5907,1.004
13:39:01:8520,0.5839,0.5773,0.6017,1.018
13:39:01:8540,0.5988,0.5751,0.6068,1.028
13:39:01:8570,0.6112,0.5739,0.6117,1.038
13:39:01:8590,0.6205,0.5702,0.6181,1.045
13:39:01:8610,0.6254,0.5621,0.6274,1.049
13:39:01:8640,0.6244,0.5526,0.6379,1.050
13:39:01:8660,0.6210,0.5443,0.6488,1.050
13:39:01:8680,0.6173,0.5353,0.6596,1.050
13:39:01:8710,0.6100,0.5316,0.6747,1.054
13:39:01:8730,0.5997,0.5306,0.6938,1.060
13:39:01:8760,0.5873,0.5296,0.7173,1.068
13:39:01:8780,0.5704,0.5331,0.7431,1.078
13:39:01:8810,0.5521,0.5409,0.7668,1.089
13:39:01:8830,0.5331,0.5492,0.7876,1.098
13:39:01:8850,0.5103,0.5572,0.8064,1.105
13:39:01:8880,0.4857,0.5680,0.8277,1.115
13:39:01:8910,0.4590,0.5795,0.8480,1.125
13:39:01:8940,0.4317,0.5907,0.8604,1.129
13:39:01:8960,0.4090,0.6005,0.8609,1.126
13:39:01:8980,0.3892,0.6081,0.8594,1.122
13:39:01:9000,0.3667,0.6161,0.8636,1.122
13:39:01:9030,0.3425,0.6232,0.8704,1.124
13:39:01:9050,0.3195,0.6303,0.8768,1.126
13:39:01:9080,0.2983,0.6388,0.8741,1.123
13:39:01:9100,0.2790,0.6442,0.8602,1.110
13:39:01:9120,0.2590,0.6493,0.8445,1.096
13:39:01:9150,0.2372,0.6557,0.8311,1.085
13:39:01:9170,0.2142,0.6616,0.8177,1.073
13:39:01:9200,0.1893,0.6689,0.8028,1.062
13:39:01:9220,0.1644,0.6779,0.7864,1.051
13:39:01:9250,0.1414,0.6860,0.7698,1.041
13:39:01:9270,0.1187,0.6943,0.7546,1.032
13:39:01:9290,0.0985,0.7045,0.7397,1.026
13:39:01:9320,0.0811,0.7138,0.7221,1.019
13:39:01:9340,0.0674,0.7195,0.7041,1.009
13:39:01:9360,0.0579,0.7256,0.6899,1.003
13:39:01:9390,0.0513,0.7317,0.6813,1.001
13:39:01:9420,0.0459,0.7358,0.6760,1.000
13:39:01:9440,0.0428,0.7405,0.6679,0.998
13:39:01:9460,0.0442,0.7439,0.6581,0.994
13:39:01:9490,0.0462,0.7451,0.6498,0.990
13:39:01:9520,0.0503,0.7456,0.6396,0.984
13:39:01:9540,0.0567,0.7422,0.6271,0.973
13:39:01:9560,0.0623,0.7366,0.6178,0.963
13:39:01:9580,0.0664,0.7295,0.6122,0.955
13:39:01:9610,0.0711,0.7190,0.6093,0.945
13:39:01:9650,0.0755,0.7063,0.6110,0.937
13:39:01:9660,0.0777,0.6938,0.6110,0.928
13:39:01:9680,0.0792,0.6816,0.6117,0.919
13:39:01:9710,0.0796,0.6689,0.6134,0.911
13:39:01:9740,0.0796,0.6579,0.6127,0.903
13:39:01:9760,0.0814,0.6498,0.6137,0.897
13:39:01:9780,0.0816,0.6410,0.6181,0.894
13:39:01:9810,0.0794,0.6320,0.6254,0.893
13:39:01:9860,0.0794,0.6254,0.6315,0.892
13:39:01:9870,0.0794,0.6195,0.6349,0.891
13:39:01:9880,0.0772,0.6151,0.6388,0.890
13:39:01:9900,0.0752,0.6132,0.6398,0.889
13:39:01:9930,0.0735,0.6124,0.6381,0.888
13:39:01:9950,0.0704,0.6134,0.6361,0.887
13:39:01:9980,0.0640,0.6132,0.6335,0.884
13:39:02:0000,0.0581,0.6112,0.6283,0.879
13:39:02:0020,0.0496,0.6095,0.6195,0.871
13:39:02:0050,0.0384,0.6093,0.6149,0.866
13:39:02:0070,0.0276,0.6085,0.6137,0.865
13:39:02:0100,0.0161,0.6068,0.6095,0.860
13:39:02:0120,0.0020,0.6046,0.6015,0.853
13:39:02:0140,-0.0112,0.6015,0.5910,0.843
13:39:02:0170,-0.0208,0.6002,0.5787,0.834
13:39:02:0190,-0.0298,0.6000,0.5704,0.828
13:39:02:0220,-0.0396,0.5990,0.5653,0.825
13:39:02:0240,-0.0467,0.5963,0.5604,0.820
13:39:02:0260,-0.0498,0.5929,0.5577,0.816
13:39:02:0290,-0.0501,0.5895,0.5575,0.813
13:39:02:0310,-0.0474,0.5878,0.5568,0.811
13:39:02:0340,-0.0418,0.5863,0.5546,0.808
13:39:02:0360,-0.0344,0.5844,0.5516,0.804
13:39:02:0390,-0.0266,0.5841,0.5489,0.802
13:39:02:0410,-0.0198,0.5829,0.5450,0.798
13:39:02:0440,-0.0149,0.5795,0.5409,0.793
13:39:02:0460,-0.0083,0.5763,0.5367,0.788
13:39:02:0480,0.0000,0.5731,0.5296,0.780
13:39:02:0509,0.0066,0.5704,0.5201,0.772
13:39:02:0530,0.0120,0.5690,0.5079,0.763
13:39:02:0700,0.0176,0.5670,0.4935,0.752
13:39:02:0709,0.0244,0.5660,0.4771,0.741
13:39:02:0709,0.0318,0.5638,0.4571,0.727
13:39:02:0720,0.0364,0.5587,0.4363,0.710
13:39:02:0720,0.0401,0.5519,0.4163,0.692
13:39:02:0720,0.0437,0.5445,0.3955,0.674
13:39:02:0720,0.0450,0.5372,0.3765,0.658
13:39:02:0740,0.0457,0.5282,0.3581,0.640
13:39:02:0750,0.0476,0.5174,0.3410,0.622
13:39:02:0780,0.0481,0.5076,0.3261,0.605
13:39:02:0800,0.0486,0.4981,0.3122,0.590
13:39:02:0820,0.0501,0.4888,0.3000,0.576
13:39:02:0850,0.0513,0.4786,0.2892,0.562
13:39:02:0869,0.0537,0.4686,0.2807,0.549
13:39:02:0900,0.0569,0.4590,0.2743,0.538
13:39:02:0920,0.0623,0.4488,0.2692,0.527
13:39:02:0990,0.0706,0.4390,0.2636,0.517
13:39:02:0990,0.0784,0.4297,0.2565,0.507
13:39:02:0990,0.0848,0.4195,0.2521,0.497
13:39:02:1030,0.0911,0.4087,0.2487,0.487
13:39:02:1040,0.0980,0.3980,0.2458,0.478
13:39:02:1080,0.1055,0.3882,0.2431,0.470
13:39:02:1090,0.1134,0.3791,0.2375,0.462
13:39:02:1140,0.1226,0.3699,0.2291,0.452
13:39:02:1220,0.1329,0.3611,0.2201,0.443
13:39:02:1230,0.1434,0.3533,0.2106,0.436
13:39:02:1260,0.1537,0.3481,0.2011,0.430
13:39:02:1290,0.1629,0.3459,0.1927,0.428
13:39:02:1350,0.1720,0.3452,0.1862,0.428
13:39:02:1360,0.1835,0.3440,0.1781,0.429
13:39:02:1360,0.1957,0.3427,0.1715,0.430
13:39:02:1360,0.2072,0.3432,0.1678,0.435
13:39:02:1370,0.2172,0.3447,0.1654,0.440
13:39:02:1370,0.2267,0.3474,0.1647,0.446
13:39:02:1400,0.2367,0.3486,0.1673,0.453
13:39:02:1419,0.2455,0.3508,0.1744,0.462
13:39:02:1440,0.2538,0.3547,0.1842,0.473
13:39:02:1460,0.2599,0.3574,0.1971,0.484
13:39:02:1490,0.2658,0.3596,0.2128,0.495
13:39:02:1520,0.2709,0.3630,0.2294,0.508
13:39:02:1560,0.2721,0.3652,0.2458,0.518
13:39:02:1560,0.2724,0.3689,0.2636,0.529
13:39:02:1620,0.2734,0.3757,0.2846,0.545
13:39:02:1630,0.2731,0.3848,0.3063,0.563
13:39:02:1630,0.2707,0.3955,0.3271,0.580
13:39:02:1660,0.2663,0.4085,0.3440,0.597
13:39:02:1690,0.2609,0.4221,0.3596,0.613
13:39:02:1690,0.2526,0.4351,0.3708,0.625
13:39:02:1750,0.2401,0.4493,0.3774,0.634
13:39:02:1760,0.2277,0.4659,0.3828,0.645
13:39:02:1770,0.2160,0.4835,0.3845,0.654
13:39:02:1800,0.2040,0.5003,0.3823,0.662
13:39:02:1890,0.1910,0.5169,0.3782,0.668
13:39:02:1890,0.1788,0.5331,0.3738,0.675
13:39:02:1900,0.1693,0.5504,0.3694,0.684
13:39:02:1900,0.1583,0.5685,0.3652,0.694
13:39:02:1910,0.1490,0.5858,0.3608,0.704
13:39:02:1940,0.1446,0.6024,0.3555,0.714
13:39:02:1970,0.1439,0.6171,0.3523,0.725
13:39:02:1990,0.1461,0.6320,0.3503,0.737
13:39:02:2010,0.1520,0.6462,0.3493,0.750
13:39:02:2039,0.1620,0.6591,0.3513,0.764
13:39:02:2060,0.1781,0.6701,0.3555,0.779
13:39:02:2080,0.2006,0.6787,0.3635,0.796
13:39:02:2110,0.2260,0.6845,0.3752,0.813
13:39:02:2130,0.2526,0.6867,0.3879,0.828
13:39:02:2170,0.2800,0.6870,0.4028,0.844
13:39:02:2180,0.3076,0.6850,0.4153,0.858
13:39:02:2210,0.3371,0.6787,0.4239,0.868
13:39:02:2240,0.3711,0.6703,0.4326,0.880
13:39:02:2250,0.4043,0.6598,0.4429,0.892
13:39:02:2280,0.4356,0.6479,0.4515,0.902
13:39:02:2300,0.4676,0.6366,0.4576,0.913
13:39:02:2330,0.4989,0.6244,0.4632,0.924
13:39:02:2350,0.5267,0.6115,0.4688,0.933
13:39:02:2380,0.5521,0.6000,0.4766,0.944
13:39:02:2400,0.5756,0.5902,0.4813,0.955
13:39:02:2430,0.5968,0.5846,0.4825,0.965
13:39:02:2460,0.6178,0.5817,0.4847,0.977
13:39:02:2470,0.6325,0.5763,0.4896,0.986
13:39:02:2500,0.6420,0.5697,0.4986,0.993
13:39:02:2520,0.6498,0.5648,0.5123,1.002
13:39:02:2540,0.6523,0.5614,0.5301,1.011
13:39:02:2570,0.6493,0.5594,0.5511,1.019
13:39:02:2610,0.6410,0.5633,0.5707,1.027
13:39:02:2630,0.6266,0.5751,0.5888,1.034
13:39:02:2650,0.6041,0.5902,0.6068,1.040
13:39:02:2670,0.5768,0.6076,0.6195,1.042
13:39:02:2690,0.5504,0.6288,0.6261,1.044
13:39:02:2720,0.5245,0.6579,0.6274,1.050
13:39:02:2740,0.5023,0.6962,0.6217,1.060
13:39:02:2760,0.4854,0.7419,0.6122,1.077
13:39:02:2790,0.4730,0.7898,0.5993,1.098
13:39:02:2810,0.4678,0.8418,0.5819,1.125
13:39:02:2839,0.4671,0.8993,0.5643,1.160
13:39:02:2859,0.4690,0.9584,0.5504,1.201
13:39:02:2880,0.4756,1.0175,0.5421,1.247
13:39:02:2910,0.4837,1.0688,0.5409,1.292
13:39:02:2930,0.4947,1.1093,0.5497,1.333
13:39:02:2960,0.5103,1.1418,0.5668,1.373
13:39:02:2980,0.5304,1.1663,0.5870,1.409
13:39:02:3000,0.5582,1.1795,0.6061,1.439
13:39:02:3030,0.5902,1.1802,0.6271,1.461
13:39:02:3050,0.6249,1.1687,0.6525,1.477
13:39:02:3080,0.6630,1.1457,0.6784,1.487
13:39:02:3100,0.7033,1.1120,0.7038,1.492
13:39:02:3130,0.7453,1.0720,0.7263,1.494
13:39:02:3150,0.7849,1.0258,0.7453,1.491
13:39:02:3180,0.8223,0.9745,0.7583,1.484
13:39:02:3200,0.8558,0.9212,0.7622,1.470
13:39:02:3230,0.8814,0.8714,0.7622,1.455
13:39:02:3250,0.9015,0.8272,0.7610,1.441
13:39:02:3270,0.9149,0.7883,0.7602,1.427
13:39:02:3300,0.9203,0.7534,0.7598,1.411
13:39:02:3330,0.9198,0.7229,0.7556,1.393
13:39:02:3360,0.9129,0.7019,0.7463,1.372
13:39:02:3439,0.9000,0.6855,0.7395,1.352
13:39:02:3449,0.8848,0.6718,0.7397,1.335
13:39:02:3459,0.8719,0.6620,0.7439,1.324
13:39:02:3469,0.8629,0.6559,0.7512,1.319
13:39:02:3469,0.8585,0.6608,0.7632,1.325
13:39:02:3489,0.8585,0.6713,0.7781,1.339
13:39:02:3520,0.8624,0.6813,0.7954,1.357
13:39:02:3540,0.8714,0.6899,0.8116,1.376
13:39:02:3580,0.8873,0.7011,0.8269,1.401
13:39:02:3590,0.9088,0.7153,0.8421,1.431
13:39:02:3610,0.9349,0.7314,0.8523,1.461
13:39:02:3640,0.9664,0.7507,0.8585,1.495
13:39:02:3670,0.9967,0.7683,0.8641,1.527
13:39:02:3690,1.0207,0.7832,0.8660,1.551
13:39:02:3710,1.0422,0.8003,0.8621,1.572
13:39:02:3740,1.0627,0.8203,0.8531,1.591
13:39:02:3760,1.0808,0.8406,0.8409,1.607
13:39:02:3780,1.0944,0.8609,0.8269,1.620
13:39:02:3810,1.1032,0.8814,0.8091,1.627
13:39:02:3830,1.1113,0.9017,0.7925,1.636
13:39:02:3850,1.1206,0.9232,0.7795,1.648
13:39:02:3880,1.1294,0.9415,0.7715,1.660
13:39:02:3900,1.1357,0.9574,0.7654,1.671
13:39:02:3930,1.1392,0.9730,0.7600,1.680
13:39:02:3950,1.1365,0.9848,0.7598,1.685
13:39:02:3970,1.1323,0.9926,0.7580,1.686
13:39:02:4000,1.1286,0.9965,0.7568,1.685
13:39:02:4020,1.1228,0.9977,0.7559,1.681
13:39:02:4050,1.1172,0.9979,0.7510,1.676
13:39:02:4069,1.1074,0.9987,0.7483,1.668
13:39:02:4100,1.0971,0.9987,0.7458,1.661
13:39:02:4120,1.0854,0.9955,0.7373,1.647
13:39:02:4140,1.0722,0.9872,0.7263,1.628
13:39:02:4170,1.0593,0.9743,0.7131,1.606
13:39:02:4190,1.0431,0.9625,0.6982,1.582
13:39:02:4220,1.0246,0.9518,0.6877,1.558
13:39:02:4330,1.0104,0.9405,0.6796,1.539
13:39:02:4340,1.0009,0.9259,0.6711,1.520
13:39:02:4340,0.9948,0.9090,0.6647,1.503
13:39:02:4350,0.9896,0.8966,0.6630,1.491
13:39:02:4350,0.9828,0.8844,0.6660,1.480
13:39:02:4360,0.9779,0.8699,0.6730,1.472
13:39:02:4390,0.9789,0.8580,0.6811,1.469
13:39:02:4420,0.9813,0.8497,0.6896,1.470
13:39:02:4430,0.9823,0.8462,0.6965,1.472
13:39:02:4460,0.9877,0.8394,0.7058,1.476
13:39:02:4480,0.9972,0.8311,0.7207,1.485
13:39:02:4510,1.0070,0.8269,0.7312,1.494
13:39:02:4530,1.0180,0.8240,0.7336,1.501
13:39:02:4560,1.0275,0.8191,0.7309,1.504
13:39:02:4580,1.0319,0.8135,0.7231,1.500
13:39:02:4600,1.0348,0.8118,0.7148,1.497
