time,gFx,gFy,gFz,TgF
13:37:18:6949,0.1495,0.9364,0.2460,0.980
13:37:18:6969,0.1515,0.9335,0.2463,0.977
13:37:18:7000,0.1524,0.9310,0.2463,0.975
13:37:18:7010,0.1534,0.9298,0.2441,0.973
13:37:18:7040,0.1566,0.9300,0.2423,0.974
13:37:18:7060,0.1588,0.9300,0.2414,0.974
13:37:18:7090,0.1605,0.9295,0.2411,0.974
13:37:18:7120,0.1642,0.9293,0.2401,0.974
13:37:18:7130,0.1669,0.9303,0.2375,0.974
13:37:18:7160,0.1703,0.9315,0.2367,0.976
13:37:18:7190,0.1739,0.9317,0.2367,0.977
13:37:18:7210,0.1771,0.9327,0.2345,0.978
13:37:18:7230,0.1793,0.9339,0.2326,0.979
13:37:18:7260,0.1813,0.9359,0.2323,0.981
13:37:18:7280,0.1842,0.9379,0.2316,0.983
13:37:18:7310,0.1874,0.9398,0.2309,0.986
13:37:18:7330,0.1881,0.9422,0.2294,0.988
13:37:18:7350,0.1888,0.9444,0.2284,0.990
13:37:18:7380,0.1906,0.9464,0.2291,0.992
13:37:18:7400,0.1913,0.9491,0.2301,0.995
13:37:18:7450,0.1918,0.9523,0.2306,0.998
13:37:18:7460,0.1927,0.9545,0.2318,1.001
13:37:18:7480,0.1942,0.9552,0.2328,1.002
13:37:18:7500,0.1959,0.9559,0.2350,1.004
13:37:18:7530,0.1974,0.9584,0.2387,1.007
13:37:18:7550,0.1967,0.9615,0.2406,1.011
13:37:18:7570,0.1967,0.9625,0.2411,1.012
13:37:18:7600,0.1962,0.9650,0.2421,1.014
13:37:18:7620,0.1949,0.9667,0.2443,1.016
13:37:18:7640,0.1952,0.9681,0.2467,1.018
13:37:18:7670,0.1940,0.9716,0.2482,1.021
13:37:18:7690,0.1932,0.9730,0.2489,1.023
13:37:18:7720,0.1937,0.9733,0.2502,1.023
13:37:18:7740,0.1923,0.9735,0.2521,1.024
13:37:18:7770,0.1893,0.9738,0.2528,1.024
13:37:18:7790,0.1869,0.9735,0.2528,1.023
13:37:18:7820,0.1854,0.9735,0.2533,1.023
13:37:18:7840,0.1844,0.9718,0.2531,1.021
13:37:18:7860,0.1813,0.9689,0.2531,1.018
13:37:18:7890,0.1781,0.9674,0.2533,1.016
13:37:18:7910,0.1759,0.9667,0.2550,1.015
13:37:18:7930,0.1735,0.9645,0.2570,1.013
13:37:18:7960,0.1708,0.9633,0.2577,1.012
13:37:18:7980,0.1698,0.9628,0.2587,1.011
13:37:18:8010,0.1681,0.9615,0.2587,1.010
13:37:18:8030,0.1656,0.9606,0.2580,1.008
13:37:18:8060,0.1654,0.9589,0.2575,1.007
13:37:18:8080,0.1644,0.9562,0.2563,1.003
13:37:18:8110,0.1632,0.9540,0.2538,1.001
13:37:18:8129,0.1634,0.9525,0.2516,0.999
13:37:18:8159,0.1642,0.9513,0.2480,0.997
13:37:18:8179,0.1642,0.9496,0.2441,0.994
13:37:18:8200,0.1659,0.9496,0.2416,0.994
13:37:18:8230,0.1673,0.9491,0.2404,0.993
13:37:18:8250,0.1676,0.9471,0.2387,0.991
13:37:18:8280,0.1698,0.9466,0.2365,0.990
13:37:18:8300,0.1732,0.9471,0.2357,0.991
13:37:18:8330,0.1744,0.9479,0.2353,0.992
13:37:18:8350,0.1747,0.9488,0.2353,0.993
13:37:18:8380,0.1766,0.9496,0.2360,0.994
13:37:18:8400,0.1783,0.9503,0.2377,0.996
13:37:18:8420,0.1791,0.9525,0.2399,0.998
13:37:18:8450,0.1796,0.9547,0.2426,1.001
13:37:18:8470,0.1793,0.9574,0.2458,1.005
13:37:18:8500,0.1793,0.9596,0.2484,1.007
13:37:18:8520,0.1796,0.9606,0.2509,1.009
13:37:18:8550,0.1783,0.9618,0.2521,1.010
13:37:18:8570,0.1771,0.9628,0.2541,1.011
13:37:18:8590,0.1761,0.9642,0.2558,1.013
13:37:18:8620,0.1744,0.9659,0.2565,1.015
13:37:18:8640,0.1732,0.9681,0.2563,1.016
13:37:18:8660,0.1722,0.9706,0.2548,1.018
13:37:18:8690,0.1700,0.9733,0.2550,1.020
13:37:18:8710,0.1693,0.9755,0.2538,1.022
13:37:18:8740,0.1681,0.9777,0.2541,1.024
13:37:18:8760,0.1691,0.9777,0.2550,1.024
13:37:18:8780,0.1705,0.9786,0.2538,1.025
13:37:18:8810,0.1708,0.9806,0.2506,1.026
13:37:18:8840,0.1722,0.9806,0.2480,1.026
13:37:18:8860,0.1725,0.9806,0.2470,1.026
13:37:18:8880,0.1722,0.9796,0.2453,1.024
13:37:18:8900,0.1730,0.9796,0.2443,1.024
13:37:18:8940,0.1735,0.9791,0.2416,1.023
13:37:18:8960,0.1747,0.9779,0.2399,1.022
13:37:18:8980,0.1754,0.9774,0.2394,1.021
13:37:18:9010,0.1766,0.9774,0.2394,1.022
13:37:18:9030,0.1774,0.9760,0.2411,1.021
13:37:18:9050,0.1771,0.9757,0.2428,1.021
13:37:18:9080,0.1783,0.9745,0.2460,1.021
13:37:18:9100,0.1798,0.9730,0.2489,1.020
13:37:18:9140,0.1803,0.9740,0.2511,1.022
13:37:18:9150,0.1800,0.9735,0.2546,1.022
13:37:18:9180,0.1796,0.9725,0.2580,1.022
13:37:18:9200,0.1778,0.9701,0.2599,1.020
13:37:18:9230,0.1776,0.9694,0.2612,1.020
13:37:18:9250,0.1788,0.9706,0.2634,1.021
13:37:18:9270,0.1786,0.9686,0.2646,1.020
13:37:18:9290,0.1776,0.9667,0.2646,1.018
13:37:18:9320,0.1759,0.9667,0.2641,1.017
13:37:18:9340,0.1747,0.9667,0.2619,1.017
13:37:18:9360,0.1735,0.9659,0.2594,1.015
13:37:18:9390,0.1725,0.9652,0.2570,1.014
13:37:18:9420,0.1715,0.9659,0.2546,1.014
13:37:18:9440,0.1703,0.9657,0.2516,1.012
13:37:18:9530,0.1713,0.9640,0.2472,1.010
13:37:18:9560,0.1720,0.9615,0.2453,1.007
13:37:18:9570,0.1720,0.9601,0.2443,1.005
13:37:18:9570,0.1717,0.9613,0.2416,1.006
13:37:18:9580,0.1730,0.9615,0.2406,1.006
13:37:18:9590,0.1744,0.9603,0.2414,1.005
13:37:18:9620,0.1742,0.9572,0.2411,1.002
13:37:18:9640,0.1739,0.9547,0.2414,1.000
13:37:18:9660,0.1735,0.9530,0.2426,0.999
13:37:18:9690,0.1737,0.9515,0.2438,0.998
13:37:18:9710,0.1735,0.9513,0.2445,0.997
13:37:18:9730,0.1732,0.9496,0.2453,0.996
13:37:18:9760,0.1737,0.9481,0.2463,0.995
13:37:18:9780,0.1732,0.9474,0.2480,0.994
13:37:18:9810,0.1727,0.9469,0.2487,0.994
13:37:18:9830,0.1715,0.9471,0.2499,0.994
13:37:18:9850,0.1705,0.9466,0.2504,0.994
13:37:18:9880,0.1695,0.9449,0.2494,0.992
13:37:18:9900,0.1683,0.9427,0.2494,0.990
13:37:18:9930,0.1669,0.9440,0.2487,0.990
13:37:18:9950,0.1647,0.9449,0.2470,0.990
13:37:18:9970,0.1639,0.9452,0.2465,0.990
13:37:19:0000,0.1625,0.9452,0.2467,0.990
13:37:19:0030,0.1607,0.9452,0.2460,0.990
13:37:19:0050,0.1595,0.9464,0.2455,0.991
13:37:19:0080,0.1583,0.9471,0.2467,0.991
13:37:19:0100,0.1571,0.9491,0.2467,0.993
13:37:19:0120,0.1566,0.9518,0.2465,0.996
13:37:19:0140,0.1571,0.9550,0.2465,0.999
13:37:19:0170,0.1573,0.9584,0.2472,1.002
13:37:19:0190,0.1576,0.9603,0.2497,1.005
13:37:19:0230,0.1576,0.9623,0.2519,1.007
13:37:19:0240,0.1585,0.9652,0.2536,1.010
13:37:19:0270,0.1595,0.9667,0.2541,1.012
13:37:19:0290,0.1607,0.9679,0.2553,1.014
13:37:19:0310,0.1627,0.9696,0.2553,1.016
13:37:19:0340,0.1639,0.9706,0.2570,1.017
13:37:19:0360,0.1654,0.9718,0.2594,1.019
13:37:19:0390,0.1654,0.9711,0.2590,1.019
13:37:19:0420,0.1651,0.9703,0.2597,1.018
13:37:19:0440,0.1659,0.9708,0.2616,1.019
13:37:19:0460,0.1671,0.9701,0.2609,1.018
13:37:19:0480,0.1688,0.9694,0.2594,1.018
13:37:19:0509,0.1693,0.9689,0.2599,1.017
13:37:19:0530,0.1698,0.9681,0.2592,1.017
13:37:19:0550,0.1713,0.9659,0.2592,1.015
13:37:19:0580,0.1722,0.9645,0.2592,1.013
13:37:19:0600,0.1717,0.9659,0.2555,1.014
13:37:19:0630,0.1705,0.9650,0.2526,1.012
13:37:19:0650,0.1705,0.9637,0.2514,1.010
13:37:19:0680,0.1722,0.9630,0.2489,1.009
13:37:19:0700,0.1725,0.9630,0.2470,1.009
13:37:19:0730,0.1705,0.9628,0.2453,1.008
13:37:19:0750,0.1703,0.9620,0.2438,1.007
13:37:19:0780,0.1695,0.9620,0.2433,1.007
13:37:19:0800,0.1676,0.9625,0.2438,1.007
13:37:19:0830,0.1656,0.9650,0.2463,1.010
13:37:19:0850,0.1651,0.9667,0.2484,1.012
13:37:19:0880,0.1649,0.9669,0.2494,1.012
13:37:19:0890,0.1644,0.9689,0.2514,1.014
13:37:19:0920,0.1634,0.9701,0.2524,1.016
13:37:19:0950,0.1615,0.9699,0.2538,1.015
13:37:19:0970,0.1607,0.9708,0.2570,1.017
13:37:19:0990,0.1612,0.9730,0.2585,1.020
13:37:19:1019,0.1612,0.9752,0.2587,1.022
13:37:19:1040,0.1605,0.9767,0.2587,1.023
13:37:19:1070,0.1610,0.9779,0.2592,1.024
13:37:19:1090,0.1620,0.9786,0.2594,1.025
13:37:19:1110,0.1620,0.9794,0.2587,1.026
13:37:19:1140,0.1629,0.9808,0.2572,1.027
13:37:19:1160,0.1651,0.9823,0.2572,1.029
13:37:19:1190,0.1654,0.9835,0.2568,1.030
13:37:19:1220,0.1671,0.9848,0.2555,1.031
13:37:19:1240,0.1703,0.9870,0.2550,1.033
13:37:19:1260,0.1735,0.9899,0.2541,1.037
13:37:19:1280,0.1761,0.9914,0.2533,1.038
13:37:19:1310,0.1783,0.9918,0.2524,1.039
13:37:19:1330,0.1798,0.9931,0.2509,1.040
13:37:19:1360,0.1808,0.9960,0.2497,1.043
13:37:19:1380,0.1832,0.9972,0.2511,1.045
13:37:19:1409,0.1857,0.9962,0.2548,1.045
13:37:19:1429,0.1866,0.9975,0.2570,1.047
13:37:19:1460,0.1888,0.9982,0.2590,1.048
13:37:19:1480,0.1908,0.9977,0.2609,1.049
13:37:19:1500,0.1915,0.9967,0.2629,1.048
13:37:19:1530,0.1930,0.9955,0.2655,1.048
13:37:19:1550,0.1937,0.9938,0.2690,1.048
13:37:19:1570,0.1940,0.9918,0.2724,1.047
13:37:19:1600,0.1925,0.9909,0.2756,1.046
13:37:19:1630,0.1918,0.9896,0.2785,1.046
13:37:19:1650,0.1915,0.9874,0.2802,1.044
13:37:19:1670,0.1906,0.9855,0.2817,1.043
13:37:19:1700,0.1906,0.9838,0.2841,1.042
13:37:19:1719,0.1884,0.9818,0.2853,1.040
13:37:19:1750,0.1857,0.9782,0.2861,1.036
13:37:19:1770,0.1847,0.9757,0.2866,1.034
13:37:19:1800,0.1852,0.9755,0.2863,1.033
13:37:19:1820,0.1849,0.9721,0.2848,1.030
13:37:19:1840,0.1825,0.9689,0.2831,1.026
13:37:19:1860,0.1791,0.9672,0.2824,1.023
13:37:19:1890,0.1754,0.9655,0.2809,1.021
13:37:19:1910,0.1725,0.9625,0.2797,1.017
13:37:19:1940,0.1705,0.9584,0.2790,1.013
13:37:19:1960,0.1695,0.9569,0.2761,1.010
13:37:19:1990,0.1688,0.9562,0.2731,1.009
13:37:19:2010,0.1671,0.9550,0.2729,1.007
13:37:19:2039,0.1642,0.9525,0.2709,1.004
13:37:19:2060,0.1607,0.9501,0.2687,1.000
13:37:19:2080,0.1583,0.9493,0.2663,0.999
13:37:19:2110,0.1568,0.9486,0.2634,0.997
13:37:19:2130,0.1551,0.9486,0.2609,0.996
13:37:19:2160,0.1529,0.9479,0.2585,0.994
13:37:19:2180,0.1512,0.9471,0.2568,0.993
13:37:19:2200,0.1498,0.9471,0.2543,0.992
13:37:19:2230,0.1488,0.9488,0.2526,0.993
13:37:19:2250,0.1480,0.9508,0.2514,0.995
13:37:19:2280,0.1478,0.9528,0.2519,0.997
13:37:19:2300,0.1483,0.9550,0.2528,0.999
13:37:19:2330,0.1493,0.9564,0.2526,1.000
13:37:19:2350,0.1498,0.9586,0.2536,1.003
13:37:19:2370,0.1498,0.9623,0.2538,1.006
13:37:19:2400,0.1510,0.9652,0.2548,1.010
13:37:19:2420,0.1527,0.9669,0.2563,1.012
13:37:19:2460,0.1546,0.9681,0.2570,1.014
13:37:19:2470,0.1561,0.9703,0.2577,1.016
13:37:19:2500,0.1571,0.9721,0.2577,1.018
13:37:19:2520,0.1576,0.9725,0.2580,1.018
13:37:19:2560,0.1576,0.9743,0.2580,1.020
13:37:19:2590,0.1598,0.9738,0.2594,1.020
13:37:19:2590,0.1610,0.9745,0.2594,1.021
13:37:19:2630,0.1622,0.9760,0.2592,1.023
13:37:19:2640,0.1632,0.9750,0.2602,1.022
13:37:19:2670,0.1632,0.9743,0.2604,1.022
13:37:19:2690,0.1642,0.9740,0.2612,1.022
13:37:19:2710,0.1649,0.9733,0.2634,1.022
13:37:19:2740,0.1656,0.9728,0.2653,1.022
13:37:19:2760,0.1669,0.9721,0.2653,1.021
13:37:19:2790,0.1673,0.9699,0.2660,1.020
13:37:19:2810,0.1678,0.9667,0.2677,1.017
13:37:19:2829,0.1691,0.9640,0.2695,1.015
13:37:19:2859,0.1703,0.9637,0.2712,1.016
13:37:19:2880,0.1710,0.9655,0.2717,1.017
13:37:19:2910,0.1720,0.9642,0.2717,1.016
13:37:19:2930,0.1732,0.9613,0.2721,1.014
13:37:19:2960,0.1744,0.9596,0.2719,1.013
13:37:19:2980,0.1747,0.9589,0.2717,1.012
13:37:19:3000,0.1737,0.9574,0.2726,1.010
13:37:19:3030,0.1737,0.9557,0.2743,1.009
13:37:19:3050,0.1744,0.9542,0.2748,1.008
13:37:19:3080,0.1764,0.9532,0.2734,1.007
13:37:19:3100,0.1769,0.9542,0.2734,1.008
13:37:19:3130,0.1764,0.9542,0.2756,1.009
13:37:19:3150,0.1766,0.9528,0.2783,1.008
13:37:19:3170,0.1769,0.9530,0.2792,1.009
13:37:19:3200,0.1771,0.9532,0.2807,1.009
13:37:19:3220,0.1759,0.9532,0.2822,1.010
13:37:19:3250,0.1747,0.9537,0.2809,1.009
13:37:19:3270,0.1747,0.9532,0.2800,1.009
13:37:19:3300,0.1742,0.9530,0.2795,1.008
13:37:19:3320,0.1737,0.9559,0.2783,1.011
13:37:19:3340,0.1730,0.9572,0.2751,1.011
13:37:19:3370,0.1727,0.9564,0.2726,1.009
13:37:19:3390,0.1730,0.9574,0.2704,1.010
13:37:19:3420,0.1722,0.9581,0.2675,1.010
13:37:19:3439,0.1708,0.9584,0.2670,1.009
13:37:19:3469,0.1695,0.9581,0.2660,1.009
13:37:19:3489,0.1703,0.9569,0.2638,1.007
13:37:19:3510,0.1708,0.9576,0.2651,1.008
13:37:19:3540,0.1705,0.9581,0.2658,1.009
13:37:19:3570,0.1703,0.9579,0.2658,1.009
13:37:19:3590,0.1715,0.9589,0.2670,1.010
13:37:19:3610,0.1735,0.9598,0.2712,1.012
13:37:19:3640,0.1735,0.9593,0.2729,1.012
13:37:19:3660,0.1735,0.9589,0.2709,1.011
13:37:19:3690,0.1749,0.9596,0.2721,1.013
13:37:19:3710,0.1764,0.9598,0.2729,1.013
13:37:19:3730,0.1769,0.9593,0.2726,1.013
13:37:19:3760,0.1759,0.9591,0.2726,1.012
13:37:19:3780,0.1759,0.9586,0.2748,1.013
13:37:19:3810,0.1774,0.9574,0.2773,1.012
13:37:19:3830,0.1791,0.9572,0.2780,1.013
13:37:19:3860,0.1796,0.9572,0.2787,1.013
13:37:19:3880,0.1798,0.9567,0.2802,1.013
13:37:19:3900,0.1808,0.9567,0.2817,1.014
13:37:19:3930,0.1822,0.9569,0.2827,1.014
13:37:19:3950,0.1835,0.9559,0.2846,1.014
13:37:19:3970,0.1837,0.9552,0.2870,1.014
13:37:19:4000,0.1837,0.9547,0.2873,1.014
13:37:19:4030,0.1837,0.9525,0.2868,1.012
13:37:19:4050,0.1835,0.9503,0.2873,1.010
13:37:19:4069,0.1818,0.9503,0.2880,1.009
13:37:19:4100,0.1818,0.9496,0.2870,1.009
13:37:19:4120,0.1822,0.9469,0.2858,1.006
13:37:19:4150,0.1818,0.9444,0.2851,1.003
13:37:19:4170,0.1830,0.9427,0.2844,1.002
13:37:19:4190,0.1818,0.9430,0.2827,1.001
13:37:19:4220,0.1803,0.9427,0.2805,1.000
13:37:19:4240,0.1800,0.9427,0.2792,1.000
13:37:19:4270,0.1793,0.9442,0.2787,1.001
13:37:19:4290,0.1778,0.9464,0.2785,1.002
13:37:19:4320,0.1764,0.9476,0.2785,1.003
13:37:19:4340,0.1754,0.9484,0.2800,1.004
13:37:19:4370,0.1742,0.9503,0.2817,1.006
13:37:19:4390,0.1735,0.9520,0.2834,1.008
13:37:19:4410,0.1732,0.9530,0.2853,1.010
13:37:19:4440,0.1727,0.9547,0.2868,1.012
13:37:19:4460,0.1717,0.9562,0.2880,1.013
13:37:19:4490,0.1715,0.9569,0.2890,1.014
13:37:19:4510,0.1713,0.9579,0.2905,1.015
13:37:19:4540,0.1700,0.9598,0.2922,1.018
13:37:19:4560,0.1700,0.9608,0.2922,1.019
13:37:19:4580,0.1700,0.9615,0.2929,1.019
13:37:19:4610,0.1695,0.9637,0.2924,1.021
13:37:19:4630,0.1698,0.9647,0.2910,1.022
13:37:19:4660,0.1703,0.9657,0.2907,1.023
13:37:19:4680,0.1725,0.9674,0.2892,1.024
13:37:19:4700,0.1759,0.9684,0.2868,1.025
13:37:19:4730,0.1774,0.9686,0.2834,1.025
13:37:19:4750,0.1788,0.9691,0.2805,1.025
13:37:19:4780,0.1800,0.9696,0.2768,1.024
13:37:19:4800,0.1810,0.9696,0.2753,1.024
13:37:19:4820,0.1832,0.9696,0.2743,1.024
13:37:19:4850,0.1842,0.9689,0.2719,1.023
13:37:19:4880,0.1859,0.9672,0.2704,1.021
13:37:19:4900,0.1876,0.9657,0.2697,1.020
13:37:19:4920,0.1888,0.9647,0.2714,1.020
13:37:19:4950,0.1903,0.9635,0.2736,1.020
13:37:19:4970,0.1910,0.9630,0.2768,1.020
13:37:19:4990,0.1920,0.9618,0.2795,1.020
13:37:19:5030,0.1920,0.9611,0.2834,1.020
13:37:19:5040,0.1910,0.9606,0.2868,1.021
13:37:19:5070,0.1901,0.9596,0.2888,1.020
13:37:19:5100,0.1893,0.9608,0.2919,1.022
13:37:19:5120,0.1881,0.9606,0.2934,1.022
13:37:19:5140,0.1862,0.9591,0.2944,1.020
13:37:19:5160,0.1844,0.9603,0.2954,1.022
13:37:19:5190,0.1820,0.9615,0.2966,1.023
13:37:19:5220,0.1788,0.9608,0.2968,1.021
13:37:19:5240,0.1761,0.9623,0.2963,1.022
13:37:19:5270,0.1727,0.9647,0.2956,1.024
13:37:19:5290,0.1698,0.9652,0.2936,1.023
13:37:19:5310,0.1691,0.9667,0.2919,1.024
13:37:19:5340,0.1671,0.9696,0.2910,1.026
13:37:19:5360,0.1642,0.9711,0.2888,1.026
13:37:19:5380,0.1622,0.9706,0.2863,1.025
13:37:19:5410,0.1612,0.9696,0.2861,1.024
13:37:19:5430,0.1595,0.9706,0.2844,1.024
13:37:19:5460,0.1571,0.9730,0.2831,1.025
13:37:19:5480,0.1559,0.9730,0.2822,1.025
13:37:19:5500,0.1549,0.9728,0.2802,1.024
13:37:19:5530,0.1534,0.9718,0.2790,1.023
13:37:19:5550,0.1546,0.9696,0.2790,1.021
13:37:19:5580,0.1561,0.9689,0.2795,1.020
13:37:19:5600,0.1549,0.9677,0.2795,1.019
13:37:19:5629,0.1549,0.9659,0.2792,1.017
13:37:19:5649,0.1563,0.9657,0.2797,1.017
13:37:19:5669,0.1573,0.9633,0.2805,1.016
13:37:19:5699,0.1578,0.9601,0.2792,1.012
13:37:19:5719,0.1585,0.9589,0.2787,1.011
13:37:19:5750,0.1595,0.9574,0.2792,1.010
13:37:19:5770,0.1603,0.9550,0.2790,1.008
13:37:19:5790,0.1615,0.9525,0.2787,1.006
13:37:19:5820,0.1637,0.9503,0.2800,1.004
13:37:19:5850,0.1649,0.9496,0.2800,1.004
13:37:19:5870,0.1666,0.9481,0.2783,1.002
13:37:19:5890,0.1698,0.9454,0.2773,1.000
13:37:19:5920,0.1710,0.9427,0.2770,0.997
13:37:19:5940,0.1722,0.9408,0.2773,0.996
13:37:19:5970,0.1744,0.9396,0.2768,0.995
13:37:19:5990,0.1778,0.9371,0.2765,0.993
13:37:19:6030,0.1810,0.9347,0.2763,0.991
13:37:19:6040,0.1818,0.9332,0.2765,0.990
13:37:19:6070,0.1835,0.9339,0.2770,0.991
13:37:19:6090,0.1857,0.9330,0.2773,0.991
13:37:19:6110,0.1876,0.9300,0.2773,0.988
13:37:19:6130,0.1898,0.9295,0.2773,0.988
13:37:19:6160,0.1910,0.9288,0.2785,0.988
13:37:19:6180,0.1908,0.9264,0.2797,0.986
13:37:19:6220,0.1910,0.9254,0.2795,0.985
13:37:19:6230,0.1923,0.9266,0.2787,0.987
13:37:19:6260,0.1925,0.9278,0.2787,0.988
13:37:19:6280,0.1925,0.9286,0.2792,0.989
13:37:19:6300,0.1927,0.9291,0.2792,0.989
13:37:19:6330,0.1935,0.9281,0.2787,0.988
13:37:19:6350,0.1937,0.9264,0.2792,0.987
13:37:19:6380,0.1927,0.9266,0.2800,0.987
13:37:19:6400,0.1925,0.9266,0.2802,0.987
13:37:19:6430,0.1918,0.9271,0.2805,0.987
13:37:19:6450,0.1906,0.9269,0.2827,0.988
13:37:19:6470,0.1910,0.9256,0.2858,0.987
13:37:19:6500,0.1908,0.9254,0.2870,0.987
13:37:19:6520,0.1903,0.9259,0.2875,0.988
13:37:19:6550,0.1888,0.9271,0.2885,0.989
13:37:19:6570,0.1876,0.9264,0.2895,0.989
13:37:19:6590,0.1874,0.9254,0.2892,0.987
13:37:19:6620,0.1854,0.9256,0.2888,0.987
13:37:19:6650,0.1832,0.9237,0.2885,0.985
13:37:19:6670,0.1827,0.9203,0.2885,0.982
13:37:19:6690,0.1815,0.9181,0.2883,0.979
13:37:19:6720,0.1798,0.9144,0.2880,0.975
13:37:19:6740,0.1786,0.9115,0.2890,0.973
13:37:19:6770,0.1774,0.9083,0.2902,0.970
13:37:19:6790,0.1769,0.9039,0.2912,0.966
13:37:19:6810,0.1764,0.8990,0.2917,0.961
13:37:19:6840,0.1754,0.8951,0.2949,0.959
13:37:19:6860,0.1764,0.8927,0.2968,0.957
13:37:19:6889,0.1778,0.8890,0.2995,0.955
13:37:19:6909,0.1805,0.8856,0.3019,0.953
13:37:19:6939,0.1835,0.8834,0.3022,0.951
13:37:19:6959,0.1852,0.8802,0.3039,0.949
13:37:19:6979,0.1881,0.8768,0.3051,0.947
13:37:19:7010,0.1913,0.8748,0.3059,0.946
13:37:19:7030,0.1942,0.8731,0.3068,0.946
13:37:19:7060,0.1971,0.8721,0.3076,0.946
13:37:19:7080,0.2001,0.8714,0.3071,0.945
13:37:19:7110,0.2057,0.8716,0.3044,0.946
13:37:19:7130,0.2128,0.8721,0.3017,0.947
13:37:19:7150,0.2194,0.8714,0.2993,0.947
13:37:19:7180,0.2257,0.8712,0.2958,0.947
13:37:19:7200,0.2309,0.8726,0.2934,0.949
13:37:19:7230,0.2338,0.8736,0.2917,0.950
13:37:19:7250,0.2367,0.8736,0.2907,0.951
13:37:19:7280,0.2384,0.8736,0.2914,0.951
13:37:19:7300,0.2392,0.8741,0.2912,0.952
13:37:19:7320,0.2406,0.8758,0.2914,0.954
13:37:19:7350,0.2421,0.8778,0.2934,0.957
13:37:19:7370,0.2428,0.8812,0.2954,0.961
13:37:19:7410,0.2441,0.8851,0.2985,0.965
13:37:19:7450,0.2458,0.8878,0.3034,0.970
13:37:19:7450,0.2458,0.8919,0.3078,0.975
13:37:19:7470,0.2458,0.8956,0.3129,0.980
13:37:19:7490,0.2460,0.8997,0.3193,0.986
13:37:19:7520,0.2463,0.9051,0.3234,0.992
13:37:19:7540,0.2467,0.9080,0.3274,0.996
13:37:19:7560,0.2477,0.9110,0.3305,1.000
13:37:19:7590,0.2487,0.9144,0.3320,1.004
13:37:19:7620,0.2475,0.9183,0.3347,1.008
13:37:19:7640,0.2458,0.9212,0.3359,1.011
13:37:19:7700,0.2465,0.9222,0.3340,1.011
13:37:19:7710,0.2463,0.9251,0.3320,1.013
13:37:19:7720,0.2472,0.9300,0.3303,1.017
13:37:19:7740,0.2487,0.9349,0.3266,1.021
13:37:19:7760,0.2489,0.9388,0.3239,1.024
13:37:19:7780,0.2504,0.9425,0.3200,1.026
13:37:19:7810,0.2514,0.9457,0.3154,1.028
13:37:19:7830,0.2521,0.9481,0.3115,1.029
13:37:19:7860,0.2538,0.9508,0.3090,1.031
13:37:19:7880,0.2563,0.9530,0.3085,1.034
13:37:19:7900,0.2580,0.9540,0.3076,1.035
13:37:19:7930,0.2594,0.9557,0.3081,1.037
13:37:19:7960,0.2612,0.9581,0.3078,1.040
13:37:19:7980,0.2634,0.9591,0.3063,1.041
13:37:19:8000,0.2655,0.9589,0.3081,1.042
13:37:19:8030,0.2665,0.9598,0.3107,1.043
13:37:19:8050,0.2648,0.9586,0.3125,1.042
13:37:19:8110,0.2643,0.9554,0.3144,1.040
13:37:19:8120,0.2648,0.9545,0.3188,1.041
13:37:19:8120,0.2638,0.9528,0.3234,1.040
13:37:19:8149,0.2651,0.9488,0.3276,1.038
13:37:19:8179,0.2663,0.9447,0.3315,1.036
13:37:19:8200,0.2648,0.9408,0.3340,1.033
13:37:19:8220,0.2641,0.9374,0.3376,1.031
13:37:19:8310,0.2634,0.9359,0.3408,1.030
13:37:19:8340,0.2631,0.9349,0.3398,1.029
13:37:19:8350,0.2629,0.9327,0.3381,1.026
13:37:19:8360,0.2612,0.9322,0.3376,1.025
13:37:19:8360,0.2587,0.9313,0.3366,1.023
13:37:19:8370,0.2560,0.9310,0.3330,1.021
13:37:19:8400,0.2543,0.9315,0.3291,1.020
13:37:19:8440,0.2531,0.9317,0.3264,1.019
13:37:19:8440,0.2506,0.9330,0.3239,1.019
13:37:19:8460,0.2482,0.9337,0.3227,1.019
13:37:19:8490,0.2448,0.9337,0.3198,1.017
13:37:19:8510,0.2401,0.9337,0.3169,1.015
13:37:19:8540,0.2360,0.9352,0.3144,1.014
13:37:19:8560,0.2328,0.9369,0.3110,1.014
13:37:19:8590,0.2306,0.9379,0.3090,1.014
13:37:19:8610,0.2252,0.9391,0.3068,1.013
13:37:19:8640,0.2201,0.9415,0.3044,1.014
13:37:19:8660,0.2172,0.9437,0.3034,1.015
13:37:19:8680,0.2123,0.9449,0.3022,1.015
13:37:19:8710,0.2064,0.9447,0.3002,1.013
13:37:19:8730,0.2013,0.9430,0.2978,1.009
13:37:19:8760,0.1979,0.9430,0.2968,1.008
13:37:19:8780,0.1947,0.9432,0.2973,1.008
13:37:19:8820,0.1915,0.9452,0.2971,1.009
13:37:19:8830,0.1886,0.9466,0.2978,1.010
13:37:19:8860,0.1866,0.9459,0.2988,1.009
13:37:19:8880,0.1842,0.9466,0.2990,1.010
13:37:19:8900,0.1810,0.9479,0.2985,1.010
13:37:19:8920,0.1783,0.9491,0.2990,1.011
13:37:19:8950,0.1761,0.9503,0.2998,1.012
13:37:19:8970,0.1727,0.9523,0.2998,1.013
13:37:19:9000,0.1691,0.9532,0.3007,1.014
13:37:19:9030,0.1659,0.9537,0.3007,1.014
