time,gFx,gFy,gFz,TgF
13:45:03:1990,0.1327,1.4025,0.4256,1.472
13:45:03:2039,0.0982,1.3749,0.4752,1.458
13:45:03:2039,0.0765,1.3429,0.5228,1.443
13:45:03:2070,0.0669,1.3092,0.5675,1.428
13:45:03:2100,0.0679,1.2757,0.6149,1.418
13:45:03:2120,0.0787,1.2466,0.6650,1.415
13:45:03:2140,0.1009,1.2207,0.7129,1.417
13:45:03:2170,0.1370,1.1961,0.7534,1.420
13:45:03:2190,0.1786,1.1763,0.7869,1.426
13:45:03:2210,0.2201,1.1609,0.8159,1.436
13:45:03:2240,0.2624,1.1487,0.8396,1.447
13:45:03:2280,0.3017,1.1377,0.8519,1.453
13:45:03:2290,0.3371,1.1291,0.8543,1.455
13:45:03:2310,0.3689,1.1225,0.8494,1.455
13:45:03:2340,0.3940,1.1120,0.8350,1.445
13:45:03:2360,0.4131,1.0974,0.8152,1.428
13:45:03:2400,0.4292,1.0847,0.7913,1.410
13:45:03:2420,0.4463,1.0773,0.7583,1.391
13:45:03:2430,0.4632,1.0734,0.7199,1.373
13:45:03:2450,0.4744,1.0700,0.6862,1.357
13:45:03:2480,0.4820,1.0676,0.6552,1.342
13:45:03:2520,0.4871,1.0681,0.6264,1.331
13:45:03:2530,0.4888,1.0664,0.6054,1.320
13:45:03:2580,0.4886,1.0624,0.5929,1.311
13:45:03:2590,0.4881,1.0595,0.5861,1.305
13:45:03:2600,0.4874,1.0578,0.5814,1.302
13:45:03:2640,0.4835,1.0563,0.5807,1.299
13:45:03:2650,0.4771,1.0544,0.5812,1.295
13:45:03:2680,0.4737,1.0539,0.5807,1.293
13:45:03:2700,0.4710,1.0549,0.5846,1.295
13:45:03:2740,0.4654,1.0541,0.5917,1.295
13:45:03:2760,0.4598,1.0483,0.5958,1.290
13:45:03:2770,0.4537,1.0400,0.5997,1.283
13:45:03:2790,0.4505,1.0331,0.6093,1.281
13:45:03:2829,0.4497,1.0263,0.6217,1.281
13:45:03:2839,0.4473,1.0182,0.6313,1.279
13:45:03:2880,0.4436,1.0082,0.6393,1.274
13:45:03:2890,0.4388,0.9940,0.6491,1.266
13:45:03:2920,0.4324,0.9755,0.6601,1.255
13:45:03:2940,0.4265,0.9554,0.6725,1.244
13:45:03:2970,0.4209,0.9359,0.6838,1.233
13:45:03:2990,0.4148,0.9183,0.6926,1.223
13:45:03:3020,0.4094,0.9002,0.7021,1.213
13:45:03:3040,0.4053,0.8822,0.7102,1.203
13:45:03:3070,0.4009,0.8648,0.7192,1.194
13:45:03:3090,0.3967,0.8467,0.7307,1.187
13:45:03:3110,0.3953,0.8282,0.7427,1.181
13:45:03:3140,0.3948,0.8101,0.7512,1.173
13:45:03:3160,0.3965,0.7979,0.7568,1.169
13:45:03:3180,0.3994,0.7874,0.7610,1.166
13:45:03:3200,0.4024,0.7759,0.7620,1.160
13:45:03:3240,0.4077,0.7683,0.7605,1.155
13:45:03:3290,0.4153,0.7639,0.7568,1.153
13:45:03:3300,0.4209,0.7620,0.7517,1.150
13:45:03:3300,0.4261,0.7600,0.7429,1.145
13:45:03:3340,0.4326,0.7590,0.7331,1.141
13:45:03:3360,0.4368,0.7585,0.7251,1.137
13:45:03:3380,0.4378,0.7563,0.7163,1.130
13:45:03:3400,0.4348,0.7559,0.7087,1.124
13:45:03:3430,0.4297,0.7595,0.7055,1.122
13:45:03:3449,0.4214,0.7644,0.7036,1.121
13:45:03:3489,0.4072,0.7646,0.6972,1.112
13:45:03:3500,0.3894,0.7624,0.6860,1.097
13:45:03:3530,0.3747,0.7602,0.6767,1.085
13:45:03:3560,0.3606,0.7554,0.6694,1.072
13:45:03:3570,0.3457,0.7507,0.6591,1.057
13:45:03:3600,0.3342,0.7483,0.6481,1.045
13:45:03:3620,0.3220,0.7441,0.6401,1.033
13:45:03:3650,0.3083,0.7366,0.6379,1.022
13:45:03:3670,0.2944,0.7307,0.6447,1.018
13:45:03:3700,0.2800,0.7280,0.6611,1.022
13:45:03:3720,0.2653,0.7238,0.6811,1.029
13:45:03:3740,0.2521,0.7197,0.6994,1.035
13:45:03:3770,0.2397,0.7158,0.7177,1.042
13:45:03:3800,0.2277,0.7092,0.7322,1.044
13:45:03:3810,0.2167,0.7024,0.7358,1.040
13:45:03:3850,0.2059,0.6975,0.7314,1.031
13:45:03:3860,0.1971,0.6926,0.7251,1.022
13:45:03:3900,0.1927,0.6874,0.7160,1.011
13:45:03:3920,0.1945,0.6848,0.7038,1.001
13:45:03:3960,0.1998,0.6867,0.6894,0.993
13:45:03:3960,0.2081,0.6928,0.6721,0.987
13:45:03:3990,0.2221,0.7026,0.6471,0.981
13:45:03:4010,0.2433,0.7131,0.6049,0.966
13:45:03:4030,0.2707,0.7256,0.5475,0.948
13:45:03:4060,0.3041,0.7378,0.4818,0.932
13:45:03:4120,0.3408,0.7434,0.4153,0.917
13:45:03:4130,0.3777,0.7400,0.3542,0.903
13:45:03:4140,0.4151,0.7341,0.3071,0.897
13:45:03:4150,0.4488,0.7317,0.2812,0.903
13:45:03:4190,0.4752,0.7309,0.2695,0.912
13:45:03:4200,0.4954,0.7295,0.2651,0.921
13:45:03:4240,0.5103,0.7275,0.2616,0.926
13:45:03:4250,0.5186,0.7258,0.2575,0.928
13:45:03:4280,0.5213,0.7187,0.2521,0.923
13:45:03:4290,0.5186,0.7045,0.2419,0.908
13:45:03:4330,0.5081,0.6845,0.2291,0.883
13:45:03:4370,0.4891,0.6579,0.2164,0.848
13:45:03:4380,0.4615,0.6291,0.2025,0.806
13:45:03:4390,0.4283,0.6022,0.1893,0.763
13:45:03:4420,0.3962,0.5804,0.1820,0.726
13:45:03:4440,0.3684,0.5653,0.1798,0.698
13:45:03:4460,0.3449,0.5582,0.1815,0.681
13:45:03:4490,0.3225,0.5558,0.1847,0.669
13:45:03:4520,0.2995,0.5521,0.1884,0.656
13:45:03:4530,0.2792,0.5494,0.1945,0.646
13:45:03:4560,0.2604,0.5489,0.2023,0.640
13:45:03:4590,0.2453,0.5492,0.2101,0.637
13:45:03:4610,0.2311,0.5470,0.2206,0.633
13:45:03:4660,0.2116,0.5416,0.2350,0.627
13:45:03:4670,0.1903,0.5340,0.2524,0.621
13:45:03:4690,0.1686,0.5279,0.2741,0.618
13:45:03:4710,0.1446,0.5225,0.2973,0.618
13:45:03:4740,0.1195,0.5130,0.3191,0.616
13:45:03:4770,0.0945,0.5025,0.3381,0.613
13:45:03:4790,0.0745,0.4930,0.3525,0.611
13:45:03:4810,0.0630,0.4874,0.3623,0.611
13:45:03:4830,0.0579,0.4849,0.3672,0.611
13:45:03:4870,0.0594,0.4837,0.3684,0.611
13:45:03:4890,0.0691,0.4832,0.3691,0.612
13:45:03:4910,0.0831,0.4842,0.3740,0.617
13:45:03:4930,0.0992,0.4920,0.3804,0.630
13:45:03:4960,0.1151,0.5013,0.3870,0.644
13:45:03:4990,0.1305,0.5106,0.3967,0.660
13:45:03:5000,0.1446,0.5228,0.4077,0.679
13:45:03:5030,0.1551,0.5384,0.4168,0.698
13:45:03:5050,0.1656,0.5560,0.4229,0.718
13:45:03:5080,0.1764,0.5721,0.4246,0.734
13:45:03:5100,0.1871,0.5851,0.4195,0.744
13:45:03:5130,0.1974,0.5939,0.4094,0.748
13:45:03:5150,0.2064,0.5995,0.3984,0.749
13:45:03:5180,0.2130,0.6034,0.3855,0.747
13:45:03:5200,0.2177,0.6063,0.3706,0.743
13:45:03:5220,0.2206,0.6093,0.3547,0.739
13:45:03:5250,0.2213,0.6103,0.3401,0.733
13:45:03:5280,0.2226,0.6100,0.3276,0.727
13:45:03:5290,0.2230,0.6090,0.3154,0.721
13:45:03:5330,0.2235,0.6093,0.3015,0.716
13:45:03:5340,0.2270,0.6122,0.2885,0.714
13:45:03:5390,0.2294,0.6151,0.2770,0.713
13:45:03:5400,0.2335,0.6173,0.2655,0.711
13:45:03:5420,0.2421,0.6190,0.2555,0.712
13:45:03:5450,0.2519,0.6220,0.2448,0.714
13:45:03:5460,0.2607,0.6274,0.2335,0.718
13:45:03:5490,0.2709,0.6337,0.2260,0.725
13:45:03:5510,0.2841,0.6391,0.2199,0.733
13:45:03:5540,0.2963,0.6430,0.2152,0.740
13:45:03:5560,0.3063,0.6459,0.2133,0.746
13:45:03:5590,0.3154,0.6479,0.2167,0.752
13:45:03:5620,0.3210,0.6469,0.2240,0.756
13:45:03:5649,0.3205,0.6469,0.2370,0.760
13:45:03:5659,0.3137,0.6449,0.2570,0.762
13:45:03:5709,0.3005,0.6398,0.2785,0.760
13:45:03:5719,0.2824,0.6366,0.3024,0.759
13:45:03:5740,0.2597,0.6349,0.3281,0.760
13:45:03:5760,0.2328,0.6317,0.3513,0.759
13:45:03:5800,0.2035,0.6296,0.3745,0.760
13:45:03:5810,0.1737,0.6298,0.3970,0.764
13:45:03:5830,0.1454,0.6305,0.4153,0.769
13:45:03:5860,0.1178,0.6322,0.4326,0.775
13:45:03:5880,0.0921,0.6354,0.4480,0.783
13:45:03:5930,0.0711,0.6386,0.4620,0.791
13:45:03:5940,0.0520,0.6408,0.4744,0.799
13:45:03:5950,0.0337,0.6447,0.4854,0.808
13:45:03:5980,0.0176,0.6491,0.4957,0.817
13:45:03:6000,0.0034,0.6540,0.5064,0.827
13:45:03:6030,-0.0100,0.6596,0.5174,0.838
13:45:03:6050,-0.0186,0.6655,0.5272,0.849
13:45:03:6090,-0.0249,0.6718,0.5367,0.860
13:45:03:6110,-0.0308,0.6787,0.5431,0.870
13:45:03:6120,-0.0337,0.6865,0.5465,0.878
13:45:03:6140,-0.0344,0.6960,0.5506,0.888
13:45:03:6180,-0.0335,0.7045,0.5528,0.896
13:45:03:6210,-0.0303,0.7124,0.5514,0.901
13:45:03:6230,-0.0257,0.7209,0.5504,0.907
13:45:03:6240,-0.0195,0.7302,0.5509,0.915
13:45:03:6270,-0.0115,0.7409,0.5511,0.924
13:45:03:6290,-0.0020,0.7515,0.5509,0.932
13:45:03:6320,0.0064,0.7622,0.5489,0.939
13:45:03:6360,0.0144,0.7737,0.5465,0.947
13:45:03:6370,0.0239,0.7869,0.5433,0.957
13:45:03:6390,0.0352,0.7993,0.5370,0.964
13:45:03:6410,0.0496,0.8111,0.5301,0.970
13:45:03:6440,0.0664,0.8243,0.5233,0.979
13:45:03:6460,0.0862,0.8374,0.5167,0.988
13:45:03:6490,0.1048,0.8482,0.5098,0.995
13:45:03:6510,0.1190,0.8570,0.5030,1.001
13:45:03:6530,0.1322,0.8648,0.4952,1.005
13:45:03:6560,0.1454,0.8716,0.4839,1.008
13:45:03:6580,0.1566,0.8809,0.4732,1.012
13:45:03:6600,0.1656,0.8897,0.4600,1.015
13:45:03:6630,0.1742,0.8968,0.4419,1.015
13:45:03:6680,0.1815,0.9019,0.4231,1.013
13:45:03:6690,0.1874,0.9058,0.4082,1.011
13:45:03:6700,0.1923,0.9105,0.3984,1.012
13:45:03:6730,0.1940,0.9127,0.3919,1.012
13:45:03:6760,0.1893,0.9122,0.3914,1.011
13:45:03:6780,0.1793,0.9124,0.3938,1.010
13:45:03:6800,0.1666,0.9146,0.3962,1.011
13:45:03:6850,0.1532,0.9186,0.3989,1.013
13:45:03:6860,0.1388,0.9251,0.4014,1.018
13:45:03:6870,0.1243,0.9349,0.4033,1.026
13:45:03:6899,0.1094,0.9466,0.4050,1.035
13:45:03:6929,0.0958,0.9593,0.4097,1.048
13:45:03:6959,0.0818,0.9730,0.4163,1.061
13:45:03:6969,0.0669,0.9860,0.4224,1.075
13:45:03:7000,0.0528,0.9994,0.4280,1.088
13:45:03:7040,0.0366,1.0155,0.4336,1.105
13:45:03:7050,0.0222,1.0331,0.4395,1.123
13:45:03:7070,0.0100,1.0524,0.4446,1.143
13:45:03:7090,-0.0037,1.0720,0.4507,1.163
13:45:03:7120,-0.0166,1.0910,0.4573,1.183
13:45:03:7150,-0.0274,1.1086,0.4647,1.202
13:45:03:7170,-0.0369,1.1245,0.4732,1.221
13:45:03:7190,-0.0459,1.1399,0.4830,1.239
13:45:03:7210,-0.0574,1.1521,0.4910,1.254
13:45:03:7240,-0.0708,1.1621,0.4998,1.267
13:45:03:7270,-0.0801,1.1763,0.5130,1.286
13:45:03:7290,-0.0865,1.1946,0.5287,1.309
13:45:03:7310,-0.0926,1.2139,0.5423,1.333
13:45:03:7370,-0.0953,1.2354,0.5546,1.358
13:45:03:7380,-0.0943,1.2608,0.5682,1.386
13:45:03:7390,-0.0943,1.2879,0.5817,1.416
13:45:03:7420,-0.0948,1.3131,0.5934,1.444
13:45:03:7430,-0.0941,1.3358,0.6046,1.469
13:45:03:7450,-0.0938,1.3568,0.6117,1.491
13:45:03:7480,-0.0933,1.3717,0.6139,1.506
13:45:03:7510,-0.0933,1.3795,0.6124,1.512
13:45:03:7540,-0.0965,1.3844,0.6093,1.516
13:45:03:7550,-0.1028,1.3837,0.6049,1.514
13:45:03:7580,-0.1114,1.3744,0.5907,1.500
13:45:03:7600,-0.1219,1.3600,0.5680,1.479
13:45:03:7640,-0.1334,1.3436,0.5440,1.456
13:45:03:7660,-0.1444,1.3263,0.5216,1.432
13:45:03:7670,-0.1546,1.3109,0.5035,1.413
13:45:03:7700,-0.1622,1.3014,0.4918,1.401
13:45:03:7730,-0.1651,1.2997,0.4818,1.396
13:45:03:7750,-0.1634,1.3062,0.4754,1.400
13:45:03:7860,-0.1581,1.3192,0.4727,1.410
13:45:03:7870,-0.1461,1.3334,0.4678,1.421
13:45:03:7870,-0.1273,1.3500,0.4654,1.434
13:45:03:7880,-0.1077,1.3688,0.4695,1.451
13:45:03:7890,-0.0853,1.3871,0.4813,1.471
13:45:03:7930,-0.0628,1.4013,0.4967,1.488
13:45:03:7940,-0.0435,1.4106,0.5113,1.501
13:45:03:7950,-0.0244,1.4147,0.5247,1.509
13:45:03:7980,-0.0037,1.4154,0.5343,1.513
13:45:03:7990,0.0169,1.4145,0.5448,1.516
13:45:03:8030,0.0335,1.4120,0.5519,1.516
13:45:03:8050,0.0511,1.4057,0.5533,1.512
13:45:03:8060,0.0713,1.3981,0.5519,1.505
13:45:03:8090,0.0904,1.3920,0.5450,1.498
13:45:03:8110,0.1046,1.3830,0.5313,1.485
13:45:03:8139,0.1148,1.3683,0.5108,1.465
13:45:03:8159,0.1224,1.3468,0.4893,1.438
13:45:03:8200,0.1268,1.3214,0.4676,1.407
13:45:03:8210,0.1309,1.2928,0.4507,1.375
13:45:03:8230,0.1336,1.2630,0.4417,1.345
13:45:03:8250,0.1370,1.2376,0.4375,1.320
13:45:03:8300,0.1436,1.2127,0.4373,1.297
13:45:03:8310,0.1502,1.1875,0.4461,1.277
13:45:03:8340,0.1583,1.1650,0.4654,1.265
13:45:03:8360,0.1681,1.1448,0.4927,1.258
13:45:03:8380,0.1800,1.1238,0.5257,1.254
13:45:03:8400,0.1979,1.1030,0.5638,1.254
13:45:03:8430,0.2211,1.0876,0.6107,1.267
13:45:03:8450,0.2458,1.0737,0.6611,1.285
13:45:03:8470,0.2670,1.0576,0.7063,1.299
13:45:03:8500,0.2827,1.0380,0.7475,1.310
13:45:03:8520,0.2941,1.0102,0.7844,1.312
13:45:03:8560,0.3012,0.9708,0.8130,1.302
13:45:03:8600,0.3063,0.9242,0.8367,1.284
13:45:03:8620,0.3134,0.8775,0.8602,1.268
13:45:03:8630,0.3210,0.8338,0.8844,1.257
13:45:03:8650,0.3300,0.7986,0.9095,1.255
13:45:03:8680,0.3449,0.7766,0.9374,1.265
13:45:03:8700,0.3635,0.7639,0.9579,1.278
13:45:03:8720,0.3813,0.7539,0.9674,1.284
13:45:03:8750,0.3982,0.7502,0.9708,1.290
13:45:03:8770,0.4163,0.7505,0.9718,1.297
13:45:03:8800,0.4344,0.7475,0.9738,1.302
13:45:03:8810,0.4493,0.7427,0.9779,1.308
13:45:03:8850,0.4627,0.7375,0.9833,1.313
13:45:03:8860,0.4737,0.7356,0.9884,1.320
13:45:03:8890,0.4830,0.7424,0.9936,1.331
13:45:03:8910,0.4930,0.7571,0.9931,1.343
13:45:03:8940,0.4993,0.7742,0.9860,1.349
13:45:03:8960,0.4954,0.7869,0.9750,1.347
13:45:03:8990,0.4788,0.7920,0.9635,1.336
13:45:03:9030,0.4488,0.7901,0.9615,1.323
13:45:03:9040,0.4036,0.7844,0.9699,1.311
13:45:03:9060,0.3440,0.7795,0.9784,1.297
13:45:03:9090,0.2709,0.7732,0.9823,1.279
13:45:03:9120,0.1915,0.7607,0.9801,1.255
13:45:03:9130,0.1190,0.7461,0.9738,1.232
13:45:03:9150,0.0562,0.7353,0.9691,1.218
13:45:03:9210,0.0012,0.7309,0.9681,1.213
13:45:03:9230,-0.0481,0.7297,0.9664,1.212
13:45:03:9240,-0.0936,0.7285,0.9664,1.214
13:45:03:9250,-0.1339,0.7268,0.9657,1.216
13:45:03:9280,-0.1725,0.7280,0.9606,1.218
13:45:03:9310,-0.2081,0.7314,0.9528,1.219
13:45:03:9330,-0.2411,0.7329,0.9391,1.215
13:45:03:9350,-0.2714,0.7344,0.9183,1.207
13:45:03:9370,-0.2993,0.7375,0.8956,1.198
13:45:03:9400,-0.3286,0.7436,0.8680,1.189
13:45:03:9430,-0.3576,0.7519,0.8299,1.176
13:45:03:9450,-0.3831,0.7590,0.7805,1.154
13:45:03:9470,-0.4058,0.7686,0.7246,1.132
13:45:03:9490,-0.4234,0.7866,0.6694,1.116
13:45:03:9540,-0.4322,0.8116,0.6137,1.105
13:45:03:9550,-0.4312,0.8436,0.5577,1.099
13:45:03:9570,-0.4236,0.8795,0.5042,1.099
13:45:03:9590,-0.4138,0.9073,0.4505,1.094
13:45:03:9620,-0.4004,0.9251,0.3955,1.083
13:45:03:9650,-0.3806,0.9344,0.3437,1.066
13:45:03:9670,-0.3533,0.9376,0.3000,1.046
13:45:03:9690,-0.3171,0.9391,0.2668,1.026
13:45:03:9710,-0.2668,0.9401,0.2482,1.008
13:45:03:9740,-0.2079,0.9425,0.2494,0.997
13:45:03:9760,-0.1551,0.9449,0.2709,0.995
13:45:03:9780,-0.1156,0.9452,0.3068,1.000
13:45:03:9830,-0.0865,0.9442,0.3515,1.011
13:45:03:9840,-0.0640,0.9396,0.4006,1.023
13:45:03:9880,-0.0474,0.9322,0.4537,1.038
13:45:03:9890,-0.0359,0.9212,0.5079,1.053
13:45:03:9910,-0.0293,0.9068,0.5602,1.066
13:45:03:9930,-0.0283,0.8887,0.6117,1.079
13:45:03:9950,-0.0310,0.8719,0.6601,1.094
13:45:04:0000,-0.0369,0.8592,0.7033,1.111
13:45:04:0010,-0.0447,0.8484,0.7429,1.129
13:45:04:0030,-0.0545,0.8379,0.7771,1.144
13:45:04:0050,-0.0667,0.8260,0.8072,1.157
13:45:04:0080,-0.0823,0.8125,0.8360,1.169
13:45:04:0110,-0.1038,0.7962,0.8619,1.178
13:45:04:0130,-0.1285,0.7773,0.8831,1.184
13:45:04:0150,-0.1532,0.7563,0.8975,1.184
13:45:04:0180,-0.1800,0.7307,0.9049,1.177
13:45:04:0200,-0.2055,0.7045,0.9024,1.163
13:45:04:0240,-0.2248,0.6809,0.8900,1.143
13:45:04:0250,-0.2409,0.6581,0.8665,1.114
13:45:04:0290,-0.2555,0.6347,0.8338,1.079
13:45:04:0310,-0.2699,0.6110,0.7964,1.039
13:45:04:0320,-0.2853,0.5907,0.7561,1.001
13:45:04:0340,-0.2995,0.5692,0.7151,0.962
13:45:04:0390,-0.3105,0.5497,0.6760,0.925
13:45:04:0410,-0.3176,0.5345,0.6418,0.894
13:45:04:0420,-0.3210,0.5196,0.6127,0.865
13:45:04:0450,-0.3176,0.5086,0.5910,0.842
13:45:04:0470,-0.3088,0.5008,0.5760,0.823
13:45:04:0490,-0.2971,0.4957,0.5658,0.809
13:45:04:0509,-0.2807,0.4947,0.5594,0.798
13:45:04:0540,-0.2616,0.4952,0.5570,0.790
13:45:04:0570,-0.2428,0.4947,0.5563,0.783
13:45:04:0590,-0.2226,0.4940,0.5548,0.775
13:45:04:0610,-0.2020,0.4962,0.5543,0.771
13:45:04:0650,-0.1830,0.4996,0.5558,0.769
13:45:04:0670,-0.1659,0.5037,0.5621,0.773
13:45:04:0680,-0.1502,0.5111,0.5741,0.783
13:45:04:0720,-0.1358,0.5194,0.5883,0.796
13:45:04:0740,-0.1243,0.5291,0.6068,0.815
13:45:04:0760,-0.1141,0.5401,0.6300,0.838
13:45:04:0780,-0.1043,0.5524,0.6535,0.862
13:45:04:0800,-0.0933,0.5655,0.6728,0.884
13:45:04:0840,-0.0821,0.5780,0.6850,0.900
13:45:04:0850,-0.0699,0.5900,0.6877,0.909
13:45:04:0880,-0.0572,0.6002,0.6801,0.909
13:45:04:0900,-0.0481,0.6110,0.6657,0.905
13:45:04:0930,-0.0406,0.6230,0.6491,0.901
13:45:04:0950,-0.0327,0.6339,0.6300,0.894
13:45:04:0980,-0.0269,0.6432,0.6090,0.886
13:45:04:1000,-0.0254,0.6510,0.5851,0.876
13:45:04:1040,-0.0261,0.6576,0.5604,0.864
13:45:04:1050,-0.0254,0.6650,0.5367,0.855
13:45:04:1080,-0.0222,0.6733,0.5135,0.847
13:45:04:1090,-0.0191,0.6809,0.4891,0.839
13:45:04:1130,-0.0151,0.6877,0.4651,0.830
13:45:04:1140,-0.0078,0.6945,0.4451,0.825
13:45:04:1180,0.0010,0.7011,0.4256,0.820
13:45:04:1190,0.0127,0.7060,0.4080,0.816
13:45:04:1220,0.0264,0.7077,0.3953,0.811
13:45:04:1240,0.0430,0.7075,0.3865,0.807
13:45:04:1270,0.0633,0.7058,0.3826,0.805
13:45:04:1290,0.0833,0.7026,0.3882,0.807
13:45:04:1330,0.1046,0.6972,0.4046,0.813
13:45:04:1340,0.1236,0.6884,0.4283,0.820
13:45:04:1360,0.1395,0.6799,0.4549,0.830
13:45:04:1400,0.1556,0.6730,0.4820,0.842
13:45:04:1409,0.1700,0.6677,0.5089,0.857
13:45:04:1440,0.1847,0.6630,0.5370,0.873
13:45:04:1470,0.2030,0.6576,0.5660,0.891
13:45:04:1480,0.2216,0.6530,0.5946,0.911
13:45:04:1510,0.2384,0.6503,0.6227,0.931
13:45:04:1530,0.2519,0.6459,0.6474,0.949
13:45:04:1560,0.2631,0.6405,0.6681,0.962
13:45:04:1580,0.2712,0.6391,0.6857,0.976
13:45:04:1610,0.2756,0.6396,0.6997,0.987
13:45:04:1640,0.2763,0.6420,0.7089,0.996
13:45:04:1650,0.2697,0.6464,0.7168,1.002
13:45:04:1680,0.2580,0.6523,0.7207,1.006
13:45:04:1700,0.2443,0.6596,0.7199,1.007
13:45:04:1729,0.2284,0.6669,0.7199,1.008
13:45:04:1750,0.2103,0.6762,0.7187,1.009
13:45:04:1770,0.1881,0.6889,0.7114,1.008
13:45:04:1800,0.1605,0.7006,0.6975,1.002
13:45:04:1820,0.1295,0.7104,0.6794,0.991
13:45:04:1840,0.0967,0.7180,0.6598,0.980
13:45:04:1870,0.0628,0.7251,0.6408,0.970
13:45:04:1900,0.0288,0.7336,0.6215,0.962
13:45:04:1920,-0.0071,0.7422,0.6024,0.956
13:45:04:1940,-0.0437,0.7505,0.5787,0.949
13:45:04:1960,-0.0799,0.7598,0.5502,0.941
13:45:04:2010,-0.1175,0.7700,0.5189,0.936
13:45:04:2010,-0.1549,0.7793,0.4810,0.929
13:45:04:2039,-0.1901,0.7896,0.4390,0.923
13:45:04:2070,-0.2245,0.7998,0.3965,0.921
13:45:04:2080,-0.2599,0.8094,0.3523,0.920
13:45:04:2120,-0.2963,0.8191,0.3081,0.924
13:45:04:2130,-0.3325,0.8274,0.2634,0.930
13:45:04:2160,-0.3662,0.8352,0.2182,0.938
13:45:04:2180,-0.3994,0.8418,0.1735,0.948
13:45:04:2200,-0.4314,0.8426,0.1270,0.955
13:45:04:2250,-0.4612,0.8396,0.0833,0.962
13:45:04:2260,-0.4886,0.8352,0.0452,0.969
13:45:04:2280,-0.5111,0.8267,0.0151,0.972
13:45:04:2310,-0.5296,0.8172,-0.0051,0.974
13:45:04:2330,-0.5438,0.8059,-0.0171,0.972
13:45:04:2370,-0.5506,0.7918,-0.0208,0.965
13:45:04:2380,-0.5492,0.7747,-0.0191,0.950
13:45:04:2420,-0.5401,0.7568,-0.0110,0.930
13:45:04:2430,-0.5243,0.7400,0.0086,0.907
13:45:04:2470,-0.5018,0.7226,0.0381,0.881
13:45:04:2500,-0.4715,0.7055,0.0770,0.852
13:45:04:2510,-0.4331,0.6892,0.1226,0.823
13:45:04:2540,-0.3892,0.6738,0.1739,0.797
13:45:04:2560,-0.3386,0.6616,0.2313,0.778
13:45:04:2580,-0.2824,0.6501,0.2917,0.766
13:45:04:2600,-0.2272,0.6383,0.3530,0.764
13:45:04:2640,-0.1713,0.6300,0.4111,0.772
13:45:04:2660,-0.1131,0.6242,0.4671,0.788
13:45:04:2670,-0.0574,0.6190,0.5206,0.811
13:45:04:2710,-0.0017,0.6144,0.5682,0.837
13:45:04:2730,0.0547,0.6124,0.6105,0.866
13:45:04:2750,0.1094,0.6117,0.6474,0.897
13:45:04:2780,0.1649,0.6112,0.6782,0.928
13:45:04:2800,0.2235,0.6115,0.6977,0.954
13:45:04:2839,0.2831,0.6105,0.7048,0.974
13:45:04:2849,0.3408,0.6117,0.7024,0.992
13:45:04:2870,0.3940,0.6144,0.6909,1.005
13:45:04:2890,0.4414,0.6159,0.6713,1.012
13:45:04:2930,0.4813,0.6173,0.6425,1.013
13:45:04:2950,0.5167,0.6247,0.6049,1.011
13:45:04:2970,0.5482,0.6393,0.5616,1.012
13:45:04:3000,0.5763,0.6574,0.5135,1.014
13:45:04:3020,0.5968,0.6804,0.4661,1.018
13:45:04:3040,0.6103,0.7060,0.4214,1.024
13:45:04:3060,0.6195,0.7317,0.3818,1.032
13:45:04:3080,0.6237,0.7571,0.3506,1.042
13:45:04:3110,0.6217,0.7839,0.3278,1.053
13:45:04:3130,0.6142,0.8130,0.3144,1.066
13:45:04:3180,0.6017,0.8438,0.3093,1.082
13:45:04:3190,0.5848,0.8748,0.3129,1.098
13:45:04:3230,0.5643,0.9032,0.3210,1.112
13:45:04:3240,0.5426,0.9276,0.3315,1.125
13:45:04:3260,0.5213,0.9508,0.3423,1.137
13:45:04:3280,0.5011,0.9740,0.3515,1.150
13:45:04:3300,0.4805,0.9975,0.3620,1.165
13:45:04:3340,0.4625,1.0209,0.3726,1.181
13:45:04:3350,0.4478,1.0444,0.3828,1.199
13:45:04:3390,0.4317,1.0671,0.3965,1.217
13:45:04:3400,0.4143,1.0893,0.4116,1.236
13:45:04:3439,0.3984,1.1106,0.4287,1.255
13:45:04:3469,0.3809,1.1304,0.4512,1.275
13:45:04:3479,0.3633,1.1462,0.4720,1.292
13:45:04:3500,0.3459,1.1589,0.4935,1.306
13:45:04:3530,0.3293,1.1697,0.5174,1.321
13:45:04:3550,0.3154,1.1773,0.5406,1.333
13:45:04:3580,0.3024,1.1824,0.5621,1.344
13:45:04:3600,0.2875,1.1834,0.5768,1.347
13:45:04:3620,0.2712,1.1795,0.5839,1.344
13:45:04:3650,0.2555,1.1726,0.5853,1.335
13:45:04:3680,0.2409,1.1631,0.5831,1.323
13:45:04:3690,0.2248,1.1511,0.5765,1.307
13:45:04:3720,0.2103,1.1367,0.5673,1.288
13:45:04:3750,0.1989,1.1238,0.5614,1.272
13:45:04:3760,0.1908,1.1125,0.5587,1.259
13:45:04:3790,0.1844,1.1030,0.5616,1.251
13:45:04:3820,0.1776,1.0966,0.5697,1.248
13:45:04:3860,0.1715,1.0922,0.5807,1.249
13:45:04:3870,0.1654,1.0893,0.5946,1.252
13:45:04:3890,0.1603,1.0854,0.6076,1.254
13:45:04:3920,0.1544,1.0793,0.6200,1.254
13:45:04:3930,0.1512,1.0725,0.6303,1.253
