time,gFx,gFy,gFz,TgF
13:44:15:3710,0.6862,1.3292,0.3818,1.544
13:44:15:3740,0.6379,1.3285,0.4065,1.529
13:44:15:3760,0.5888,1.3292,0.4400,1.519
13:44:15:3790,0.5404,1.3307,0.4832,1.515
13:44:15:3810,0.4971,1.3317,0.5328,1.518
13:44:15:3840,0.4554,1.3336,0.5873,1.527
13:44:15:3890,0.4121,1.3317,0.6447,1.536
13:44:15:3900,0.3684,1.3243,0.7033,1.544
13:44:15:3960,0.3266,1.3155,0.7573,1.553
13:44:15:3960,0.2863,1.3036,0.8020,1.557
13:44:15:3970,0.2445,1.2882,0.8382,1.556
13:44:15:3990,0.2047,1.2679,0.8653,1.549
13:44:15:4010,0.1671,1.2491,0.8819,1.538
13:44:15:4040,0.1278,1.2339,0.8902,1.527
13:44:15:4050,0.0862,1.2185,0.8865,1.509
13:44:15:4079,0.0445,1.2019,0.8702,1.485
13:44:15:4100,0.0059,1.1829,0.8448,1.454
13:44:15:4130,-0.0286,1.1665,0.8130,1.422
13:44:15:4150,-0.0577,1.1514,0.7800,1.392
13:44:15:4180,-0.0823,1.1389,0.7473,1.365
13:44:15:4210,-0.1006,1.1284,0.7153,1.340
13:44:15:4230,-0.1119,1.1152,0.6850,1.314
13:44:15:4250,-0.1173,1.0996,0.6616,1.289
13:44:15:4270,-0.1192,1.0835,0.6508,1.269
13:44:15:4300,-0.1182,1.0646,0.6471,1.251
13:44:15:4320,-0.1104,1.0468,0.6459,1.235
13:44:15:4350,-0.0982,1.0346,0.6464,1.224
13:44:15:4370,-0.0848,1.0212,0.6471,1.212
13:44:15:4400,-0.0704,1.0053,0.6506,1.199
13:44:15:4430,-0.0533,0.9909,0.6581,1.191
13:44:15:4440,-0.0322,0.9745,0.6672,1.181
13:44:15:4470,-0.0064,0.9557,0.6762,1.171
13:44:15:4490,0.0215,0.9383,0.6821,1.160
13:44:15:4550,0.0481,0.9239,0.6904,1.154
13:44:15:4560,0.0738,0.9124,0.7048,1.155
13:44:15:4560,0.0970,0.9027,0.7238,1.161
13:44:15:4590,0.1170,0.8931,0.7463,1.170
13:44:15:4610,0.1331,0.8853,0.7705,1.181
13:44:15:4630,0.1463,0.8773,0.7937,1.192
13:44:15:4660,0.1588,0.8677,0.8145,1.201
13:44:15:4690,0.1688,0.8592,0.8350,1.210
13:44:15:4710,0.1774,0.8509,0.8526,1.218
13:44:15:4730,0.1837,0.8404,0.8619,1.218
13:44:15:4760,0.1874,0.8294,0.8648,1.213
13:44:15:4780,0.1866,0.8199,0.8663,1.207
13:44:15:4800,0.1832,0.8089,0.8660,1.199
13:44:15:4830,0.1813,0.7962,0.8636,1.188
13:44:15:4860,0.1800,0.7857,0.8624,1.180
13:44:15:4880,0.1776,0.7764,0.8624,1.174
13:44:15:4900,0.1776,0.7676,0.8621,1.168
13:44:15:4930,0.1832,0.7605,0.8604,1.163
13:44:15:4950,0.1913,0.7539,0.8577,1.158
13:44:15:4980,0.2008,0.7483,0.8536,1.153
13:44:15:5000,0.2111,0.7427,0.8436,1.144
13:44:15:5050,0.2226,0.7378,0.8291,1.132
13:44:15:5060,0.2357,0.7351,0.8137,1.122
13:44:15:5080,0.2475,0.7351,0.7920,1.109
13:44:15:5100,0.2597,0.7353,0.7612,1.090
13:44:15:5130,0.2736,0.7344,0.7287,1.070
13:44:15:5150,0.2885,0.7339,0.6940,1.050
13:44:15:5170,0.3032,0.7331,0.6552,1.029
13:44:15:5270,0.3188,0.7319,0.6151,1.008
13:44:15:5280,0.3349,0.7314,0.5739,0.988
13:44:15:5290,0.3503,0.7322,0.5313,0.970
13:44:15:5290,0.3682,0.7317,0.4888,0.954
13:44:15:5290,0.3848,0.7297,0.4480,0.939
13:44:15:5310,0.4006,0.7258,0.4080,0.924
13:44:15:5340,0.4170,0.7212,0.3689,0.911
13:44:15:5360,0.4331,0.7165,0.3322,0.901
13:44:15:5390,0.4527,0.7124,0.2995,0.896
13:44:15:5410,0.4732,0.7080,0.2743,0.895
13:44:15:5430,0.4947,0.7036,0.2538,0.897
13:44:15:5460,0.5164,0.7006,0.2377,0.902
13:44:15:5480,0.5333,0.6972,0.2301,0.907
13:44:15:5500,0.5462,0.6926,0.2270,0.911
13:44:15:5530,0.5577,0.6887,0.2250,0.914
13:44:15:5560,0.5660,0.6860,0.2267,0.918
13:44:15:5580,0.5714,0.6821,0.2296,0.919
13:44:15:5600,0.5741,0.6747,0.2343,0.916
13:44:15:5629,0.5714,0.6647,0.2406,0.909
13:44:15:5649,0.5629,0.6540,0.2470,0.897
13:44:15:5679,0.5506,0.6425,0.2524,0.883
13:44:15:5709,0.5343,0.6298,0.2565,0.865
13:44:15:5729,0.5130,0.6181,0.2609,0.845
13:44:15:5750,0.4876,0.6068,0.2651,0.822
13:44:15:5780,0.4595,0.5961,0.2697,0.800
13:44:15:5800,0.4295,0.5868,0.2765,0.778
13:44:15:5820,0.3982,0.5797,0.2851,0.759
13:44:15:5880,0.3699,0.5768,0.2941,0.746
13:44:15:5890,0.3435,0.5751,0.3068,0.737
13:44:15:5900,0.3173,0.5763,0.3208,0.732
13:44:15:5930,0.2917,0.5809,0.3349,0.731
13:44:15:5950,0.2663,0.5878,0.3476,0.733
13:44:15:5970,0.2443,0.5978,0.3555,0.737
13:44:15:6000,0.2235,0.6088,0.3628,0.743
13:44:15:6090,0.2006,0.6205,0.3721,0.751
13:44:15:6100,0.1781,0.6317,0.3831,0.760
13:44:15:6120,0.1561,0.6413,0.3950,0.769
13:44:15:6120,0.1322,0.6520,0.4090,0.781
13:44:15:6130,0.1085,0.6638,0.4231,0.795
13:44:15:6140,0.0860,0.6752,0.4339,0.807
13:44:15:6170,0.0640,0.6840,0.4432,0.818
13:44:15:6300,0.0464,0.6906,0.4534,0.827
13:44:15:6310,0.0318,0.6975,0.4632,0.838
13:44:15:6320,0.0198,0.7041,0.4730,0.848
13:44:15:6320,0.0088,0.7104,0.4796,0.857
13:44:15:6330,-0.0022,0.7190,0.4820,0.866
13:44:15:6330,-0.0132,0.7260,0.4820,0.872
13:44:15:6340,-0.0217,0.7322,0.4776,0.874
13:44:15:6390,-0.0259,0.7383,0.4681,0.875
13:44:15:6400,-0.0310,0.7427,0.4571,0.873
13:44:15:6410,-0.0393,0.7434,0.4480,0.869
13:44:15:6430,-0.0471,0.7402,0.4395,0.862
13:44:15:6450,-0.0523,0.7348,0.4322,0.854
13:44:15:6480,-0.0589,0.7287,0.4263,0.846
13:44:15:6500,-0.0672,0.7207,0.4207,0.837
13:44:15:6540,-0.0748,0.7141,0.4160,0.830
13:44:15:6550,-0.0801,0.7085,0.4126,0.824
13:44:15:6590,-0.0821,0.7033,0.4070,0.817
13:44:15:6600,-0.0840,0.6965,0.3982,0.807
13:44:15:6630,-0.0850,0.6843,0.3892,0.792
13:44:15:6650,-0.0838,0.6706,0.3811,0.776
13:44:15:6670,-0.0818,0.6557,0.3730,0.759
13:44:15:6720,-0.0833,0.6396,0.3645,0.741
13:44:15:6730,-0.0848,0.6225,0.3572,0.723
13:44:15:6750,-0.0823,0.6063,0.3508,0.705
13:44:15:6770,-0.0801,0.5922,0.3489,0.692
13:44:15:6790,-0.0760,0.5782,0.3513,0.681
13:44:15:6830,-0.0691,0.5668,0.3555,0.673
13:44:15:6850,-0.0638,0.5565,0.3640,0.668
13:44:15:6879,-0.0564,0.5455,0.3765,0.665
13:44:15:6899,-0.0459,0.5353,0.3897,0.664
13:44:15:6919,-0.0335,0.5272,0.4050,0.666
13:44:15:6939,-0.0213,0.5225,0.4229,0.673
13:44:15:6969,-0.0098,0.5152,0.4407,0.678
13:44:15:6990,0.0000,0.5086,0.4627,0.688
13:44:15:7020,0.0083,0.5084,0.4859,0.703
13:44:15:7060,0.0159,0.5108,0.5062,0.719
13:44:15:7070,0.0227,0.5140,0.5213,0.732
13:44:15:7090,0.0303,0.5186,0.5326,0.744
13:44:15:7110,0.0423,0.5240,0.5416,0.755
13:44:15:7140,0.0550,0.5284,0.5484,0.764
13:44:15:7160,0.0706,0.5309,0.5553,0.771
13:44:15:7200,0.0906,0.5316,0.5604,0.778
13:44:15:7210,0.1112,0.5360,0.5658,0.787
13:44:15:7240,0.1309,0.5401,0.5721,0.798
13:44:15:7260,0.1517,0.5421,0.5778,0.807
13:44:15:7280,0.1688,0.5482,0.5866,0.820
13:44:15:7310,0.1842,0.5585,0.5988,0.839
13:44:15:7330,0.2045,0.5699,0.6061,0.857
13:44:15:7360,0.2267,0.5795,0.6063,0.869
13:44:15:7380,0.2494,0.5873,0.6032,0.878
13:44:15:7410,0.2734,0.5963,0.5971,0.887
13:44:15:7440,0.2983,0.6046,0.5868,0.894
13:44:15:7450,0.3232,0.6103,0.5736,0.898
13:44:15:7480,0.3464,0.6149,0.5575,0.899
13:44:15:7500,0.3669,0.6193,0.5399,0.900
13:44:15:7530,0.3872,0.6237,0.5206,0.900
13:44:15:7560,0.4053,0.6286,0.5003,0.900
13:44:15:7570,0.4187,0.6344,0.4796,0.899
13:44:15:7600,0.4275,0.6410,0.4583,0.897
13:44:15:7630,0.4322,0.6476,0.4358,0.892
13:44:15:7650,0.4319,0.6530,0.4146,0.886
13:44:15:7670,0.4287,0.6567,0.3967,0.879
13:44:15:7690,0.4226,0.6596,0.3801,0.871
13:44:15:7730,0.4143,0.6613,0.3638,0.861
13:44:15:7750,0.4031,0.6613,0.3467,0.849
13:44:15:7770,0.3909,0.6616,0.3313,0.837
13:44:15:7790,0.3784,0.6640,0.3198,0.828
13:44:15:7820,0.3655,0.6662,0.3110,0.821
13:44:15:7850,0.3537,0.6701,0.3037,0.816
13:44:15:7870,0.3423,0.6762,0.2971,0.814
13:44:15:7890,0.3293,0.6818,0.2919,0.812
13:44:15:7920,0.3171,0.6884,0.2873,0.811
13:44:15:7940,0.3061,0.6958,0.2841,0.811
13:44:15:7960,0.2966,0.7033,0.2822,0.814
13:44:15:7990,0.2878,0.7121,0.2817,0.818
13:44:15:8010,0.2800,0.7192,0.2836,0.822
13:44:15:8060,0.2741,0.7263,0.2902,0.829
13:44:15:8070,0.2702,0.7356,0.3000,0.839
13:44:15:8090,0.2692,0.7453,0.3090,0.851
13:44:15:8139,0.2680,0.7571,0.3198,0.864
13:44:15:8139,0.2675,0.7722,0.3322,0.882
13:44:15:8149,0.2690,0.7879,0.3423,0.900
13:44:15:8179,0.2682,0.8006,0.3501,0.914
13:44:15:8270,0.2690,0.8094,0.3567,0.924
13:44:15:8280,0.2704,0.8167,0.3657,0.935
13:44:15:8290,0.2709,0.8277,0.3765,0.949
13:44:15:8290,0.2743,0.8414,0.3867,0.966
13:44:15:8300,0.2787,0.8545,0.3992,0.984
13:44:15:8330,0.2836,0.8668,0.4111,1.000
13:44:15:8360,0.2905,0.8800,0.4207,1.018
13:44:15:8380,0.2954,0.8936,0.4295,1.035
13:44:15:8400,0.2966,0.9051,0.4368,1.048
13:44:15:8430,0.2980,0.9137,0.4397,1.057
13:44:15:8450,0.3000,0.9217,0.4390,1.064
13:44:15:8470,0.3010,0.9283,0.4361,1.069
13:44:15:8490,0.3029,0.9320,0.4334,1.072
13:44:15:8530,0.3034,0.9335,0.4331,1.073
13:44:15:8540,0.3002,0.9349,0.4353,1.074
13:44:15:8580,0.2941,0.9369,0.4410,1.076
13:44:15:8590,0.2880,0.9386,0.4497,1.080
13:44:15:8620,0.2807,0.9425,0.4588,1.085
13:44:15:8640,0.2712,0.9474,0.4664,1.090
13:44:15:8660,0.2629,0.9523,0.4717,1.095
13:44:15:8700,0.2553,0.9579,0.4744,1.099
13:44:15:8720,0.2460,0.9655,0.4781,1.105
13:44:15:8740,0.2357,0.9738,0.4864,1.114
13:44:15:8760,0.2267,0.9806,0.4989,1.123
13:44:15:8790,0.2189,0.9904,0.5152,1.138
13:44:15:8810,0.2103,1.0028,0.5331,1.155
13:44:15:8840,0.2030,1.0177,0.5538,1.176
13:44:15:8870,0.1976,1.0326,0.5743,1.198
13:44:15:8890,0.1927,1.0475,0.5934,1.219
13:44:15:8910,0.1879,1.0627,0.6105,1.240
13:44:15:8940,0.1854,1.0769,0.6256,1.259
13:44:15:8960,0.1864,1.0940,0.6437,1.283
13:44:15:8980,0.1886,1.1125,0.6620,1.308
13:44:15:9010,0.1915,1.1318,0.6804,1.334
13:44:15:9060,0.1957,1.1516,0.6977,1.361
13:44:15:9080,0.1991,1.1687,0.7124,1.383
13:44:15:9080,0.2008,1.1848,0.7234,1.403
13:44:15:9110,0.2001,1.1980,0.7324,1.418
13:44:15:9130,0.1947,1.2083,0.7373,1.429
13:44:15:9150,0.1862,1.2168,0.7368,1.435
13:44:15:9180,0.1774,1.2251,0.7336,1.439
13:44:15:9200,0.1686,1.2352,0.7304,1.445
13:44:15:9230,0.1610,1.2420,0.7204,1.445
13:44:15:9250,0.1522,1.2457,0.7043,1.439
13:44:15:9270,0.1439,1.2496,0.6882,1.434
13:44:15:9290,0.1370,1.2525,0.6747,1.429
13:44:15:9330,0.1302,1.2530,0.6647,1.424
13:44:15:9350,0.1236,1.2527,0.6584,1.421
13:44:15:9370,0.1173,1.2545,0.6569,1.421
13:44:15:9390,0.1129,1.2576,0.6601,1.425
13:44:15:9420,0.1104,1.2630,0.6642,1.431
13:44:15:9450,0.1107,1.2720,0.6669,1.441
13:44:15:9470,0.1131,1.2826,0.6706,1.452
13:44:15:9490,0.1173,1.2931,0.6718,1.462
13:44:15:9510,0.1202,1.3014,0.6718,1.469
13:44:15:9540,0.1231,1.3045,0.6713,1.472
13:44:15:9570,0.1261,1.3041,0.6686,1.471
13:44:15:9590,0.1253,1.2989,0.6699,1.467
13:44:15:9610,0.1253,1.2923,0.6733,1.463
13:44:15:9640,0.1265,1.2867,0.6774,1.460
13:44:15:9660,0.1295,1.2799,0.6818,1.456
13:44:15:9690,0.1331,1.2735,0.6884,1.454
13:44:15:9730,0.1346,1.2659,0.6984,1.452
13:44:15:9740,0.1375,1.2518,0.7072,1.444
13:44:15:9760,0.1412,1.2337,0.7163,1.434
13:44:15:9780,0.1466,1.2195,0.7287,1.428
13:44:15:9810,0.1549,1.2054,0.7378,1.422
13:44:15:9830,0.1651,1.1890,0.7419,1.411
13:44:15:9860,0.1769,1.1756,0.7444,1.403
13:44:15:9920,0.1923,1.1631,0.7431,1.394
13:44:15:9930,0.2086,1.1484,0.7409,1.383
13:44:15:9940,0.2230,1.1328,0.7383,1.370
13:44:15:9950,0.2377,1.1184,0.7358,1.360
13:44:15:9980,0.2531,1.1074,0.7326,1.352
13:44:16:0000,0.2709,1.0949,0.7258,1.341
13:44:16:0060,0.2870,1.0803,0.7155,1.327
13:44:16:0060,0.3007,1.0661,0.7019,1.311
13:44:16:0070,0.3173,1.0497,0.6845,1.293
13:44:16:0140,0.3335,1.0334,0.6638,1.273
13:44:16:0150,0.3471,1.0180,0.6386,1.251
13:44:16:0160,0.3611,1.0004,0.6103,1.226
13:44:16:0170,0.3738,0.9826,0.5809,1.201
13:44:16:0220,0.3875,0.9637,0.5516,1.176
13:44:16:0240,0.4021,0.9427,0.5284,1.153
13:44:16:0240,0.4133,0.9215,0.5120,1.132
13:44:16:0260,0.4229,0.8983,0.4998,1.112
13:44:16:0290,0.4336,0.8763,0.4905,1.094
13:44:16:0310,0.4436,0.8533,0.4847,1.077
13:44:16:0340,0.4500,0.8316,0.4832,1.062
13:44:16:0370,0.4559,0.8111,0.4835,1.049
13:44:16:0380,0.4632,0.7913,0.4859,1.038
13:44:16:0410,0.4688,0.7761,0.4908,1.031
13:44:16:0440,0.4756,0.7612,0.4969,1.026
13:44:16:0460,0.4839,0.7466,0.5023,1.022
13:44:16:0480,0.4910,0.7356,0.5089,1.020
13:44:16:0509,0.4974,0.7231,0.5140,1.017
13:44:16:0540,0.5042,0.7094,0.5145,1.011
13:44:16:0560,0.5120,0.6926,0.5079,1.000
13:44:16:0580,0.5177,0.6733,0.4957,0.983
13:44:16:0610,0.5228,0.6564,0.4852,0.969
13:44:16:0630,0.5262,0.6352,0.4744,0.952
13:44:16:0660,0.5260,0.6107,0.4634,0.930
13:44:16:0680,0.5247,0.5878,0.4554,0.910
13:44:16:0720,0.5218,0.5631,0.4539,0.892
13:44:16:0730,0.5147,0.5389,0.4554,0.873
13:44:16:0750,0.5045,0.5167,0.4549,0.853
13:44:16:0780,0.4920,0.4967,0.4561,0.835
13:44:16:0800,0.4756,0.4810,0.4625,0.819
13:44:16:0830,0.4578,0.4695,0.4683,0.806
13:44:16:0850,0.4395,0.4647,0.4725,0.795
13:44:16:0890,0.4192,0.4642,0.4778,0.787
13:44:16:0960,0.3982,0.4656,0.4825,0.780
13:44:16:0970,0.3752,0.4678,0.4883,0.773
13:44:16:0970,0.3503,0.4727,0.4984,0.771
13:44:16:0970,0.3256,0.4832,0.5108,0.775
13:44:16:1000,0.2973,0.4945,0.5274,0.782
13:44:16:1030,0.2629,0.5052,0.5470,0.790
13:44:16:1090,0.2233,0.5167,0.5685,0.800
13:44:16:1100,0.1798,0.5279,0.5870,0.810
13:44:16:1100,0.1361,0.5399,0.5993,0.818
13:44:16:1120,0.0967,0.5538,0.6039,0.825
13:44:16:1140,0.0594,0.5675,0.6022,0.830
13:44:16:1160,0.0220,0.5800,0.5968,0.832
13:44:16:1200,-0.0122,0.5888,0.5880,0.832
13:44:16:1220,-0.0423,0.5958,0.5809,0.833
13:44:16:1240,-0.0711,0.6032,0.5746,0.836
13:44:16:1270,-0.0994,0.6071,0.5677,0.837
13:44:16:1290,-0.1261,0.6068,0.5597,0.835
13:44:16:1310,-0.1532,0.6041,0.5506,0.832
13:44:16:1340,-0.1798,0.5988,0.5418,0.827
13:44:16:1370,-0.2050,0.5934,0.5316,0.823
13:44:16:1390,-0.2287,0.5919,0.5206,0.821
13:44:16:1409,-0.2484,0.5924,0.5101,0.820
13:44:16:1440,-0.2634,0.5949,0.5001,0.821
13:44:16:1460,-0.2739,0.6000,0.4915,0.823
13:44:16:1480,-0.2812,0.6071,0.4876,0.828
13:44:16:1510,-0.2827,0.6193,0.4866,0.837
13:44:16:1550,-0.2758,0.6364,0.4903,0.849
13:44:16:1560,-0.2636,0.6535,0.5042,0.866
13:44:16:1580,-0.2448,0.6713,0.5274,0.888
13:44:16:1600,-0.2196,0.6916,0.5602,0.917
13:44:16:1630,-0.1915,0.7119,0.6005,0.951
13:44:16:1650,-0.1612,0.7324,0.6454,0.989
13:44:16:1670,-0.1305,0.7527,0.6931,1.031
13:44:16:1700,-0.1031,0.7705,0.7388,1.072
13:44:16:1729,-0.0796,0.7866,0.7813,1.112
13:44:16:1750,-0.0603,0.8018,0.8179,1.147
13:44:16:1770,-0.0464,0.8135,0.8465,1.175
13:44:16:1790,-0.0366,0.8225,0.8682,1.197
13:44:16:1820,-0.0310,0.8269,0.8804,1.208
13:44:16:1850,-0.0278,0.8279,0.8809,1.209
13:44:16:1890,-0.0235,0.8296,0.8719,1.204
13:44:16:1900,-0.0183,0.8294,0.8572,1.193
13:44:16:1920,-0.0159,0.8260,0.8396,1.178
13:44:16:1940,-0.0164,0.8201,0.8145,1.156
13:44:16:1960,-0.0173,0.8128,0.7830,1.129
13:44:16:1990,-0.0193,0.8040,0.7500,1.100
13:44:16:2020,-0.0244,0.7937,0.7129,1.067
13:44:16:2090,-0.0327,0.7808,0.6723,1.031
13:44:16:2100,-0.0432,0.7683,0.6278,0.993
13:44:16:2110,-0.0562,0.7561,0.5795,0.954
13:44:16:2120,-0.0706,0.7436,0.5299,0.916
13:44:16:2140,-0.0865,0.7307,0.4793,0.878
13:44:16:2160,-0.1038,0.7185,0.4287,0.843
13:44:16:2190,-0.1207,0.7097,0.3787,0.813
13:44:16:2330,-0.1370,0.7033,0.3300,0.789
13:44:16:2340,-0.1542,0.6977,0.2875,0.770
13:44:16:2350,-0.1727,0.6923,0.2519,0.757
13:44:16:2350,-0.1908,0.6879,0.2201,0.747
13:44:16:2360,-0.2059,0.6857,0.1954,0.742
13:44:16:2360,-0.2179,0.6855,0.1783,0.741
13:44:16:2370,-0.2240,0.6867,0.1713,0.742
13:44:16:2400,-0.2257,0.6899,0.1744,0.747
13:44:16:2410,-0.2243,0.6921,0.1871,0.751
13:44:16:2430,-0.2169,0.6918,0.2084,0.754
13:44:16:2450,-0.2045,0.6914,0.2321,0.757
13:44:16:2480,-0.1874,0.6904,0.2565,0.760
13:44:16:2500,-0.1676,0.6877,0.2844,0.763
13:44:16:2540,-0.1485,0.6850,0.3178,0.770
13:44:16:2550,-0.1280,0.6816,0.3555,0.779
13:44:16:2570,-0.1065,0.6787,0.3940,0.792
13:44:16:2590,-0.0840,0.6782,0.4329,0.809
13:44:16:2620,-0.0603,0.6774,0.4725,0.828
13:44:16:2640,-0.0391,0.6787,0.5079,0.849
13:44:16:2670,-0.0191,0.6806,0.5379,0.868
13:44:16:2710,0.0005,0.6826,0.5636,0.885
13:44:16:2730,0.0181,0.6855,0.5817,0.899
13:44:16:2740,0.0330,0.6877,0.5934,0.909
13:44:16:2770,0.0450,0.6884,0.5983,0.913
13:44:16:2790,0.0552,0.6870,0.5953,0.911
13:44:16:2810,0.0642,0.6831,0.5880,0.904
13:44:16:2839,0.0704,0.6772,0.5731,0.890
13:44:16:2890,0.0748,0.6721,0.5528,0.873
13:44:16:2910,0.0818,0.6684,0.5299,0.857
13:44:16:2920,0.0926,0.6664,0.5040,0.841
13:44:16:2940,0.1024,0.6664,0.4810,0.828
13:44:16:2960,0.1104,0.6672,0.4603,0.818
13:44:16:2990,0.1180,0.6679,0.4424,0.810
13:44:16:3010,0.1258,0.6713,0.4278,0.806
13:44:16:3090,0.1329,0.6789,0.4163,0.807
13:44:16:3110,0.1380,0.6896,0.4065,0.812
13:44:16:3110,0.1422,0.7002,0.3994,0.819
13:44:16:3120,0.1444,0.7109,0.3943,0.826
13:44:16:3140,0.1439,0.7243,0.3875,0.834
13:44:16:3160,0.1419,0.7400,0.3818,0.845
13:44:16:3180,0.1383,0.7559,0.3787,0.857
13:44:16:3320,0.1329,0.7717,0.3757,0.869
13:44:16:3330,0.1246,0.7864,0.3755,0.880
13:44:16:3340,0.1138,0.7993,0.3813,0.893
13:44:16:3340,0.1016,0.8125,0.3904,0.907
13:44:16:3350,0.0887,0.8243,0.4031,0.922
13:44:16:3350,0.0743,0.8374,0.4192,0.939
13:44:16:3360,0.0630,0.8536,0.4395,0.962
13:44:16:3400,0.0533,0.8699,0.4620,0.986
13:44:16:3400,0.0418,0.8856,0.4827,1.009
13:44:16:3420,0.0298,0.8988,0.5011,1.029
13:44:16:3439,0.0169,0.9080,0.5162,1.045
13:44:16:3469,0.0054,0.9144,0.5265,1.055
13:44:16:3489,-0.0046,0.9210,0.5291,1.062
13:44:16:3510,-0.0134,0.9234,0.5284,1.064
13:44:16:3540,-0.0213,0.9232,0.5265,1.063
13:44:16:3570,-0.0278,0.9227,0.5250,1.062
13:44:16:3590,-0.0325,0.9205,0.5255,1.060
13:44:16:3610,-0.0362,0.9190,0.5245,1.059
13:44:16:3640,-0.0371,0.9181,0.5235,1.057
13:44:16:3660,-0.0362,0.9183,0.5250,1.058
13:44:16:3690,-0.0340,0.9188,0.5257,1.059
13:44:16:3710,-0.0291,0.9181,0.5252,1.058
13:44:16:3740,-0.0237,0.9178,0.5233,1.057
13:44:16:3760,-0.0149,0.9164,0.5201,1.054
13:44:16:3780,-0.0020,0.9144,0.5194,1.052
13:44:16:3810,0.0142,0.9137,0.5186,1.051
13:44:16:3840,0.0330,0.9122,0.5191,1.050
13:44:16:3920,0.0515,0.9107,0.5213,1.051
13:44:16:3930,0.0704,0.9076,0.5221,1.049
13:44:16:3930,0.0872,0.9037,0.5208,1.047
13:44:16:3940,0.1050,0.8990,0.5162,1.042
13:44:16:3960,0.1248,0.8929,0.5113,1.036
13:44:16:4010,0.1441,0.8885,0.5074,1.033
13:44:16:4030,0.1639,0.8853,0.5032,1.031
13:44:16:4030,0.1818,0.8819,0.4981,1.029
13:44:16:4170,0.1986,0.8785,0.4945,1.027
13:44:16:4190,0.2162,0.8756,0.4940,1.028
13:44:16:4200,0.2333,0.8778,0.4954,1.035
13:44:16:4200,0.2499,0.8814,0.4981,1.043
13:44:16:4210,0.2692,0.8822,0.5028,1.050
13:44:16:4210,0.2880,0.8848,0.5084,1.060
13:44:16:4220,0.3049,0.8905,0.5174,1.074
13:44:16:4250,0.3234,0.8951,0.5282,1.088
13:44:16:4260,0.3430,0.9017,0.5384,1.105
13:44:16:4270,0.3611,0.9093,0.5497,1.122
13:44:16:4290,0.3787,0.9168,0.5592,1.139
13:44:16:4320,0.3960,0.9254,0.5677,1.156
13:44:16:4340,0.4114,0.9357,0.5778,1.174
13:44:16:4370,0.4263,0.9454,0.5856,1.191
13:44:16:4390,0.4417,0.9554,0.5927,1.208
13:44:16:4430,0.4568,0.9672,0.5988,1.226
13:44:16:4440,0.4710,0.9777,0.6054,1.243
13:44:16:4460,0.4825,0.9865,0.6127,1.257
13:44:16:4490,0.4935,0.9948,0.6156,1.270
13:44:16:4510,0.5047,1.0026,0.6151,1.280
13:44:16:4540,0.5155,1.0111,0.6132,1.290
13:44:16:4560,0.5250,1.0212,0.6115,1.301
13:44:16:4590,0.5326,1.0302,0.6107,1.311
13:44:16:4610,0.5394,1.0368,0.6081,1.317
13:44:16:4630,0.5438,1.0427,0.6027,1.321
13:44:16:4660,0.5482,1.0488,0.5963,1.325
13:44:16:4680,0.5526,1.0583,0.5932,1.333
13:44:16:4710,0.5553,1.0705,0.5951,1.345
13:44:16:4730,0.5568,1.0825,0.5973,1.356
13:44:16:4760,0.5570,1.0962,0.5997,1.368
13:44:16:4780,0.5568,1.1098,0.6037,1.381
13:44:16:4800,0.5543,1.1233,0.6068,1.392
13:44:16:4830,0.5497,1.1372,0.6083,1.402
13:44:16:4860,0.5436,1.1492,0.6076,1.409
13:44:16:4890,0.5365,1.1619,0.6039,1.415
13:44:16:4910,0.5291,1.1748,0.6000,1.421
13:44:16:4930,0.5211,1.1865,0.5973,1.427
13:44:16:4950,0.5116,1.2005,0.5941,1.434
13:44:16:4980,0.5020,1.2166,0.5927,1.443
13:44:16:5000,0.4915,1.2325,0.5951,1.454
13:44:16:5100,0.4786,1.2454,0.5990,1.463
13:44:16:5110,0.4654,1.2562,0.6041,1.470
13:44:16:5120,0.4519,1.2669,0.6078,1.476
13:44:16:5130,0.4353,1.2777,0.6107,1.482
13:44:16:5130,0.4160,1.2852,0.6142,1.484
13:44:16:5150,0.3970,1.2906,0.6146,1.484
13:44:16:5170,0.3789,1.2953,0.6124,1.482
13:44:16:5350,0.3613,1.2984,0.6076,1.478
13:44:16:5390,0.3432,1.3021,0.6015,1.475
13:44:16:5390,0.3210,1.3055,0.5956,1.470
13:44:16:5400,0.2973,1.3106,0.5914,1.468
13:44:16:5400,0.2741,1.3175,0.5856,1.468
13:44:16:5400,0.2494,1.3194,0.5731,1.460
13:44:16:5410,0.2250,1.3175,0.5570,1.448
13:44:16:5410,0.2003,1.3158,0.5401,1.436
13:44:16:5410,0.1788,1.3128,0.5228,1.424
13:44:16:5420,0.1625,1.3053,0.5069,1.410
13:44:16:5430,0.1478,1.2928,0.4908,1.391
13:44:16:5460,0.1356,1.2791,0.4744,1.371
13:44:16:5480,0.1283,1.2691,0.4595,1.356
13:44:16:5510,0.1258,1.2628,0.4471,1.345
13:44:16:5560,0.1275,1.2579,0.4366,1.338
13:44:16:5570,0.1346,1.2535,0.4290,1.332
13:44:16:5580,0.1436,1.2503,0.4280,1.329
13:44:16:5600,0.1551,1.2459,0.4346,1.329
13:44:16:5629,0.1695,1.2413,0.4502,1.331
13:44:16:5649,0.1835,1.2349,0.4705,1.334
13:44:16:5679,0.1947,1.2254,0.4898,1.334
13:44:16:5709,0.2028,1.2142,0.5091,1.332
