time,gFx,gFy,gFz,TgF
13:41:53:0450,0.3103,0.5690,0.4798,0.806
13:41:53:0480,0.3278,0.5724,0.4720,0.811
13:41:53:0500,0.3435,0.5775,0.4671,0.818
13:41:53:0530,0.3586,0.5829,0.4649,0.827
13:41:53:0550,0.3752,0.5900,0.4671,0.841
13:41:53:0570,0.3916,0.5975,0.4695,0.855
13:41:53:0600,0.4050,0.6049,0.4712,0.867
13:41:53:0620,0.4170,0.6120,0.4725,0.878
13:41:53:0650,0.4268,0.6181,0.4710,0.887
13:41:53:0670,0.4348,0.6227,0.4664,0.891
13:41:53:0690,0.4410,0.6276,0.4620,0.895
13:41:53:0720,0.4441,0.6320,0.4578,0.898
13:41:53:0740,0.4451,0.6388,0.4527,0.901
13:41:53:0760,0.4449,0.6469,0.4473,0.904
13:41:53:0790,0.4417,0.6545,0.4444,0.906
13:41:53:0820,0.4344,0.6625,0.4429,0.908
13:41:53:0840,0.4253,0.6694,0.4400,0.907
13:41:53:0859,0.4124,0.6752,0.4383,0.904
13:41:53:0890,0.3950,0.6826,0.4378,0.902
13:41:53:0910,0.3774,0.6911,0.4368,0.900
13:41:53:0940,0.3579,0.6980,0.4370,0.898
13:41:53:0970,0.3364,0.7036,0.4373,0.894
13:41:53:0980,0.3129,0.7085,0.4383,0.890
13:41:53:1010,0.2875,0.7114,0.4419,0.885
13:41:53:1030,0.2641,0.7133,0.4475,0.883
13:41:53:1060,0.2423,0.7153,0.4546,0.882
13:41:53:1090,0.2221,0.7143,0.4639,0.880
13:41:53:1100,0.2013,0.7121,0.4732,0.878
13:41:53:1130,0.1803,0.7107,0.4832,0.878
13:41:53:1150,0.1622,0.7107,0.4932,0.880
13:41:53:1180,0.1461,0.7119,0.5008,0.883
13:41:53:1200,0.1324,0.7114,0.5089,0.885
13:41:53:1230,0.1202,0.7121,0.5201,0.890
13:41:53:1250,0.1090,0.7153,0.5331,0.899
13:41:53:1270,0.1009,0.7173,0.5462,0.907
13:41:53:1300,0.0955,0.7177,0.5582,0.914
13:41:53:1330,0.0914,0.7195,0.5690,0.922
13:41:53:1350,0.0879,0.7202,0.5787,0.928
13:41:53:1370,0.0838,0.7234,0.5861,0.935
13:41:53:1390,0.0789,0.7290,0.5929,0.943
13:41:53:1419,0.0760,0.7353,0.5993,0.952
13:41:53:1440,0.0750,0.7419,0.6037,0.959
13:41:53:1480,0.0740,0.7493,0.6078,0.968
13:41:53:1490,0.0730,0.7576,0.6090,0.975
13:41:53:1520,0.0708,0.7649,0.6093,0.980
13:41:53:1540,0.0701,0.7708,0.6081,0.984
13:41:53:1570,0.0694,0.7776,0.6032,0.987
13:41:53:1590,0.0672,0.7861,0.5975,0.990
13:41:53:1620,0.0669,0.7935,0.5885,0.990
13:41:53:1650,0.0657,0.8018,0.5765,0.990
13:41:53:1670,0.0613,0.8089,0.5629,0.987
13:41:53:1690,0.0562,0.8113,0.5477,0.980
13:41:53:1710,0.0493,0.8130,0.5309,0.972
13:41:53:1739,0.0410,0.8140,0.5152,0.964
13:41:53:1760,0.0347,0.8113,0.5030,0.955
13:41:53:1790,0.0288,0.8067,0.4925,0.946
13:41:53:1810,0.0225,0.8006,0.4854,0.936
13:41:53:1840,0.0149,0.7947,0.4825,0.930
13:41:53:1860,0.0081,0.7864,0.4822,0.923
13:41:53:1880,0.0049,0.7771,0.4852,0.916
13:41:53:1910,0.0022,0.7676,0.4923,0.912
13:41:53:1950,-0.0007,0.7563,0.5042,0.909
13:41:53:1960,-0.0010,0.7449,0.5201,0.908
13:41:53:1990,0.0024,0.7329,0.5387,0.910
13:41:53:2010,0.0081,0.7224,0.5609,0.915
13:41:53:2030,0.0183,0.7141,0.5866,0.924
13:41:53:2060,0.0332,0.7087,0.6117,0.937
13:41:53:2080,0.0493,0.7065,0.6325,0.950
13:41:53:2100,0.0667,0.7060,0.6486,0.961
13:41:53:2130,0.0848,0.7075,0.6591,0.971
13:41:53:2150,0.1024,0.7104,0.6628,0.977
13:41:53:2170,0.1190,0.7143,0.6613,0.981
13:41:53:2190,0.1339,0.7158,0.6572,0.981
13:41:53:2230,0.1466,0.7153,0.6488,0.977
13:41:53:2240,0.1583,0.7124,0.6371,0.969
13:41:53:2270,0.1681,0.7092,0.6271,0.961
13:41:53:2290,0.1752,0.7067,0.6198,0.956
13:41:53:2320,0.1820,0.7041,0.6142,0.952
13:41:53:2340,0.1901,0.7041,0.6095,0.950
13:41:53:2370,0.1964,0.7045,0.6054,0.949
13:41:53:2390,0.2018,0.7080,0.6029,0.952
13:41:53:2420,0.2096,0.7138,0.6002,0.956
13:41:53:2440,0.2179,0.7192,0.5988,0.961
13:41:53:2460,0.2257,0.7258,0.5993,0.968
13:41:53:2480,0.2340,0.7336,0.5995,0.976
13:41:53:2510,0.2445,0.7409,0.6007,0.985
13:41:53:2530,0.2553,0.7500,0.6046,0.997
13:41:53:2560,0.2624,0.7576,0.6051,1.004
13:41:53:2580,0.2682,0.7622,0.6046,1.009
13:41:53:2600,0.2734,0.7664,0.6044,1.014
13:41:53:2630,0.2768,0.7686,0.6015,1.014
13:41:53:2650,0.2765,0.7661,0.6005,1.012
13:41:53:2680,0.2729,0.7615,0.6002,1.007
13:41:53:2700,0.2712,0.7568,0.5995,1.003
13:41:53:2730,0.2724,0.7495,0.5997,0.998
13:41:53:2750,0.2751,0.7392,0.5997,0.991
13:41:53:2770,0.2787,0.7270,0.6019,0.984
13:41:53:2800,0.2853,0.7153,0.6059,0.980
13:41:53:2819,0.2954,0.7070,0.6107,0.980
13:41:53:2849,0.3081,0.7014,0.6193,0.985
13:41:53:2870,0.3225,0.7002,0.6313,0.996
13:41:53:2890,0.3359,0.7050,0.6435,1.012
13:41:53:2920,0.3489,0.7136,0.6525,1.028
13:41:53:2940,0.3603,0.7238,0.6567,1.042
13:41:53:2970,0.3699,0.7375,0.6562,1.054
13:41:53:2990,0.3767,0.7519,0.6518,1.064
13:41:53:3020,0.3806,0.7634,0.6437,1.069
13:41:53:3040,0.3811,0.7730,0.6361,1.071
13:41:53:3060,0.3784,0.7788,0.6286,1.070
13:41:53:3090,0.3723,0.7820,0.6203,1.065
13:41:53:3110,0.3638,0.7849,0.6151,1.062
13:41:53:3140,0.3550,0.7879,0.6110,1.058
13:41:53:3160,0.3437,0.7879,0.6066,1.052
13:41:53:3180,0.3337,0.7871,0.6051,1.047
13:41:53:3210,0.3230,0.7888,0.6056,1.046
13:41:53:3240,0.3117,0.7901,0.6098,1.046
13:41:53:3260,0.3022,0.7901,0.6171,1.047
13:41:53:3290,0.2932,0.7903,0.6286,1.051
13:41:53:3320,0.2831,0.7908,0.6452,1.059
13:41:53:3340,0.2685,0.7923,0.6625,1.067
13:41:53:3360,0.2521,0.7962,0.6840,1.080
13:41:53:3380,0.2379,0.7993,0.7094,1.095
13:41:53:3410,0.2228,0.8032,0.7346,1.111
13:41:53:3430,0.2064,0.8064,0.7590,1.127
13:41:53:3469,0.1906,0.8108,0.7837,1.144
13:41:53:3489,0.1791,0.8181,0.8116,1.166
13:41:53:3510,0.1705,0.8277,0.8423,1.193
13:41:53:3530,0.1644,0.8384,0.8724,1.221
13:41:53:3550,0.1583,0.8487,0.9022,1.249
13:41:53:3580,0.1458,0.8580,0.9266,1.271
13:41:53:3610,0.1324,0.8648,0.9371,1.282
13:41:53:3650,0.1224,0.8704,0.9376,1.285
13:41:53:3660,0.1148,0.8768,0.9322,1.285
13:41:53:3680,0.1077,0.8792,0.9200,1.277
13:41:53:3700,0.1011,0.8782,0.9056,1.266
13:41:53:3730,0.0948,0.8773,0.8939,1.256
13:41:53:3750,0.0882,0.8775,0.8802,1.246
13:41:53:3770,0.0828,0.8809,0.8660,1.238
13:41:53:3820,0.0782,0.8873,0.8550,1.235
13:41:53:3840,0.0733,0.8929,0.8414,1.229
13:41:53:3850,0.0682,0.8990,0.8247,1.222
13:41:53:3870,0.0667,0.9088,0.8125,1.221
13:41:53:3890,0.0691,0.9183,0.8028,1.222
13:41:53:3920,0.0735,0.9273,0.7927,1.222
13:41:53:3940,0.0774,0.9359,0.7866,1.225
13:41:53:3970,0.0760,0.9435,0.7859,1.230
13:41:53:3990,0.0708,0.9559,0.7842,1.238
13:41:53:4020,0.0657,0.9691,0.7725,1.241
13:41:53:4040,0.0621,0.9801,0.7546,1.239
13:41:53:4060,0.0586,0.9921,0.7356,1.236
13:41:53:4089,0.0525,1.0021,0.7138,1.231
13:41:53:4140,0.0445,1.0070,0.6936,1.224
13:41:53:4150,0.0374,1.0085,0.6772,1.215
13:41:53:4160,0.0293,1.0109,0.6650,1.210
13:41:53:4190,0.0225,1.0146,0.6559,1.208
13:41:53:4210,0.0181,1.0185,0.6537,1.210
13:41:53:4230,0.0144,1.0241,0.6557,1.216
13:41:53:4260,0.0115,1.0285,0.6567,1.220
13:41:53:4280,0.0071,1.0331,0.6603,1.226
13:41:53:4310,0.0044,1.0392,0.6701,1.237
13:41:53:4340,0.0000,1.0451,0.6821,1.248
13:41:53:4360,-0.0083,1.0510,0.6940,1.259
13:41:53:4380,-0.0166,1.0546,0.7050,1.269
13:41:53:4400,-0.0235,1.0561,0.7141,1.275
13:41:53:4430,-0.0305,1.0554,0.7187,1.277
13:41:53:4460,-0.0420,1.0519,0.7197,1.275
13:41:53:4480,-0.0555,1.0490,0.7195,1.273
13:41:53:4500,-0.0674,1.0453,0.7136,1.267
13:41:53:4530,-0.0770,1.0397,0.7058,1.259
13:41:53:4550,-0.0831,1.0343,0.6999,1.252
13:41:53:4580,-0.0875,1.0295,0.6889,1.242
13:41:53:4600,-0.0911,1.0243,0.6747,1.230
13:41:53:4630,-0.0948,1.0192,0.6598,1.218
13:41:53:4650,-0.0977,1.0160,0.6447,1.207
13:41:53:4670,-0.0985,1.0160,0.6366,1.203
13:41:53:4700,-0.0958,1.0209,0.6354,1.206
13:41:53:4720,-0.0901,1.0280,0.6376,1.213
13:41:53:4740,-0.0867,1.0385,0.6427,1.224
13:41:53:4770,-0.0833,1.0527,0.6532,1.242
13:41:53:4800,-0.0760,1.0683,0.6647,1.261
13:41:53:4840,-0.0667,1.0835,0.6730,1.277
13:41:53:4850,-0.0586,1.0954,0.6816,1.291
13:41:53:4870,-0.0530,1.1040,0.6914,1.304
13:41:53:4890,-0.0474,1.1098,0.6977,1.312
13:41:53:4920,-0.0410,1.1135,0.6987,1.315
13:41:53:4940,-0.0354,1.1157,0.6972,1.316
13:41:53:4960,-0.0288,1.1152,0.6918,1.313
13:41:53:4990,-0.0193,1.1113,0.6784,1.302
13:41:53:5010,-0.0083,1.1042,0.6628,1.288
13:41:53:5040,-0.0007,1.0962,0.6510,1.275
13:41:53:5060,0.0088,1.0859,0.6376,1.259
13:41:53:5080,0.0222,1.0720,0.6217,1.239
13:41:53:5110,0.0315,1.0576,0.6063,1.219
13:41:53:5140,0.0354,1.0427,0.5924,1.200
13:41:53:5170,0.0406,1.0234,0.5797,1.177
13:41:53:5190,0.0503,1.0028,0.5702,1.155
13:41:53:5210,0.0584,0.9870,0.5663,1.139
13:41:53:5230,0.0647,0.9674,0.5589,1.119
13:41:53:5250,0.0730,0.9432,0.5436,1.091
13:41:53:5280,0.0860,0.9183,0.5228,1.060
13:41:53:5310,0.0997,0.8927,0.5003,1.028
13:41:53:5330,0.1119,0.8690,0.4874,1.003
13:41:53:5350,0.1261,0.8440,0.4871,0.983
13:41:53:5380,0.1432,0.8152,0.4971,0.966
13:41:53:5400,0.1661,0.7859,0.5128,0.953
13:41:53:5430,0.1906,0.7637,0.5345,0.951
13:41:53:5450,0.2155,0.7502,0.5597,0.960
13:41:53:5480,0.2384,0.7424,0.5795,0.972
13:41:53:5500,0.2587,0.7417,0.5944,0.985
13:41:53:5520,0.2883,0.7395,0.5910,0.990
13:41:53:5550,0.3237,0.7353,0.5734,0.987
13:41:53:5570,0.3555,0.7344,0.5589,0.989
13:41:53:5600,0.3828,0.7368,0.5563,0.999
13:41:53:5620,0.4080,0.7390,0.5665,1.017
13:41:53:5649,0.4402,0.7368,0.5839,1.038
13:41:53:5669,0.4725,0.7397,0.6154,1.072
13:41:53:5689,0.4947,0.7493,0.6721,1.122
13:41:53:5719,0.5113,0.7624,0.7461,1.183
13:41:53:5740,0.5255,0.7781,0.8267,1.251
13:41:53:5770,0.5426,0.7981,0.9139,1.329
13:41:53:5790,0.5648,0.8213,0.9997,1.412
13:41:53:5820,0.5907,0.8426,1.0788,1.491
13:41:53:5840,0.6159,0.8616,1.1506,1.564
13:41:53:5860,0.6344,0.8797,1.2058,1.622
13:41:53:5890,0.6474,0.8939,1.2322,1.654
13:41:53:5910,0.6545,0.9017,1.2286,1.659
13:41:53:5940,0.6528,0.9041,1.2036,1.641
13:41:53:5960,0.6415,0.8985,1.1672,1.607
13:41:53:5980,0.6173,0.8848,1.1326,1.564
13:41:53:6000,0.5787,0.8641,1.1025,1.516
13:41:53:6040,0.5291,0.8431,1.0813,1.470
13:41:53:6050,0.4786,0.8309,1.0671,1.435
13:41:53:6080,0.4322,0.8223,1.0497,1.402
13:41:53:6100,0.3872,0.8174,1.0336,1.373
13:41:53:6130,0.3449,0.8150,1.0219,1.352
13:41:53:6160,0.3032,0.8091,1.0114,1.330
13:41:53:6180,0.2629,0.7998,0.9977,1.305
13:41:53:6200,0.2277,0.7849,0.9767,1.274
13:41:53:6230,0.1962,0.7637,0.9574,1.240
13:41:53:6250,0.1669,0.7397,0.9408,1.208
13:41:53:6270,0.1397,0.7180,0.9247,1.179
13:41:53:6300,0.1146,0.6997,0.9083,1.152
13:41:53:6340,0.0921,0.6857,0.8880,1.126
13:41:53:6340,0.0708,0.6755,0.8646,1.099
13:41:53:6370,0.0508,0.6674,0.8392,1.073
13:41:53:6390,0.0359,0.6611,0.8113,1.047
13:41:53:6410,0.0278,0.6572,0.7813,1.021
13:41:53:6440,0.0283,0.6557,0.7529,0.999
13:41:53:6460,0.0347,0.6552,0.7341,0.985
13:41:53:6490,0.0442,0.6552,0.7226,0.976
13:41:53:6510,0.0581,0.6550,0.7129,0.970
13:41:53:6540,0.0755,0.6547,0.7050,0.965
13:41:53:6560,0.0948,0.6554,0.7011,0.964
13:41:53:6580,0.1160,0.6586,0.7016,0.969
13:41:53:6610,0.1392,0.6640,0.7033,0.977
13:41:53:6640,0.1625,0.6703,0.7033,0.985
13:41:53:6660,0.1866,0.6762,0.7043,0.994
13:41:53:6690,0.2113,0.6843,0.7107,1.009
13:41:53:6710,0.2335,0.6943,0.7202,1.027
13:41:53:6740,0.2533,0.7019,0.7334,1.046
13:41:53:6770,0.2690,0.7109,0.7519,1.069
13:41:53:6780,0.2817,0.7182,0.7754,1.094
13:41:53:6810,0.2912,0.7199,0.7993,1.114
13:41:53:6830,0.2949,0.7226,0.8262,1.137
13:41:53:6860,0.2944,0.7270,0.8592,1.163
13:41:53:6879,0.2890,0.7331,0.8941,1.192
13:41:53:6899,0.2787,0.7414,0.9293,1.221
13:41:53:6929,0.2614,0.7449,0.9535,1.238
13:41:53:6949,0.2375,0.7414,0.9623,1.238
13:41:53:6979,0.2101,0.7361,0.9601,1.228
13:41:53:7020,0.1781,0.7314,0.9491,1.211
13:41:53:7030,0.1424,0.7285,0.9359,1.195
13:41:53:7050,0.1055,0.7251,0.9242,1.179
13:41:53:7070,0.0657,0.7173,0.9090,1.160
13:41:53:7100,0.0278,0.7087,0.8909,1.139
13:41:53:7130,-0.0066,0.7004,0.8758,1.121
13:41:53:7160,-0.0398,0.6918,0.8641,1.108
13:41:53:7170,-0.0669,0.6826,0.8563,1.097
13:41:53:7210,-0.0872,0.6721,0.8545,1.091
13:41:53:7220,-0.1016,0.6586,0.8594,1.088
13:41:53:7250,-0.1077,0.6396,0.8641,1.080
13:41:53:7270,-0.1019,0.6156,0.8663,1.068
13:41:53:7290,-0.0855,0.5888,0.8687,1.053
13:41:53:7320,-0.0642,0.5592,0.8746,1.040
13:41:53:7340,-0.0406,0.5326,0.8885,1.037
13:41:53:7370,-0.0134,0.5101,0.9066,1.040
13:41:53:7390,0.0186,0.4881,0.9212,1.043
13:41:53:7410,0.0518,0.4686,0.9303,1.043
13:41:53:7440,0.0806,0.4539,0.9342,1.042
13:41:53:7460,0.1102,0.4449,0.9357,1.042
13:41:53:7490,0.1380,0.4405,0.9354,1.043
13:41:53:7510,0.1627,0.4385,0.9293,1.040
13:41:53:7580,0.1849,0.4390,0.9186,1.035
13:41:53:7580,0.2020,0.4397,0.9080,1.029
13:41:53:7610,0.2150,0.4402,0.8983,1.023
13:41:53:7620,0.2208,0.4400,0.8875,1.015
13:41:53:7630,0.2204,0.4385,0.8692,0.998
13:41:53:7660,0.2152,0.4390,0.8450,0.976
13:41:53:7680,0.2011,0.4400,0.8186,0.951
13:41:53:7700,0.1783,0.4446,0.7888,0.923
13:41:53:7740,0.1507,0.4546,0.7571,0.896
13:41:53:7760,0.1219,0.4683,0.7236,0.871
13:41:53:7780,0.0980,0.4839,0.6896,0.848
13:41:53:7810,0.0762,0.5011,0.6596,0.832
13:41:53:7830,0.0535,0.5191,0.6359,0.823
13:41:53:7860,0.0310,0.5367,0.6173,0.819
13:41:53:7880,0.0086,0.5524,0.6032,0.818
13:41:53:7900,-0.0129,0.5677,0.5934,0.821
13:41:53:7930,-0.0330,0.5831,0.5870,0.828
13:41:53:7950,-0.0525,0.5971,0.5809,0.835
13:41:53:7970,-0.0689,0.6088,0.5717,0.838
13:41:53:8000,-0.0828,0.6171,0.5558,0.835
13:41:53:8030,-0.0977,0.6244,0.5345,0.828
13:41:53:8050,-0.1129,0.6317,0.5098,0.820
13:41:53:8070,-0.1285,0.6374,0.4810,0.809
13:41:53:8100,-0.1405,0.6396,0.4500,0.795
13:41:53:8120,-0.1498,0.6398,0.4170,0.778
13:41:53:8149,-0.1588,0.6408,0.3828,0.763
13:41:53:8169,-0.1649,0.6383,0.3513,0.747
13:41:53:8189,-0.1705,0.6335,0.3222,0.731
13:41:53:8210,-0.1747,0.6281,0.2949,0.716
13:41:53:8240,-0.1766,0.6203,0.2709,0.700
13:41:53:8260,-0.1739,0.6083,0.2519,0.681
13:41:53:8280,-0.1637,0.5922,0.2370,0.658
13:41:53:8310,-0.1478,0.5746,0.2282,0.636
13:41:53:8340,-0.1246,0.5550,0.2279,0.613
13:41:53:8360,-0.0950,0.5326,0.2357,0.590
13:41:53:8380,-0.0589,0.5081,0.2494,0.569
13:41:53:8410,-0.0186,0.4835,0.2697,0.554
13:41:53:8440,0.0220,0.4568,0.2980,0.546
13:41:53:8460,0.0655,0.4287,0.3274,0.543
13:41:53:8480,0.1097,0.4026,0.3569,0.549
13:41:53:8510,0.1551,0.3789,0.3894,0.565
13:41:53:8530,0.2033,0.3574,0.4224,0.589
13:41:53:8560,0.2533,0.3369,0.4541,0.620
13:41:53:8580,0.3015,0.3186,0.4842,0.653
13:41:53:8600,0.3486,0.3056,0.5145,0.693
13:41:53:8630,0.3967,0.2988,0.5470,0.739
13:41:53:8660,0.4429,0.2936,0.5834,0.789
13:41:53:8680,0.4844,0.2907,0.6208,0.839
13:41:53:8700,0.5216,0.2912,0.6550,0.886
13:41:53:8730,0.5543,0.2954,0.6843,0.929
13:41:53:8750,0.5819,0.3015,0.7102,0.966
13:41:53:8770,0.6037,0.3098,0.7304,0.997
13:41:53:8800,0.6181,0.3188,0.7422,1.017
13:41:53:8820,0.6286,0.3281,0.7480,1.031
13:41:53:8850,0.6357,0.3418,0.7463,1.038
13:41:53:8870,0.6388,0.3586,0.7344,1.037
13:41:53:8890,0.6359,0.3777,0.7175,1.030
13:41:53:8920,0.6254,0.3984,0.6967,1.018
13:41:53:8940,0.6078,0.4217,0.6699,0.998
13:41:53:8970,0.5834,0.4456,0.6364,0.972
13:41:53:8990,0.5526,0.4686,0.6027,0.942
13:41:53:9020,0.5186,0.4915,0.5736,0.916
13:41:53:9040,0.4818,0.5138,0.5492,0.893
13:41:53:9060,0.4390,0.5318,0.5287,0.869
13:41:53:9090,0.3926,0.5443,0.5133,0.845
13:41:53:9120,0.3442,0.5504,0.5028,0.821
13:41:53:9140,0.2954,0.5541,0.4964,0.800
13:41:53:9160,0.2489,0.5580,0.4962,0.787
13:41:53:9190,0.2099,0.5633,0.5003,0.782
13:41:53:9210,0.1761,0.5702,0.5108,0.786
13:41:53:9240,0.1444,0.5763,0.5235,0.792
13:41:53:9260,0.1165,0.5841,0.5350,0.801
13:41:53:9280,0.0941,0.5941,0.5502,0.815
13:41:53:9310,0.0755,0.6012,0.5651,0.829
13:41:53:9330,0.0584,0.6051,0.5795,0.840
13:41:53:9350,0.0454,0.6107,0.5953,0.854
13:41:53:9380,0.0369,0.6176,0.6127,0.871
13:41:53:9400,0.0291,0.6252,0.6288,0.887
13:41:53:9520,0.0230,0.6325,0.6405,0.900
13:41:53:9530,0.0154,0.6369,0.6479,0.909
13:41:53:9540,0.0061,0.6396,0.6503,0.912
13:41:53:9550,-0.0010,0.6420,0.6501,0.914
13:41:53:9550,-0.0046,0.6435,0.6491,0.914
13:41:53:9560,-0.0059,0.6449,0.6467,0.913
13:41:53:9570,-0.0061,0.6452,0.6435,0.911
13:41:53:9600,-0.0039,0.6447,0.6410,0.909
13:41:53:9620,0.0022,0.6413,0.6388,0.905
13:41:53:9640,0.0112,0.6383,0.6359,0.901
13:41:53:9670,0.0222,0.6352,0.6327,0.897
13:41:53:9690,0.0332,0.6278,0.6298,0.890
13:41:53:9720,0.0464,0.6186,0.6291,0.883
13:41:53:9740,0.0647,0.6088,0.6325,0.880
13:41:53:9760,0.0853,0.5983,0.6361,0.877
13:41:53:9790,0.1065,0.5870,0.6388,0.874
13:41:53:9820,0.1263,0.5773,0.6393,0.871
13:41:53:9840,0.1429,0.5668,0.6354,0.863
13:41:53:9870,0.1573,0.5543,0.6274,0.852
13:41:53:9890,0.1708,0.5443,0.6171,0.840
13:41:53:9920,0.1837,0.5375,0.6034,0.829
13:41:53:9940,0.1927,0.5289,0.5866,0.813
13:41:53:9960,0.1984,0.5223,0.5699,0.798
13:41:53:9990,0.2011,0.5186,0.5514,0.783
13:41:54:0010,0.2025,0.5147,0.5323,0.768
13:41:54:0040,0.2050,0.5128,0.5138,0.754
13:41:54:0060,0.2072,0.5118,0.4959,0.742
13:41:54:0090,0.2108,0.5128,0.4820,0.735
13:41:54:0110,0.2182,0.5142,0.4730,0.732
13:41:54:0140,0.2265,0.5172,0.4705,0.735
13:41:54:0160,0.2362,0.5213,0.4747,0.744
13:41:54:0190,0.2487,0.5265,0.4839,0.757
13:41:54:0210,0.2621,0.5311,0.4942,0.771
13:41:54:0240,0.2763,0.5350,0.5042,0.785
13:41:54:0250,0.2922,0.5401,0.5164,0.802
13:41:54:0280,0.3103,0.5421,0.5294,0.819
13:41:54:0300,0.3283,0.5416,0.5433,0.834
13:41:54:0330,0.3462,0.5394,0.5563,0.849
13:41:54:0429,0.3638,0.5370,0.5665,0.861
13:41:54:0440,0.3823,0.5370,0.5763,0.876
13:41:54:0440,0.4031,0.5357,0.5861,0.890
13:41:54:0450,0.4273,0.5333,0.5949,0.906
13:41:54:0460,0.4534,0.5309,0.6039,0.923
13:41:54:0480,0.4800,0.5282,0.6161,0.943
13:41:54:0500,0.5084,0.5282,0.6278,0.965
13:41:54:0520,0.5365,0.5301,0.6371,0.987
13:41:54:0550,0.5602,0.5353,0.6452,1.008
13:41:54:0570,0.5809,0.5411,0.6506,1.026
13:41:54:0590,0.6015,0.5450,0.6528,1.042
13:41:54:0620,0.6188,0.5484,0.6525,1.053
13:41:54:0650,0.6342,0.5521,0.6520,1.064
13:41:54:0670,0.6457,0.5538,0.6491,1.070
13:41:54:0690,0.6518,0.5568,0.6410,1.070
13:41:54:0709,0.6547,0.5624,0.6322,1.070
13:41:54:0730,0.6525,0.5643,0.6215,1.063
13:41:54:0760,0.6496,0.5670,0.6073,1.055
13:41:54:0780,0.6479,0.5680,0.5939,1.046
13:41:54:0810,0.6449,0.5660,0.5839,1.038
13:41:54:0840,0.6383,0.5653,0.5760,1.029
13:41:54:0859,0.6332,0.5624,0.5680,1.020
13:41:54:0880,0.6303,0.5594,0.5629,1.013
13:41:54:0910,0.6271,0.5568,0.5614,1.009
13:41:54:0930,0.6249,0.5526,0.5636,1.007
13:41:54:0960,0.6227,0.5489,0.5680,1.006
13:41:54:0990,0.6225,0.5455,0.5746,1.008
13:41:54:1010,0.6286,0.5392,0.5875,1.015
13:41:54:1030,0.6376,0.5321,0.6049,1.027
13:41:54:1050,0.6459,0.5274,0.6244,1.042
13:41:54:1080,0.6572,0.5252,0.6454,1.060
13:41:54:1100,0.6684,0.5221,0.6662,1.078
13:41:54:1130,0.6799,0.5160,0.6867,1.095
13:41:54:1160,0.6918,0.5096,0.7065,1.112
13:41:54:1180,0.7021,0.5042,0.7236,1.127
13:41:54:1220,0.7126,0.5003,0.7385,1.142
13:41:54:1230,0.7238,0.4976,0.7549,1.158
13:41:54:1250,0.7373,0.4935,0.7683,1.174
13:41:54:1270,0.7510,0.4896,0.7771,1.186
13:41:54:1300,0.7627,0.4866,0.7857,1.198
13:41:54:1340,0.7734,0.4849,0.7896,1.207
13:41:54:1350,0.7817,0.4871,0.7883,1.212
13:41:54:1370,0.7886,0.4901,0.7852,1.216
13:41:54:1390,0.7937,0.4920,0.7813,1.218
13:41:54:1419,0.7964,0.4945,0.7766,1.217
13:41:54:1440,0.7964,0.4996,0.7698,1.215
13:41:54:1480,0.7944,0.5079,0.7627,1.213
13:41:54:1490,0.7940,0.5172,0.7546,1.211
13:41:54:1520,0.7937,0.5260,0.7475,1.211
13:41:54:1540,0.7937,0.5379,0.7431,1.213
13:41:54:1560,0.7935,0.5514,0.7405,1.217
13:41:54:1590,0.7876,0.5648,0.7378,1.218
13:41:54:1610,0.7791,0.5792,0.7312,1.215
13:41:54:1640,0.7744,0.5929,0.7246,1.215
13:41:54:1660,0.7703,0.6041,0.7204,1.215
13:41:54:1690,0.7629,0.6103,0.7148,1.211
13:41:54:1710,0.7510,0.6137,0.7099,1.202
13:41:54:1729,0.7356,0.6124,0.7050,1.189
13:41:54:1760,0.7221,0.6027,0.7016,1.173
13:41:54:1780,0.7099,0.5917,0.7014,1.160
13:41:54:1810,0.6967,0.5814,0.6989,1.145
13:41:54:1830,0.6845,0.5729,0.6977,1.133
13:41:54:1860,0.6762,0.5658,0.6958,1.123
13:41:54:1880,0.6713,0.5585,0.6914,1.114
13:41:54:1910,0.6696,0.5504,0.6894,1.108
13:41:54:1930,0.6681,0.5404,0.6901,1.102
13:41:54:1970,0.6674,0.5318,0.6916,1.098
13:41:54:1990,0.6689,0.5252,0.6916,1.096
13:41:54:2000,0.6713,0.5169,0.6921,1.094
13:41:54:2050,0.6769,0.5098,0.6948,1.096
13:41:54:2060,0.6870,0.5030,0.6984,1.101
13:41:54:2070,0.7016,0.4957,0.7038,1.111
13:41:54:2120,0.7187,0.4891,0.7107,1.123
13:41:54:2170,0.7385,0.4827,0.7180,1.138
13:41:54:2170,0.7593,0.4783,0.7280,1.156
13:41:54:2180,0.7795,0.4739,0.7368,1.173
13:41:54:2190,0.8010,0.4668,0.7431,1.188
13:41:54:2220,0.8206,0.4620,0.7510,1.204
13:41:54:2240,0.8401,0.4598,0.7590,1.222
13:41:54:2260,0.8619,0.4583,0.7649,1.240
13:41:54:2290,0.8829,0.4583,0.7664,1.256
13:41:54:2310,0.9007,0.4590,0.7659,1.268
13:41:54:2340,0.9146,0.4622,0.7664,1.280
13:41:54:2360,0.9251,0.4671,0.7659,1.289
13:41:54:2390,0.9352,0.4727,0.7632,1.296
13:41:54:2410,0.9437,0.4778,0.7602,1.303
13:41:54:2440,0.9498,0.4847,0.7580,1.308
13:41:54:2460,0.9537,0.4901,0.7573,1.313
