time,gFx,gFy,gFz,TgF
13:40:23:3260,0.1185,0.9718,0.1019,0.984
13:40:23:3320,0.1195,0.9689,0.1011,0.981
13:40:23:3330,0.1163,0.9657,0.1038,0.978
13:40:23:3330,0.1136,0.9615,0.1085,0.974
13:40:23:3380,0.1116,0.9569,0.1119,0.970
13:40:23:3390,0.1075,0.9540,0.1146,0.967
13:40:23:3400,0.1028,0.9528,0.1175,0.965
13:40:23:3430,0.0987,0.9528,0.1202,0.965
13:40:23:3489,0.0941,0.9513,0.1236,0.964
13:40:23:3489,0.0948,0.9464,0.1248,0.959
13:40:23:3500,0.0970,0.9422,0.1261,0.956
13:40:23:3520,0.0931,0.9401,0.1297,0.954
13:40:23:3550,0.0892,0.9369,0.1336,0.951
13:40:23:3570,0.0882,0.9305,0.1346,0.944
13:40:23:3600,0.0865,0.9254,0.1361,0.939
13:40:23:3630,0.0816,0.9232,0.1385,0.937
13:40:23:3660,0.0752,0.9212,0.1405,0.935
13:40:23:3680,0.0679,0.9215,0.1424,0.935
13:40:23:3690,0.0630,0.9210,0.1414,0.934
13:40:23:3710,0.0650,0.9186,0.1373,0.931
13:40:23:3750,0.0682,0.9161,0.1344,0.928
13:40:23:3770,0.0684,0.9164,0.1363,0.929
13:40:23:3810,0.0679,0.9176,0.1402,0.931
13:40:23:3830,0.0672,0.9183,0.1432,0.932
13:40:23:3840,0.0652,0.9210,0.1480,0.935
13:40:23:3870,0.0623,0.9239,0.1554,0.939
13:40:23:3890,0.0625,0.9271,0.1605,0.943
13:40:23:3920,0.0674,0.9310,0.1629,0.948
13:40:23:3940,0.0704,0.9361,0.1698,0.954
13:40:23:3970,0.0711,0.9425,0.1798,0.962
13:40:23:3980,0.0745,0.9501,0.1888,0.972
13:40:23:4020,0.0765,0.9591,0.1967,0.982
13:40:23:4040,0.0767,0.9689,0.2042,0.993
13:40:23:4060,0.0777,0.9777,0.2118,1.003
13:40:23:4089,0.0806,0.9843,0.2191,1.012
13:40:23:4120,0.0848,0.9911,0.2235,1.020
13:40:23:4150,0.0897,0.9982,0.2262,1.027
13:40:23:4160,0.0941,1.0028,0.2299,1.033
13:40:23:4180,0.0950,1.0089,0.2357,1.040
13:40:23:4200,0.0958,1.0148,0.2421,1.048
13:40:23:4240,0.0972,1.0199,0.2475,1.054
13:40:23:4260,0.0982,1.0243,0.2531,1.060
13:40:23:4280,0.1006,1.0275,0.2577,1.064
13:40:23:4310,0.1021,1.0326,0.2634,1.071
13:40:23:4330,0.1043,1.0373,0.2670,1.076
13:40:23:4360,0.1075,1.0422,0.2704,1.082
13:40:23:4380,0.1099,1.0466,0.2753,1.088
13:40:23:4400,0.1134,1.0505,0.2765,1.092
13:40:23:4430,0.1168,1.0544,0.2768,1.096
13:40:23:4450,0.1190,1.0561,0.2790,1.099
13:40:23:4520,0.1236,1.0563,0.2763,1.099
13:40:23:4530,0.1302,1.0566,0.2707,1.098
13:40:23:4530,0.1351,1.0556,0.2670,1.097
13:40:23:4550,0.1383,1.0536,0.2626,1.095
13:40:23:4570,0.1417,1.0507,0.2572,1.091
13:40:23:4590,0.1463,1.0463,0.2509,1.086
13:40:23:4730,0.1500,1.0424,0.2431,1.081
13:40:23:4740,0.1520,1.0373,0.2348,1.074
13:40:23:4740,0.1520,1.0329,0.2294,1.069
13:40:23:4740,0.1507,1.0285,0.2243,1.063
13:40:23:4750,0.1485,1.0241,0.2172,1.057
13:40:23:4750,0.1451,1.0182,0.2116,1.050
13:40:23:4750,0.1432,1.0111,0.2064,1.042
13:40:23:4780,0.1410,1.0067,0.2003,1.036
13:40:23:4810,0.1375,1.0031,0.1952,1.031
13:40:23:4830,0.1329,0.9987,0.1918,1.026
13:40:23:4850,0.1265,0.9918,0.1876,1.017
13:40:23:4880,0.1195,0.9845,0.1830,1.008
13:40:23:4910,0.1104,0.9782,0.1781,1.000
13:40:23:4940,0.1019,0.9713,0.1732,0.992
13:40:23:4960,0.0938,0.9650,0.1708,0.984
13:40:23:4980,0.0857,0.9589,0.1688,0.977
13:40:23:5000,0.0765,0.9520,0.1664,0.969
13:40:23:5040,0.0672,0.9464,0.1632,0.963
13:40:23:5060,0.0596,0.9415,0.1603,0.957
13:40:23:5080,0.0508,0.9374,0.1568,0.952
13:40:23:5100,0.0435,0.9339,0.1515,0.947
13:40:23:5130,0.0376,0.9310,0.1468,0.943
13:40:23:5160,0.0315,0.9291,0.1424,0.940
13:40:23:5180,0.0261,0.9286,0.1375,0.939
13:40:23:5210,0.0215,0.9281,0.1339,0.938
13:40:23:5230,0.0166,0.9276,0.1312,0.937
13:40:23:5240,0.0122,0.9286,0.1300,0.938
13:40:23:5280,0.0086,0.9291,0.1283,0.938
13:40:23:5310,0.0059,0.9276,0.1275,0.936
13:40:23:5330,0.0046,0.9264,0.1278,0.935
13:40:23:5350,0.0051,0.9283,0.1290,0.937
13:40:23:5370,0.0071,0.9310,0.1312,0.940
13:40:23:5400,0.0095,0.9310,0.1334,0.941
13:40:23:5420,0.0132,0.9310,0.1344,0.941
13:40:23:5450,0.0161,0.9320,0.1368,0.942
13:40:23:5520,0.0178,0.9337,0.1405,0.944
13:40:23:5530,0.0198,0.9337,0.1429,0.945
13:40:23:5530,0.0237,0.9339,0.1434,0.945
13:40:23:5540,0.0269,0.9359,0.1434,0.947
13:40:23:5620,0.0291,0.9381,0.1439,0.950
13:40:23:5629,0.0318,0.9408,0.1444,0.952
13:40:23:5629,0.0337,0.9415,0.1476,0.954
13:40:23:5740,0.0366,0.9422,0.1517,0.955
13:40:23:5750,0.0413,0.9442,0.1546,0.958
13:40:23:5750,0.0432,0.9466,0.1603,0.961
13:40:23:5750,0.0454,0.9508,0.1654,0.966
13:40:23:5760,0.0506,0.9550,0.1688,0.971
13:40:23:5760,0.0557,0.9564,0.1725,0.973
13:40:23:5780,0.0601,0.9584,0.1737,0.976
13:40:23:5810,0.0633,0.9625,0.1747,0.980
13:40:23:5830,0.0662,0.9667,0.1764,0.985
13:40:23:5850,0.0689,0.9696,0.1764,0.988
13:40:23:5870,0.0704,0.9713,0.1756,0.990
13:40:23:5910,0.0721,0.9738,0.1735,0.992
13:40:23:5940,0.0755,0.9765,0.1688,0.994
13:40:23:5960,0.0799,0.9782,0.1647,0.995
13:40:23:5970,0.0848,0.9779,0.1617,0.995
13:40:23:6000,0.0894,0.9789,0.1581,0.996
13:40:23:6020,0.0933,0.9804,0.1537,0.997
13:40:23:6050,0.0977,0.9818,0.1500,0.998
13:40:23:6070,0.1031,0.9826,0.1451,0.999
13:40:23:6100,0.1087,0.9840,0.1390,1.000
13:40:23:6120,0.1114,0.9867,0.1336,1.002
13:40:23:6140,0.1116,0.9894,0.1302,1.004
13:40:23:6170,0.1146,0.9914,0.1283,1.006
13:40:23:6210,0.1197,0.9928,0.1258,1.008
13:40:23:6220,0.1243,0.9943,0.1231,1.010
13:40:23:6250,0.1265,0.9965,0.1219,1.012
13:40:23:6270,0.1275,0.9997,0.1226,1.015
13:40:23:6300,0.1275,1.0023,0.1243,1.018
13:40:23:6320,0.1246,1.0041,0.1265,1.020
13:40:23:6340,0.1221,1.0060,0.1287,1.022
13:40:23:6370,0.1190,1.0094,0.1305,1.025
13:40:23:6390,0.1136,1.0136,0.1302,1.028
13:40:23:6420,0.1094,1.0143,0.1300,1.028
13:40:23:6440,0.1043,1.0136,0.1302,1.027
13:40:23:6500,0.0970,1.0148,0.1312,1.028
13:40:23:6510,0.0897,1.0175,0.1319,1.030
13:40:23:6510,0.0823,1.0207,0.1331,1.033
13:40:23:6540,0.0748,1.0219,0.1344,1.033
13:40:23:6550,0.0686,1.0238,0.1349,1.035
13:40:23:6580,0.0621,1.0256,0.1383,1.037
13:40:23:6620,0.0552,1.0253,0.1424,1.037
13:40:23:6730,0.0498,1.0260,0.1473,1.038
13:40:23:6740,0.0435,1.0278,0.1534,1.040
13:40:23:6740,0.0371,1.0287,0.1588,1.042
13:40:23:6750,0.0327,1.0287,0.1629,1.042
13:40:23:6750,0.0300,1.0278,0.1666,1.042
13:40:23:6750,0.0296,1.0268,0.1713,1.041
13:40:23:6770,0.0264,1.0273,0.1744,1.042
13:40:23:6800,0.0232,1.0260,0.1781,1.042
13:40:23:6830,0.0208,1.0243,0.1813,1.040
13:40:23:6850,0.0178,1.0216,0.1827,1.038
13:40:23:6870,0.0151,1.0204,0.1847,1.037
13:40:23:6899,0.0132,1.0207,0.1854,1.037
13:40:23:6929,0.0125,1.0182,0.1862,1.035
13:40:23:6949,0.0120,1.0153,0.1871,1.032
13:40:23:6969,0.0120,1.0131,0.1871,1.030
13:40:23:7000,0.0110,1.0109,0.1871,1.028
13:40:23:7020,0.0125,1.0089,0.1866,1.026
13:40:23:7050,0.0161,1.0097,0.1852,1.027
13:40:23:7070,0.0183,1.0092,0.1825,1.026
13:40:23:7090,0.0208,1.0072,0.1810,1.024
13:40:23:7120,0.0293,1.0055,0.1818,1.022
13:40:23:7140,0.0398,1.0036,0.1791,1.020
13:40:23:7170,0.0484,0.9999,0.1756,1.016
13:40:23:7200,0.0591,0.9955,0.1752,1.013
13:40:23:7220,0.0674,0.9931,0.1732,1.010
13:40:23:7250,0.0760,0.9904,0.1698,1.008
13:40:23:7270,0.0855,0.9889,0.1676,1.007
13:40:23:7300,0.0941,0.9892,0.1669,1.008
13:40:23:7320,0.1016,0.9887,0.1654,1.008
13:40:23:7340,0.1090,0.9874,0.1632,1.007
13:40:23:7370,0.1182,0.9860,0.1612,1.006
13:40:23:7390,0.1268,0.9852,0.1620,1.006
13:40:23:7410,0.1344,0.9828,0.1634,1.005
13:40:23:7440,0.1407,0.9821,0.1627,1.005
13:40:23:7510,0.1451,0.9838,0.1637,1.008
13:40:23:7520,0.1498,0.9830,0.1664,1.008
13:40:23:7520,0.1561,0.9779,0.1688,1.005
13:40:23:7530,0.1637,0.9747,0.1735,1.003
13:40:23:7550,0.1700,0.9747,0.1796,1.006
13:40:23:7620,0.1749,0.9725,0.1864,1.006
13:40:23:7630,0.1796,0.9708,0.1945,1.006
13:40:23:7630,0.1837,0.9706,0.2020,1.008
13:40:23:7710,0.1864,0.9696,0.2099,1.009
13:40:23:7720,0.1896,0.9689,0.2172,1.011
13:40:23:7720,0.1945,0.9677,0.2265,1.013
13:40:23:7720,0.2011,0.9657,0.2353,1.014
13:40:23:7750,0.2042,0.9642,0.2411,1.015
13:40:23:7780,0.2050,0.9640,0.2463,1.016
13:40:23:7800,0.2077,0.9625,0.2504,1.016
13:40:23:7820,0.2094,0.9613,0.2531,1.016
13:40:23:7850,0.2116,0.9611,0.2543,1.016
13:40:23:7870,0.2123,0.9579,0.2536,1.013
13:40:23:7890,0.2108,0.9545,0.2509,1.009
13:40:23:7920,0.2099,0.9520,0.2484,1.006
13:40:23:7940,0.2099,0.9498,0.2455,1.003
13:40:23:7980,0.2096,0.9466,0.2411,0.999
13:40:23:7990,0.2067,0.9420,0.2375,0.993
13:40:23:8010,0.2047,0.9381,0.2338,0.988
13:40:23:8040,0.2018,0.9349,0.2274,0.983
13:40:23:8070,0.1981,0.9308,0.2226,0.977
13:40:23:8090,0.1969,0.9261,0.2189,0.972
13:40:23:8110,0.1964,0.9222,0.2162,0.967
13:40:23:8139,0.1930,0.9168,0.2147,0.961
13:40:23:8159,0.1884,0.9102,0.2145,0.954
13:40:23:8189,0.1844,0.9061,0.2150,0.949
13:40:23:8210,0.1808,0.9017,0.2179,0.945
13:40:23:8240,0.1766,0.8963,0.2211,0.940
13:40:23:8260,0.1698,0.8931,0.2223,0.936
13:40:23:8290,0.1622,0.8902,0.2230,0.932
13:40:23:8310,0.1563,0.8865,0.2250,0.928
13:40:23:8330,0.1515,0.8829,0.2262,0.924
13:40:23:8360,0.1451,0.8800,0.2272,0.920
13:40:23:8380,0.1388,0.8787,0.2287,0.919
13:40:23:8400,0.1334,0.8773,0.2299,0.917
13:40:23:8430,0.1290,0.8770,0.2323,0.916
13:40:23:8450,0.1241,0.8795,0.2331,0.918
13:40:23:8520,0.1175,0.8814,0.2316,0.919
13:40:23:8530,0.1124,0.8858,0.2313,0.922
13:40:23:8530,0.1092,0.8909,0.2323,0.927
13:40:23:8550,0.1063,0.8951,0.2331,0.931
13:40:23:8620,0.1043,0.9015,0.2333,0.937
13:40:23:8620,0.1033,0.9102,0.2323,0.945
13:40:23:8620,0.1028,0.9195,0.2331,0.954
13:40:23:8740,0.1019,0.9273,0.2340,0.962
13:40:23:8750,0.1006,0.9357,0.2323,0.969
13:40:23:8750,0.1019,0.9452,0.2313,0.978
13:40:23:8760,0.1053,0.9537,0.2306,0.987
13:40:23:8760,0.1085,0.9628,0.2311,0.996
13:40:23:8770,0.1121,0.9716,0.2313,1.005
13:40:23:8790,0.1175,0.9794,0.2301,1.013
13:40:23:8820,0.1243,0.9872,0.2291,1.021
13:40:23:8840,0.1307,0.9926,0.2287,1.027
13:40:23:8860,0.1356,0.9979,0.2284,1.033
13:40:23:8890,0.1407,1.0011,0.2284,1.036
13:40:23:8920,0.1473,1.0033,0.2284,1.039
13:40:23:8940,0.1544,1.0065,0.2284,1.044
13:40:23:8970,0.1617,1.0094,0.2284,1.048
13:40:23:9000,0.1693,1.0121,0.2299,1.052
13:40:23:9010,0.1776,1.0133,0.2313,1.054
13:40:23:9030,0.1864,1.0143,0.2331,1.057
13:40:23:9060,0.1949,1.0153,0.2350,1.060
13:40:23:9090,0.2033,1.0155,0.2353,1.062
13:40:23:9110,0.2116,1.0148,0.2357,1.063
13:40:23:9140,0.2191,1.0143,0.2370,1.064
13:40:23:9150,0.2262,1.0143,0.2360,1.066
13:40:23:9190,0.2321,1.0138,0.2335,1.066
13:40:23:9210,0.2372,1.0124,0.2309,1.065
13:40:23:9240,0.2411,1.0104,0.2277,1.063
13:40:23:9270,0.2433,1.0099,0.2235,1.063
13:40:23:9270,0.2453,1.0099,0.2182,1.062
13:40:23:9350,0.2463,1.0109,0.2128,1.062
13:40:23:9350,0.2448,1.0109,0.2084,1.061
13:40:23:9360,0.2423,1.0114,0.2030,1.060
13:40:23:9380,0.2399,1.0153,0.1964,1.062
13:40:23:9400,0.2382,1.0190,0.1908,1.064
13:40:23:9420,0.2360,1.0236,0.1874,1.067
13:40:23:9450,0.2343,1.0295,0.1837,1.072
13:40:23:9590,0.2323,1.0343,0.1781,1.075
13:40:23:9610,0.2304,1.0400,0.1742,1.079
13:40:23:9610,0.2299,1.0461,0.1720,1.085
13:40:23:9610,0.2284,1.0512,0.1708,1.089
13:40:23:9620,0.2272,1.0573,0.1698,1.095
13:40:23:9620,0.2252,1.0646,0.1683,1.101
13:40:23:9620,0.2233,1.0703,0.1676,1.106
13:40:23:9650,0.2218,1.0747,0.1666,1.110
13:40:23:9670,0.2199,1.0803,0.1647,1.115
13:40:23:9680,0.2184,1.0859,0.1629,1.120
13:40:23:9710,0.2167,1.0910,0.1622,1.124
13:40:23:9740,0.2152,1.0947,0.1617,1.127
13:40:23:9760,0.2125,1.0986,0.1612,1.131
13:40:23:9810,0.2101,1.1025,0.1615,1.134
13:40:23:9820,0.2084,1.1052,0.1620,1.136
13:40:23:9840,0.2057,1.1079,0.1620,1.138
13:40:23:9860,0.2030,1.1096,0.1612,1.139
13:40:23:9890,0.2001,1.1108,0.1605,1.140
13:40:23:9910,0.1952,1.1106,0.1605,1.139
13:40:23:9950,0.1896,1.1091,0.1622,1.137
13:40:23:9950,0.1852,1.1086,0.1644,1.136
13:40:23:9990,0.1793,1.1074,0.1673,1.134
13:40:24:0060,0.1725,1.1042,0.1708,1.131
13:40:24:0070,0.1664,1.1010,0.1759,1.127
13:40:24:0070,0.1603,1.0959,0.1810,1.122
13:40:24:0080,0.1539,1.0910,0.1852,1.117
13:40:24:0110,0.1468,1.0854,0.1879,1.111
13:40:24:0140,0.1405,1.0786,0.1915,1.104
13:40:24:0160,0.1351,1.0712,0.1969,1.098
13:40:24:0180,0.1297,1.0624,0.2008,1.089
13:40:24:0200,0.1248,1.0534,0.2040,1.080
13:40:24:0230,0.1204,1.0436,0.2081,1.071
13:40:24:0250,0.1170,1.0346,0.2142,1.063
13:40:24:0280,0.1148,1.0253,0.2191,1.055
13:40:24:0300,0.1124,1.0146,0.2228,1.045
13:40:24:0330,0.1102,1.0050,0.2265,1.036
13:40:24:0340,0.1090,0.9953,0.2301,1.027
13:40:24:0380,0.1085,0.9845,0.2335,1.018
13:40:24:0390,0.1085,0.9735,0.2362,1.008
13:40:24:0420,0.1080,0.9618,0.2379,0.997
13:40:24:0450,0.1060,0.9496,0.2384,0.985
13:40:24:0480,0.1058,0.9383,0.2387,0.974
13:40:24:0480,0.1060,0.9271,0.2399,0.963
13:40:24:0520,0.1041,0.9151,0.2399,0.952
13:40:24:0550,0.1019,0.9024,0.2389,0.939
13:40:24:0570,0.0992,0.8892,0.2372,0.926
13:40:24:0590,0.0992,0.8765,0.2375,0.914
13:40:24:0620,0.1002,0.8651,0.2392,0.903
13:40:24:0680,0.0997,0.8536,0.2399,0.892
13:40:24:0690,0.0987,0.8421,0.2416,0.882
13:40:24:0690,0.0980,0.8299,0.2467,0.871
13:40:24:0700,0.0970,0.8181,0.2533,0.862
13:40:24:0730,0.0955,0.8081,0.2614,0.855
13:40:24:0750,0.0923,0.7974,0.2699,0.847
13:40:24:0790,0.0897,0.7864,0.2800,0.840
13:40:24:0910,0.0872,0.7759,0.2912,0.833
13:40:24:0920,0.0843,0.7659,0.3029,0.828
13:40:24:0920,0.0806,0.7576,0.3147,0.824
13:40:24:0930,0.0767,0.7510,0.3254,0.822
13:40:24:0930,0.0738,0.7441,0.3344,0.819
13:40:24:0930,0.0706,0.7368,0.3410,0.815
13:40:24:0950,0.0679,0.7309,0.3474,0.812
13:40:24:0970,0.0662,0.7258,0.3525,0.810
13:40:24:0990,0.0635,0.7212,0.3567,0.807
13:40:24:1019,0.0611,0.7170,0.3613,0.805
13:40:24:1050,0.0601,0.7116,0.3660,0.802
13:40:24:1070,0.0574,0.7082,0.3701,0.801
13:40:24:1100,0.0535,0.7065,0.3743,0.801
13:40:24:1120,0.0508,0.7033,0.3782,0.800
13:40:24:1140,0.0511,0.7011,0.3821,0.800
13:40:24:1170,0.0520,0.6987,0.3865,0.800
13:40:24:1190,0.0506,0.6948,0.3887,0.798
13:40:24:1220,0.0489,0.6923,0.3911,0.797
13:40:24:1250,0.0493,0.6904,0.3943,0.797
13:40:24:1270,0.0513,0.6914,0.3967,0.799
13:40:24:1290,0.0523,0.6918,0.4011,0.801
13:40:24:1320,0.0537,0.6911,0.4072,0.804
13:40:24:1340,0.0547,0.6928,0.4155,0.810
13:40:24:1370,0.0552,0.6962,0.4251,0.818
13:40:24:1390,0.0574,0.7004,0.4339,0.826
13:40:24:1419,0.0594,0.7043,0.4429,0.834
13:40:24:1440,0.0616,0.7089,0.4534,0.844
13:40:24:1470,0.0635,0.7141,0.4639,0.854
13:40:24:1490,0.0652,0.7207,0.4720,0.864
13:40:24:1510,0.0686,0.7278,0.4769,0.873
13:40:24:1540,0.0728,0.7346,0.4793,0.880
13:40:24:1560,0.0760,0.7414,0.4791,0.886
13:40:24:1580,0.0799,0.7480,0.4778,0.891
13:40:24:1610,0.0840,0.7544,0.4732,0.894
13:40:24:1670,0.0870,0.7620,0.4661,0.897
13:40:24:1680,0.0914,0.7695,0.4590,0.901
13:40:24:1690,0.0948,0.7749,0.4519,0.902
13:40:24:1770,0.0965,0.7808,0.4456,0.904
13:40:24:1780,0.0967,0.7859,0.4385,0.905
13:40:24:1790,0.0960,0.7915,0.4317,0.907
13:40:24:1800,0.0980,0.7969,0.4248,0.908
13:40:24:1800,0.1011,0.8018,0.4197,0.911
13:40:24:1890,0.1033,0.8069,0.4173,0.914
13:40:24:1900,0.1053,0.8120,0.4155,0.918
13:40:24:1900,0.1099,0.8162,0.4143,0.922
13:40:24:1900,0.1151,0.8213,0.4168,0.928
13:40:24:1910,0.1187,0.8265,0.4221,0.936
13:40:24:1940,0.1224,0.8299,0.4273,0.941
13:40:24:1960,0.1241,0.8338,0.4334,0.948
13:40:24:1990,0.1253,0.8374,0.4410,0.955
13:40:24:2020,0.1261,0.8418,0.4473,0.962
13:40:24:2039,0.1258,0.8450,0.4532,0.967
13:40:24:2070,0.1270,0.8475,0.4603,0.973
13:40:24:2090,0.1300,0.8533,0.4678,0.982
13:40:24:2120,0.1319,0.8580,0.4732,0.989
13:40:24:2160,0.1341,0.8631,0.4759,0.995
13:40:24:2160,0.1361,0.8690,0.4771,1.001
13:40:24:2190,0.1388,0.8721,0.4791,1.005
13:40:24:2210,0.1417,0.8748,0.4796,1.008
13:40:24:2240,0.1422,0.8787,0.4803,1.011
13:40:24:2260,0.1451,0.8826,0.4803,1.015
13:40:24:2300,0.1490,0.8844,0.4766,1.016
13:40:24:2310,0.1517,0.8865,0.4725,1.016
13:40:24:2330,0.1571,0.8907,0.4683,1.019
13:40:24:2360,0.1625,0.8956,0.4615,1.021
13:40:24:2380,0.1671,0.8983,0.4522,1.019
13:40:24:2410,0.1735,0.9000,0.4410,1.017
13:40:24:2430,0.1796,0.9017,0.4314,1.016
13:40:24:2460,0.1842,0.9019,0.4236,1.013
13:40:24:2480,0.1896,0.9007,0.4163,1.010
13:40:24:2500,0.1945,0.8990,0.4097,1.007
13:40:24:2540,0.1989,0.8971,0.4053,1.004
13:40:24:2550,0.2025,0.8973,0.4036,1.005
13:40:24:2580,0.2050,0.8975,0.4026,1.005
13:40:24:2600,0.2086,0.8973,0.4033,1.006
13:40:24:2680,0.2147,0.8973,0.4050,1.008
13:40:24:2690,0.2211,0.8958,0.4068,1.008
13:40:24:2690,0.2274,0.8946,0.4082,1.009
13:40:24:2690,0.2353,0.8936,0.4104,1.011
13:40:24:2770,0.2431,0.8936,0.4107,1.013
13:40:24:2770,0.2497,0.8934,0.4092,1.014
13:40:24:2780,0.2550,0.8934,0.4050,1.014
13:40:24:2910,0.2602,0.8936,0.4009,1.013
13:40:24:2920,0.2638,0.8929,0.4002,1.013
13:40:24:2930,0.2675,0.8929,0.3987,1.014
13:40:24:2930,0.2709,0.8924,0.3958,1.013
13:40:24:2930,0.2743,0.8924,0.3928,1.013
13:40:24:2940,0.2787,0.8958,0.3882,1.015
13:40:24:2940,0.2836,0.9000,0.3816,1.018
13:40:24:2970,0.2910,0.9039,0.3740,1.021
13:40:24:2990,0.2980,0.9085,0.3669,1.024
13:40:24:3010,0.3027,0.9129,0.3579,1.026
13:40:24:3040,0.3076,0.9166,0.3486,1.028
13:40:24:3060,0.3115,0.9212,0.3430,1.031
13:40:24:3090,0.3129,0.9244,0.3393,1.033
13:40:24:3110,0.3122,0.9271,0.3366,1.035
13:40:24:3140,0.3107,0.9288,0.3347,1.035
13:40:24:3160,0.3083,0.9298,0.3352,1.035
13:40:24:3180,0.3039,0.9322,0.3381,1.037
13:40:24:3210,0.2995,0.9337,0.3413,1.038
13:40:24:3240,0.2939,0.9371,0.3449,1.041
13:40:24:3260,0.2873,0.9415,0.3489,1.044
13:40:24:3290,0.2812,0.9425,0.3528,1.045
13:40:24:3320,0.2736,0.9435,0.3581,1.046
13:40:24:3330,0.2653,0.9464,0.3674,1.049
13:40:24:3360,0.2572,0.9493,0.3760,1.053
13:40:24:3380,0.2472,0.9508,0.3831,1.054
13:40:24:3410,0.2367,0.9515,0.3914,1.056
13:40:24:3439,0.2257,0.9515,0.3984,1.056
13:40:24:3459,0.2140,0.9520,0.4038,1.056
13:40:24:3489,0.2003,0.9537,0.4072,1.056
13:40:24:3500,0.1862,0.9559,0.4107,1.057
13:40:24:3530,0.1735,0.9576,0.4136,1.057
13:40:24:3560,0.1605,0.9589,0.4129,1.056
13:40:24:3580,0.1476,0.9598,0.4116,1.055
13:40:24:3600,0.1331,0.9591,0.4116,1.052
13:40:24:3680,0.1202,0.9567,0.4119,1.048
13:40:24:3690,0.1080,0.9545,0.4114,1.045
13:40:24:3700,0.0945,0.9528,0.4124,1.042
13:40:24:3700,0.0814,0.9503,0.4136,1.040
13:40:24:3720,0.0689,0.9479,0.4146,1.037
13:40:24:3780,0.0591,0.9484,0.4165,1.037
13:40:24:3780,0.0496,0.9488,0.4202,1.039
13:40:24:3900,0.0386,0.9471,0.4217,1.037
13:40:24:3910,0.0293,0.9447,0.4226,1.035
13:40:24:3920,0.0203,0.9422,0.4248,1.034
13:40:24:3920,0.0100,0.9401,0.4256,1.032
13:40:24:3920,0.0020,0.9381,0.4261,1.030
13:40:24:3930,-0.0012,0.9349,0.4251,1.027
13:40:24:3940,-0.0032,0.9327,0.4241,1.025
13:40:24:3980,-0.0071,0.9320,0.4243,1.024
13:40:24:4000,-0.0090,0.9286,0.4226,1.020
13:40:24:4020,-0.0120,0.9254,0.4197,1.016
13:40:24:4030,-0.0164,0.9208,0.4185,1.012
13:40:24:4060,-0.0176,0.9154,0.4177,1.006
13:40:24:4079,-0.0173,0.9124,0.4170,1.003
13:40:24:4110,-0.0161,0.9088,0.4173,1.000
13:40:24:4130,-0.0132,0.9046,0.4182,0.997
13:40:24:4180,-0.0093,0.9029,0.4185,0.995
13:40:24:4190,-0.0032,0.9005,0.4185,0.993
13:40:24:4200,0.0046,0.8990,0.4165,0.991
13:40:24:4230,0.0134,0.8990,0.4138,0.990
13:40:24:4260,0.0227,0.8985,0.4129,0.989
13:40:24:4280,0.0313,0.8993,0.4131,0.990
13:40:24:4300,0.0384,0.9007,0.4141,0.992
13:40:24:4340,0.0437,0.9012,0.4146,0.993
13:40:24:4340,0.0491,0.9012,0.4170,0.994
13:40:24:4380,0.0533,0.9037,0.4221,0.999
13:40:24:4400,0.0567,0.9078,0.4295,1.006
13:40:24:4430,0.0616,0.9120,0.4380,1.014
13:40:24:4450,0.0660,0.9168,0.4461,1.022
13:40:24:4520,0.0711,0.9222,0.4559,1.031
13:40:24:4530,0.0772,0.9286,0.4659,1.042
13:40:24:4530,0.0838,0.9371,0.4730,1.053
13:40:24:4540,0.0916,0.9474,0.4783,1.065
13:40:24:4590,0.0987,0.9576,0.4825,1.077
13:40:24:4590,0.1055,0.9686,0.4827,1.087
13:40:24:4610,0.1126,0.9789,0.4808,1.096
13:40:24:4740,0.1190,0.9882,0.4783,1.104
13:40:24:4750,0.1229,0.9975,0.4752,1.112
13:40:24:4750,0.1253,1.0067,0.4730,1.119
13:40:24:4750,0.1263,1.0155,0.4712,1.127
13:40:24:4760,0.1256,1.0234,0.4683,1.132
13:40:24:4760,0.1241,1.0312,0.4673,1.139
13:40:24:4790,0.1195,1.0375,0.4676,1.144
13:40:24:4820,0.1141,1.0422,0.4654,1.147
13:40:24:4850,0.1092,1.0485,0.4617,1.151
13:40:24:4860,0.1026,1.0541,0.4566,1.153
13:40:24:4880,0.0953,1.0558,0.4502,1.152
13:40:24:4910,0.0884,1.0571,0.4412,1.149
13:40:24:4940,0.0831,1.0588,0.4309,1.146
13:40:24:4960,0.0757,1.0583,0.4214,1.142
13:40:24:4990,0.0682,1.0544,0.4129,1.134
13:40:24:5020,0.0630,1.0480,0.4060,1.126
13:40:24:5030,0.0567,1.0407,0.4004,1.117
13:40:24:5050,0.0503,1.0302,0.3936,1.104
13:40:24:5080,0.0445,1.0187,0.3884,1.091
13:40:24:5110,0.0388,1.0080,0.3875,1.081
13:40:24:5160,0.0349,0.9984,0.3887,1.072
13:40:24:5170,0.0340,0.9896,0.3916,1.065
13:40:24:5170,0.0354,0.9813,0.3926,1.058
13:40:24:5200,0.0369,0.9743,0.3940,1.052
13:40:24:5230,0.0384,0.9677,0.3975,1.047
13:40:24:5250,0.0410,0.9623,0.3994,1.043
13:40:24:5280,0.0452,0.9601,0.4002,1.041
13:40:24:5300,0.0484,0.9584,0.4026,1.041
13:40:24:5330,0.0530,0.9559,0.4060,1.040
