time,gFx,gFy,gFz,TgF
13:45:43:3060,0.3110,0.7275,0.3261,0.856
13:45:43:3070,0.2853,0.7397,0.2699,0.838
13:45:43:3100,0.2560,0.7524,0.2252,0.826
13:45:43:3120,0.2233,0.7654,0.1920,0.820
13:45:43:3150,0.1884,0.7781,0.1681,0.818
13:45:43:3170,0.1505,0.7861,0.1522,0.815
13:45:43:3190,0.1087,0.7930,0.1463,0.814
13:45:43:3230,0.0616,0.8010,0.1542,0.818
13:45:43:3240,0.0107,0.8086,0.1698,0.826
13:45:43:3270,-0.0388,0.8108,0.1927,0.834
13:45:43:3290,-0.0897,0.8076,0.2221,0.842
13:45:43:3320,-0.1395,0.8028,0.2531,0.853
13:45:43:3350,-0.1871,0.7971,0.2878,0.868
13:45:43:3370,-0.2340,0.7893,0.3234,0.885
13:45:43:3390,-0.2778,0.7786,0.3642,0.903
13:45:43:3420,-0.3164,0.7686,0.4151,0.929
13:45:43:3439,-0.3457,0.7617,0.4725,0.961
13:45:43:3469,-0.3669,0.7598,0.5338,0.998
13:45:43:3489,-0.3813,0.7576,0.5993,1.038
13:45:43:3510,-0.3840,0.7522,0.6642,1.074
13:45:43:3540,-0.3738,0.7475,0.7290,1.109
13:45:43:3570,-0.3555,0.7439,0.7942,1.145
13:45:43:3580,-0.3315,0.7412,0.8548,1.179
13:45:43:3610,-0.2983,0.7402,0.9098,1.210
13:45:43:3630,-0.2572,0.7383,0.9601,1.238
13:45:43:3660,-0.2133,0.7375,1.0023,1.263
13:45:43:3680,-0.1686,0.7383,1.0380,1.285
13:45:43:3710,-0.1241,0.7392,1.0654,1.303
13:45:43:3740,-0.0794,0.7392,1.0781,1.310
13:45:43:3750,-0.0318,0.7419,1.0761,1.307
13:45:43:3780,0.0181,0.7485,1.0566,1.295
13:45:43:3800,0.0672,0.7527,1.0202,1.270
13:45:43:3830,0.1138,0.7551,0.9725,1.237
13:45:43:3860,0.1625,0.7595,0.9188,1.203
13:45:43:3870,0.2140,0.7629,0.8646,1.173
13:45:43:3900,0.2646,0.7622,0.8147,1.147
13:45:43:3920,0.3144,0.7588,0.7720,1.127
13:45:43:3950,0.3620,0.7519,0.7314,1.110
13:45:43:3980,0.4107,0.7488,0.6899,1.098
13:45:43:3990,0.4649,0.7527,0.6486,1.097
13:45:43:4030,0.5208,0.7588,0.6105,1.104
13:45:43:4050,0.5778,0.7678,0.5765,1.121
13:45:43:4069,0.6357,0.7800,0.5477,1.146
13:45:43:4089,0.6960,0.7942,0.5260,1.180
13:45:43:4120,0.7585,0.8142,0.5116,1.225
13:45:43:4150,0.8157,0.8384,0.5025,1.273
13:45:43:4170,0.8692,0.8619,0.4932,1.320
13:45:43:4190,0.9208,0.8853,0.4832,1.366
13:45:43:4220,0.9674,0.9144,0.4771,1.414
13:45:43:4240,1.0104,0.9484,0.4717,1.464
13:45:43:4270,1.0512,0.9840,0.4639,1.513
13:45:43:4290,1.0852,1.0221,0.4622,1.561
13:45:43:4310,1.1135,1.0632,0.4617,1.607
13:45:43:4340,1.1379,1.1086,0.4722,1.657
13:45:43:4360,1.1553,1.1516,0.4996,1.706
13:45:43:4380,1.1682,1.1905,0.5208,1.747
13:45:43:4410,1.1792,1.2247,0.5291,1.781
13:45:43:4430,1.1887,1.2508,0.5318,1.806
13:45:43:4460,1.2000,1.2784,0.5343,1.833
13:45:43:4480,1.2139,1.3058,0.5357,1.862
13:45:43:4510,1.2300,1.3263,0.5306,1.885
13:45:43:4530,1.2501,1.3497,0.5196,1.912
13:45:43:4560,1.2708,1.3739,0.5135,1.941
13:45:43:4580,1.2852,1.3940,0.5081,1.963
13:45:43:4610,1.2945,1.4130,0.4905,1.978
13:45:43:4630,1.3067,1.4347,0.4519,1.993
13:45:43:4660,1.3197,1.4597,0.3928,2.007
13:45:43:4670,1.3241,1.4819,0.3315,2.015
13:45:43:4700,1.3202,1.5024,0.2888,2.021
13:45:43:4730,1.3119,1.5212,0.2707,2.027
13:45:43:4750,1.2984,1.5349,0.2682,2.028
13:45:43:4780,1.2786,1.5342,0.2748,2.016
13:45:43:4800,1.2491,1.5185,0.2971,1.989
13:45:43:4820,1.2156,1.4988,0.3244,1.957
13:45:43:4850,1.1826,1.4763,0.3308,1.920
13:45:43:4870,1.1472,1.4516,0.3112,1.876
13:45:43:4890,1.1113,1.4311,0.2809,1.834
13:45:43:4920,1.0727,1.4145,0.2590,1.794
13:45:43:4940,1.0256,1.3944,0.2467,1.748
13:45:43:4970,0.9694,1.3729,0.2401,1.698
13:45:43:4990,0.9051,1.3551,0.2482,1.648
13:45:43:5020,0.8379,1.3405,0.2697,1.604
13:45:43:5040,0.7722,1.3292,0.2924,1.565
13:45:43:5070,0.7055,1.3199,0.3154,1.530
13:45:43:5090,0.6418,1.3150,0.3506,1.505
13:45:43:5120,0.5814,1.3182,0.3999,1.495
13:45:43:5140,0.5223,1.3234,0.4598,1.495
13:45:43:5160,0.4681,1.3199,0.5250,1.496
13:45:43:5190,0.4165,1.3055,0.5912,1.492
13:45:43:5210,0.3706,1.2931,0.6581,1.497
13:45:43:5230,0.3376,1.2867,0.7173,1.511
13:45:43:5260,0.3134,1.2804,0.7571,1.520
13:45:43:5290,0.2976,1.2796,0.7876,1.532
13:45:43:5310,0.2912,1.2850,0.8221,1.553
13:45:43:5330,0.2922,1.2872,0.8528,1.571
13:45:43:5360,0.2941,1.2823,0.8694,1.577
13:45:43:5380,0.2993,1.2745,0.8724,1.573
13:45:43:5410,0.3083,1.2669,0.8751,1.570
13:45:43:5430,0.3159,1.2535,0.8812,1.564
13:45:43:5450,0.3208,1.2310,0.8804,1.547
13:45:43:5480,0.3266,1.2098,0.8782,1.530
13:45:43:5500,0.3325,1.1936,0.8817,1.521
13:45:43:5530,0.3347,1.1743,0.8812,1.506
13:45:43:5550,0.3347,1.1516,0.8765,1.485
13:45:43:5580,0.3313,1.1296,0.8746,1.467
13:45:43:5600,0.3259,1.1079,0.8829,1.454
13:45:43:5629,0.3195,1.0857,0.9017,1.447
13:45:43:5649,0.3149,1.0639,0.9261,1.445
13:45:43:5669,0.3098,1.0436,0.9496,1.445
13:45:43:5709,0.3039,1.0204,0.9689,1.440
13:45:43:5719,0.3002,0.9955,0.9808,1.429
13:45:43:5750,0.3002,0.9716,0.9872,1.417
13:45:43:5770,0.3029,0.9523,0.9933,1.409
13:45:43:5790,0.3076,0.9396,0.9906,1.400
13:45:43:5820,0.3151,0.9305,0.9738,1.383
13:45:43:5840,0.3274,0.9222,0.9430,1.359
13:45:43:5870,0.3418,0.9137,0.9024,1.329
13:45:43:5890,0.3552,0.9068,0.8607,1.300
13:45:43:5920,0.3662,0.9012,0.8240,1.275
13:45:43:5940,0.3730,0.8953,0.7908,1.251
13:45:43:5970,0.3782,0.8890,0.7588,1.228
13:45:43:5980,0.3818,0.8807,0.7268,1.204
13:45:43:6010,0.3811,0.8697,0.7031,1.181
13:45:43:6040,0.3769,0.8587,0.6958,1.168
13:45:43:6060,0.3750,0.8455,0.6997,1.160
13:45:43:6080,0.3747,0.8299,0.7111,1.155
13:45:43:6110,0.3747,0.8152,0.7312,1.157
13:45:43:6130,0.3738,0.7991,0.7590,1.164
13:45:43:6170,0.3718,0.7773,0.7893,1.169
13:45:43:6190,0.3694,0.7515,0.8228,1.174
13:45:43:6200,0.3664,0.7282,0.8624,1.187
13:45:43:6230,0.3628,0.7075,0.9029,1.203
13:45:43:6260,0.3596,0.6872,0.9393,1.218
13:45:43:6280,0.3574,0.6684,0.9694,1.231
13:45:43:6300,0.3491,0.6513,0.9967,1.241
13:45:43:6320,0.3357,0.6388,1.0212,1.250
13:45:43:6360,0.3230,0.6286,1.0363,1.254
13:45:43:6370,0.3122,0.6215,1.0385,1.250
13:45:43:6400,0.3054,0.6205,1.0292,1.240
13:45:43:6420,0.3010,0.6254,1.0085,1.224
13:45:43:6450,0.2993,0.6317,0.9745,1.199
13:45:43:6470,0.3000,0.6364,0.9288,1.165
13:45:43:6500,0.2976,0.6413,0.8763,1.126
13:45:43:6530,0.2946,0.6476,0.8199,1.086
13:45:43:6550,0.2951,0.6550,0.7620,1.047
13:45:43:6570,0.2998,0.6635,0.7075,1.015
13:45:43:6590,0.3076,0.6686,0.6579,0.987
13:45:43:6620,0.3181,0.6703,0.6146,0.963
13:45:43:6640,0.3327,0.6718,0.5790,0.947
13:45:43:6670,0.3491,0.6718,0.5516,0.937
13:45:43:6690,0.3674,0.6706,0.5291,0.930
13:45:43:6720,0.3853,0.6689,0.5089,0.925
13:45:43:6740,0.4011,0.6645,0.4915,0.919
13:45:43:6770,0.4148,0.6586,0.4727,0.911
13:45:43:6780,0.4285,0.6520,0.4541,0.903
13:45:43:6810,0.4424,0.6447,0.4417,0.898
13:45:43:6840,0.4541,0.6379,0.4375,0.897
13:45:43:6860,0.4642,0.6342,0.4390,0.900
13:45:43:6879,0.4715,0.6327,0.4441,0.905
13:45:43:6909,0.4747,0.6339,0.4505,0.911
13:45:43:6929,0.4754,0.6366,0.4554,0.916
13:45:43:6959,0.4766,0.6401,0.4551,0.919
13:45:43:6979,0.4771,0.6484,0.4505,0.922
13:45:43:7010,0.4734,0.6594,0.4434,0.925
13:45:43:7030,0.4659,0.6721,0.4300,0.924
13:45:43:7060,0.4556,0.6852,0.4094,0.919
13:45:43:7080,0.4402,0.6977,0.3855,0.911
13:45:43:7100,0.4202,0.7104,0.3596,0.900
13:45:43:7130,0.3950,0.7197,0.3349,0.887
13:45:43:7150,0.3682,0.7265,0.3134,0.873
13:45:43:7180,0.3432,0.7336,0.2934,0.861
13:45:43:7200,0.3200,0.7412,0.2721,0.852
13:45:43:7230,0.3022,0.7502,0.2560,0.848
13:45:43:7250,0.2895,0.7578,0.2465,0.848
13:45:43:7280,0.2812,0.7632,0.2423,0.849
13:45:43:7300,0.2768,0.7673,0.2453,0.852
13:45:43:7320,0.2751,0.7690,0.2506,0.854
13:45:43:7350,0.2751,0.7700,0.2563,0.857
13:45:43:7370,0.2763,0.7695,0.2592,0.858
13:45:43:7390,0.2785,0.7654,0.2577,0.854
13:45:43:7430,0.2780,0.7600,0.2546,0.848
13:45:43:7440,0.2783,0.7534,0.2484,0.841
13:45:43:7470,0.2778,0.7451,0.2428,0.831
13:45:43:7490,0.2731,0.7356,0.2375,0.820
13:45:43:7520,0.2665,0.7265,0.2338,0.808
13:45:43:7540,0.2563,0.7190,0.2345,0.798
13:45:43:7570,0.2433,0.7094,0.2384,0.787
13:45:43:7590,0.2272,0.6962,0.2455,0.772
13:45:43:7620,0.2089,0.6818,0.2526,0.757
13:45:43:7640,0.1903,0.6633,0.2607,0.738
13:45:43:7660,0.1722,0.6413,0.2692,0.717
13:45:43:7690,0.1554,0.6190,0.2797,0.697
13:45:43:7720,0.1380,0.5949,0.2934,0.677
13:45:43:7730,0.1192,0.5704,0.3095,0.660
13:45:43:7760,0.0999,0.5480,0.3264,0.646
13:45:43:7790,0.0799,0.5252,0.3432,0.633
13:45:43:7810,0.0569,0.5015,0.3594,0.620
13:45:43:7830,0.0325,0.4774,0.3769,0.609
13:45:43:7860,0.0076,0.4559,0.3958,0.604
13:45:43:7880,-0.0186,0.4363,0.4141,0.602
13:45:43:7900,-0.0489,0.4153,0.4334,0.602
13:45:43:7930,-0.0789,0.3953,0.4515,0.605
13:45:43:7960,-0.1063,0.3787,0.4698,0.613
13:45:43:7980,-0.1349,0.3679,0.4888,0.627
13:45:43:8000,-0.1622,0.3611,0.5062,0.643
13:45:43:8030,-0.1903,0.3555,0.5230,0.660
13:45:43:8060,-0.2194,0.3525,0.5394,0.681
13:45:43:8070,-0.2487,0.3518,0.5531,0.701
13:45:43:8100,-0.2790,0.3530,0.5594,0.718
13:45:43:8120,-0.3071,0.3576,0.5592,0.731
13:45:43:8139,-0.3322,0.3650,0.5582,0.745
13:45:43:8169,-0.3550,0.3735,0.5536,0.756
13:45:43:8200,-0.3740,0.3823,0.5421,0.762
13:45:43:8220,-0.3897,0.3916,0.5260,0.763
13:45:43:8250,-0.4016,0.4019,0.5047,0.760
13:45:43:8270,-0.4114,0.4109,0.4781,0.753
13:45:43:8290,-0.4180,0.4160,0.4510,0.742
13:45:43:8320,-0.4195,0.4187,0.4253,0.729
13:45:43:8340,-0.4138,0.4209,0.3989,0.712
13:45:43:8370,-0.4016,0.4212,0.3738,0.692
13:45:43:8390,-0.3845,0.4209,0.3513,0.670
13:45:43:8420,-0.3589,0.4202,0.3330,0.645
13:45:43:8440,-0.3288,0.4187,0.3193,0.621
13:45:43:8470,-0.2956,0.4182,0.3085,0.598
13:45:43:8490,-0.2575,0.4165,0.3015,0.575
13:45:43:8520,-0.2177,0.4111,0.2961,0.551
13:45:43:8530,-0.1759,0.4031,0.2910,0.527
13:45:43:8560,-0.1319,0.3938,0.2841,0.503
13:45:43:8590,-0.0860,0.3845,0.2731,0.479
13:45:43:8610,-0.0362,0.3772,0.2665,0.463
13:45:43:8630,0.0166,0.3747,0.2648,0.459
13:45:43:8660,0.0682,0.3777,0.2675,0.468
13:45:43:8680,0.1190,0.3833,0.2741,0.486
13:45:43:8710,0.1666,0.3882,0.2817,0.508
13:45:43:8730,0.2103,0.3901,0.2890,0.529
13:45:43:8760,0.2519,0.3919,0.2939,0.551
13:45:43:8780,0.2919,0.3923,0.2978,0.573
13:45:43:8800,0.3305,0.3899,0.2988,0.592
13:45:43:8830,0.3699,0.3897,0.2968,0.614
13:45:43:8850,0.4077,0.3909,0.2941,0.637
13:45:43:8870,0.4417,0.3909,0.2944,0.659
13:45:43:8900,0.4668,0.3901,0.3007,0.679
13:45:43:8930,0.4827,0.3897,0.3122,0.695
13:45:43:8950,0.4947,0.3906,0.3252,0.709
13:45:43:8970,0.5028,0.3923,0.3391,0.722
13:45:43:8990,0.5057,0.3967,0.3547,0.734
13:45:43:9030,0.5023,0.4033,0.3726,0.744
13:45:43:9040,0.4947,0.4065,0.3928,0.751
13:45:43:9070,0.4822,0.4097,0.4151,0.757
13:45:43:9090,0.4617,0.4136,0.4375,0.759
13:45:43:9120,0.4314,0.4155,0.4593,0.755
13:45:43:9140,0.3938,0.4170,0.4791,0.747
13:45:43:9160,0.3508,0.4204,0.4937,0.737
13:45:43:9190,0.3022,0.4263,0.5035,0.726
13:45:43:9210,0.2516,0.4358,0.5096,0.716
13:45:43:9250,0.2059,0.4475,0.5113,0.710
13:45:43:9260,0.1659,0.4625,0.5123,0.710
13:45:43:9300,0.1309,0.4805,0.5182,0.719
13:45:43:9310,0.1009,0.4949,0.5245,0.728
13:45:43:9340,0.0772,0.5054,0.5269,0.734
13:45:43:9360,0.0589,0.5160,0.5267,0.740
13:45:43:9390,0.0445,0.5262,0.5238,0.744
13:45:43:9420,0.0344,0.5365,0.5243,0.751
13:45:43:9440,0.0286,0.5504,0.5306,0.765
13:45:43:9460,0.0249,0.5673,0.5406,0.784
13:45:43:9490,0.0239,0.5890,0.5538,0.809
13:45:43:9510,0.0264,0.6129,0.5697,0.837
13:45:43:9530,0.0283,0.6374,0.5873,0.867
13:45:43:9560,0.0293,0.6623,0.6059,0.898
13:45:43:9580,0.0332,0.6872,0.6217,0.927
13:45:43:9610,0.0391,0.7146,0.6322,0.955
13:45:43:9630,0.0454,0.7414,0.6391,0.980
13:45:43:9650,0.0523,0.7666,0.6410,1.001
13:45:43:9680,0.0594,0.7925,0.6369,1.018
13:45:43:9710,0.0689,0.8199,0.6320,1.037
13:45:43:9730,0.0799,0.8501,0.6296,1.061
13:45:43:9760,0.0911,0.8822,0.6239,1.084
13:45:43:9770,0.1033,0.9164,0.6139,1.108
13:45:43:9800,0.1175,0.9528,0.5997,1.132
13:45:43:9830,0.1339,0.9892,0.5814,1.155
13:45:43:9850,0.1498,1.0236,0.5568,1.175
13:45:43:9870,0.1673,1.0551,0.5250,1.190
13:45:43:9900,0.1830,1.0827,0.4883,1.202
13:45:43:9930,0.1940,1.1067,0.4507,1.211
13:45:43:9940,0.2030,1.1250,0.4133,1.216
13:45:43:9970,0.2072,1.1382,0.3796,1.218
13:45:43:9990,0.2067,1.1472,0.3540,1.218
13:45:44:0020,0.2015,1.1516,0.3379,1.217
13:45:44:0050,0.1915,1.1528,0.3310,1.215
13:45:44:0070,0.1764,1.1511,0.3308,1.211
13:45:44:0100,0.1549,1.1431,0.3388,1.202
13:45:44:0120,0.1290,1.1301,0.3557,1.192
13:45:44:0140,0.0975,1.1142,0.3789,1.181
13:45:44:0180,0.0584,1.0949,0.4070,1.170
13:45:44:0190,0.0132,1.0712,0.4366,1.157
13:45:44:0220,-0.0354,1.0427,0.4656,1.142
13:45:44:0240,-0.0838,1.0153,0.4942,1.132
13:45:44:0290,-0.1305,0.9926,0.5233,1.130
13:45:44:0310,-0.1725,0.9740,0.5519,1.133
13:45:44:0310,-0.2079,0.9601,0.5790,1.140
13:45:44:0330,-0.2397,0.9457,0.6027,1.147
13:45:44:0360,-0.2687,0.9305,0.6186,1.149
13:45:44:0380,-0.2949,0.9183,0.6303,1.152
13:45:44:0410,-0.3173,0.9071,0.6381,1.154
13:45:44:0429,-0.3357,0.8975,0.6435,1.154
13:45:44:0460,-0.3520,0.8892,0.6484,1.155
13:45:44:0470,-0.3677,0.8790,0.6540,1.156
13:45:44:0500,-0.3809,0.8685,0.6596,1.155
13:45:44:0530,-0.3919,0.8604,0.6657,1.156
13:45:44:0560,-0.3999,0.8541,0.6733,1.159
13:45:44:0580,-0.4043,0.8470,0.6767,1.157
13:45:44:0610,-0.4063,0.8372,0.6757,1.150
13:45:44:0620,-0.4041,0.8309,0.6735,1.143
13:45:44:0650,-0.3975,0.8316,0.6725,1.141
13:45:44:0670,-0.3884,0.8328,0.6738,1.139
13:45:44:0700,-0.3769,0.8333,0.6723,1.135
13:45:44:0720,-0.3613,0.8326,0.6664,1.126
13:45:44:0750,-0.3435,0.8340,0.6640,1.120
13:45:44:0770,-0.3254,0.8409,0.6699,1.123
13:45:44:0800,-0.3051,0.8494,0.6774,1.129
13:45:44:0820,-0.2809,0.8560,0.6752,1.126
13:45:44:0840,-0.2546,0.8609,0.6664,1.118
13:45:44:0869,-0.2294,0.8658,0.6564,1.110
13:45:44:0890,-0.2055,0.8687,0.6408,1.099
13:45:44:0920,-0.1827,0.8694,0.6227,1.085
13:45:44:0940,-0.1593,0.8721,0.6134,1.078
13:45:44:0960,-0.1368,0.8760,0.6115,1.077
13:45:44:0990,-0.1143,0.8807,0.6129,1.079
13:45:44:1010,-0.0919,0.8861,0.6190,1.085
13:45:44:1030,-0.0713,0.8890,0.6296,1.092
13:45:44:1060,-0.0503,0.8892,0.6447,1.100
13:45:44:1080,-0.0261,0.8873,0.6589,1.105
13:45:44:1110,0.0042,0.8865,0.6691,1.111
13:45:44:1130,0.0374,0.8912,0.6806,1.122
13:45:44:1160,0.0682,0.9005,0.6945,1.139
13:45:44:1180,0.0955,0.9129,0.7085,1.160
13:45:44:1200,0.1207,0.9256,0.7212,1.180
13:45:44:1230,0.1436,0.9347,0.7336,1.197
13:45:44:1260,0.1659,0.9437,0.7449,1.214
13:45:44:1280,0.1869,0.9528,0.7566,1.231
13:45:44:1300,0.2052,0.9611,0.7722,1.250
13:45:44:1330,0.2208,0.9699,0.7898,1.270
13:45:44:1350,0.2345,0.9784,0.8084,1.291
13:45:44:1380,0.2441,0.9889,0.8282,1.313
13:45:44:1400,0.2492,1.0001,0.8553,1.339
13:45:44:1429,0.2482,1.0107,0.8883,1.368
13:45:44:1450,0.2401,1.0194,0.9156,1.391
13:45:44:1480,0.2235,1.0268,0.9405,1.410
13:45:44:1500,0.1989,1.0321,0.9672,1.428
13:45:44:1520,0.1671,1.0385,0.9938,1.447
13:45:44:1540,0.1287,1.0532,1.0153,1.469
13:45:44:1570,0.0894,1.0776,1.0270,1.491
13:45:44:1590,0.0511,1.1118,1.0319,1.518
13:45:44:1620,0.0120,1.1504,1.0383,1.550
13:45:44:1650,-0.0286,1.1848,1.0461,1.581
13:45:44:1670,-0.0677,1.2173,1.0485,1.608
13:45:44:1690,-0.1033,1.2469,1.0495,1.633
13:45:44:1719,-0.1378,1.2684,1.0495,1.652
13:45:44:1739,-0.1693,1.2828,1.0409,1.661
13:45:44:1760,-0.1969,1.2933,1.0265,1.663
13:45:44:1790,-0.2208,1.2999,1.0116,1.662
13:45:44:1820,-0.2401,1.3009,0.9994,1.658
13:45:44:1830,-0.2533,1.2962,0.9894,1.650
13:45:44:1870,-0.2624,1.2852,0.9767,1.635
13:45:44:1880,-0.2680,1.2652,0.9620,1.612
13:45:44:1910,-0.2736,1.2388,0.9462,1.583
13:45:44:1930,-0.2800,1.2068,0.9308,1.550
13:45:44:1960,-0.2878,1.1694,0.9183,1.514
13:45:44:1980,-0.2988,1.1323,0.9095,1.483
13:45:44:2010,-0.3112,1.0964,0.9010,1.453
13:45:44:2030,-0.3261,1.0620,0.8873,1.422
13:45:44:2060,-0.3427,1.0312,0.8663,1.390
13:45:44:2080,-0.3591,1.0053,0.8404,1.359
13:45:44:2110,-0.3750,0.9862,0.8167,1.334
13:45:44:2130,-0.3892,0.9735,0.7949,1.316
13:45:44:2150,-0.3999,0.9615,0.7703,1.295
13:45:44:2180,-0.4090,0.9496,0.7431,1.273
13:45:44:2200,-0.4165,0.9427,0.7187,1.257
13:45:44:2230,-0.4231,0.9393,0.7006,1.246
13:45:44:2250,-0.4280,0.9398,0.6850,1.239
13:45:44:2280,-0.4326,0.9459,0.6723,1.239
13:45:44:2300,-0.4353,0.9586,0.6650,1.245
13:45:44:2320,-0.4370,0.9789,0.6630,1.260
13:45:44:2360,-0.4395,1.0019,0.6650,1.280
13:45:44:2370,-0.4400,1.0241,0.6686,1.300
13:45:44:2430,-0.4410,1.0436,0.6733,1.318
13:45:44:2440,-0.4434,1.0568,0.6728,1.329
13:45:44:2440,-0.4456,1.0629,0.6657,1.331
13:45:44:2470,-0.4451,1.0661,0.6601,1.331
13:45:44:2490,-0.4414,1.0681,0.6589,1.330
13:45:44:2520,-0.4375,1.0690,0.6620,1.331
13:45:44:2540,-0.4307,1.0710,0.6677,1.334
13:45:44:2570,-0.4207,1.0698,0.6752,1.333
13:45:44:2590,-0.4082,1.0649,0.6855,1.331
13:45:44:2610,-0.3938,1.0590,0.6980,1.328
13:45:44:2630,-0.3777,1.0488,0.7131,1.323
13:45:44:2660,-0.3591,1.0334,0.7282,1.314
13:45:44:2680,-0.3369,1.0180,0.7412,1.304
13:45:44:2710,-0.3122,1.0050,0.7566,1.296
13:45:44:2730,-0.2910,0.9931,0.7727,1.291
13:45:44:2760,-0.2707,0.9867,0.7893,1.292
13:45:44:2790,-0.2487,0.9870,0.8128,1.303
13:45:44:2810,-0.2262,0.9926,0.8467,1.324
13:45:44:2829,-0.2033,1.0033,0.8885,1.356
13:45:44:2859,-0.1808,1.0124,0.9283,1.385
13:45:44:2880,-0.1585,1.0168,0.9606,1.408
13:45:44:2910,-0.1358,1.0221,0.9889,1.429
13:45:44:2930,-0.1143,1.0256,1.0104,1.444
13:45:44:2950,-0.0941,1.0214,1.0194,1.446
13:45:44:2980,-0.0743,1.0136,1.0199,1.440
13:45:44:3000,-0.0599,1.0036,1.0165,1.430
13:45:44:3020,-0.0513,0.9884,1.0067,1.412
13:45:44:3050,-0.0467,0.9689,0.9923,1.388
13:45:44:3080,-0.0476,0.9464,0.9799,1.363
13:45:44:3100,-0.0513,0.9215,0.9723,1.341
13:45:44:3120,-0.0550,0.8956,0.9686,1.320
13:45:44:3150,-0.0586,0.8716,0.9681,1.304
13:45:44:3170,-0.0611,0.8480,0.9691,1.289
13:45:44:3190,-0.0630,0.8255,0.9679,1.274
13:45:44:3220,-0.0645,0.8042,0.9657,1.258
13:45:44:3240,-0.0647,0.7825,0.9593,1.240
13:45:44:3270,-0.0650,0.7639,0.9452,1.217
13:45:44:3290,-0.0642,0.7478,0.9266,1.192
13:45:44:3320,-0.0618,0.7309,0.9029,1.163
13:45:44:3340,-0.0579,0.7153,0.8802,1.136
13:45:44:3360,-0.0533,0.7011,0.8604,1.111
13:45:44:3390,-0.0474,0.6872,0.8409,1.087
13:45:44:3420,-0.0410,0.6765,0.8262,1.069
13:45:44:3439,-0.0340,0.6647,0.8191,1.055
13:45:44:3469,-0.0239,0.6520,0.8186,1.047
13:45:44:3489,-0.0125,0.6420,0.8218,1.043
13:45:44:3510,-0.0005,0.6349,0.8294,1.045
13:45:44:3530,0.0122,0.6335,0.8428,1.054
13:45:44:3560,0.0259,0.6342,0.8619,1.070
13:45:44:3580,0.0403,0.6342,0.8873,1.091
13:45:44:3610,0.0557,0.6379,0.9122,1.114
13:45:44:3630,0.0735,0.6442,0.9322,1.136
13:45:44:3660,0.0919,0.6528,0.9486,1.155
13:45:44:3680,0.1102,0.6652,0.9615,1.174
13:45:44:3700,0.1287,0.6806,0.9677,1.190
13:45:44:3730,0.1463,0.6970,0.9662,1.200
13:45:44:3750,0.1625,0.7131,0.9576,1.205
13:45:44:3780,0.1754,0.7292,0.9425,1.205
13:45:44:3800,0.1857,0.7446,0.9212,1.199
13:45:44:3830,0.1962,0.7617,0.8927,1.190
13:45:44:3850,0.2045,0.7773,0.8575,1.175
13:45:44:3870,0.2089,0.7901,0.8199,1.158
13:45:44:3900,0.2120,0.8023,0.7825,1.141
13:45:44:3930,0.2142,0.8133,0.7451,1.124
13:45:44:3950,0.2138,0.8240,0.7109,1.109
13:45:44:3990,0.2111,0.8321,0.6813,1.096
13:45:44:4000,0.2042,0.8350,0.6572,1.082
13:45:44:4220,0.1952,0.8340,0.6408,1.070
13:45:44:4230,0.1849,0.8289,0.6337,1.060
13:45:44:4230,0.1710,0.8186,0.6347,1.050
13:45:44:4230,0.1559,0.8025,0.6374,1.037
13:45:44:4240,0.1385,0.7815,0.6415,1.021
13:45:44:4240,0.1178,0.7559,0.6454,1.001
13:45:44:4240,0.0958,0.7273,0.6501,0.980
13:45:44:4250,0.0713,0.7002,0.6606,0.965
13:45:44:4250,0.0459,0.6730,0.6818,0.959
13:45:44:4250,0.0208,0.6432,0.7116,0.959
13:45:44:4290,-0.0068,0.6159,0.7475,0.969
13:45:44:4300,-0.0327,0.5883,0.7881,0.984
13:45:44:4310,-0.0547,0.5599,0.8277,1.001
13:45:44:4350,-0.0735,0.5360,0.8624,1.018
13:45:44:4360,-0.0860,0.5147,0.8927,1.034
13:45:44:4390,-0.0911,0.4964,0.9215,1.051
13:45:44:4430,-0.0901,0.4798,0.9464,1.065
13:45:44:4440,-0.0838,0.4649,0.9672,1.076
13:45:44:4460,-0.0730,0.4563,0.9850,1.088
13:45:44:4480,-0.0618,0.4507,0.9955,1.095
13:45:44:4500,-0.0525,0.4439,1.0004,1.096
13:45:44:4530,-0.0464,0.4390,1.0033,1.096
13:45:44:4560,-0.0467,0.4351,1.0014,1.093
13:45:44:4580,-0.0498,0.4297,0.9933,1.083
13:45:44:4600,-0.0557,0.4258,0.9830,1.073
13:45:44:4630,-0.0682,0.4229,0.9701,1.060
13:45:44:4650,-0.0843,0.4187,0.9501,1.042
13:45:44:4680,-0.1009,0.4143,0.9242,1.018
13:45:44:4700,-0.1202,0.4085,0.8922,0.989
13:45:44:4730,-0.1402,0.4038,0.8545,0.956
13:45:44:4750,-0.1539,0.4016,0.8116,0.918
13:45:44:4780,-0.1661,0.4004,0.7622,0.877
13:45:44:4800,-0.1781,0.4024,0.7104,0.836
13:45:44:4830,-0.1901,0.4038,0.6586,0.796
13:45:44:4850,-0.2030,0.4028,0.6061,0.756
13:45:44:4870,-0.2140,0.4043,0.5575,0.721
13:45:44:4900,-0.2240,0.4070,0.5145,0.693
13:45:44:4930,-0.2321,0.4104,0.4749,0.669
13:45:44:4950,-0.2397,0.4173,0.4397,0.652
13:45:44:4980,-0.2458,0.4268,0.4063,0.638
